Date,AAL,ADP,ALLE,AME,AOS,AXON,BA,BLDR,CARR,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,GD,GE,GNRC,GPN,GWW,HII,HON,HUBB,HWM,IEX,IR,ITW,J,JBHT,JCI,LHX,LMT,LUV,MAS,MMM,NDSN,NOC,NSC,ODFL,OTIS,PAYX,PCAR,PH,PNR,POOL,PWR,ROK,RSG,RTX,SNA,SWK,TDG,TT,TXT,UAL,UNP,UPS,URI,VLTO,VRSK,WAB,WM,XYL
1990-11-01,,6.7171670609686736,,6.713957221968745,1.6807278339772684,,-1.123607326692584,,,0.9160369398664197,,1.4815085785140685,,10.62942137565644,14.415509981127803,,11.221190030089662,18.30187889373313,-9.925495809534128,4.364328973190658,11.980116715169864,4.725382385250847,26.44782851622355,-9.948555121480553,-2.116481119204327,5.153363543689284,,,12.356122030467272,,9.93725157790187,0.0,,3.1748685336147213,,9.149234042466592,26.747936513426147,12.136108905036998,3.205399616820574,26.236422823287697,13.996600861303936,4.380206831612849,6.61398001299122,2.808297513992777,9.124867146514497,13.353143697466146,8.931552321884459,,,20.544402475199497,8.479655906489079,11.848168187871176,9.531013677338844,,,7.733320340317032,,-1.1141893222612018,6.989737057308624,4.857467014855718,,13.883663259846877,8.04723532225732,,6.752813992903996,,,,,,-6.899287148695144,
1990-12-01,,-0.4651148699113694,,-1.3072369771935684,2.46933662256884,,2.510592113107626,,,13.353139262452258,,9.129142020940725,,6.506293796009789,12.112598321034357,,4.639308219202722,10.256904730240873,12.260232209233228,7.207234804112396,7.006752636270437,12.289761252624928,-8.063210828194983,12.565526894819016,7.715908054661822,4.683129455286486,,,6.215592549042023,,-2.739896417490383,0.0,,-12.169699651056396,,5.320403606346467,4.000533461369921,0.0,8.173998134668361,1.9048273104631637,9.345314754593517,0.0,9.166718548386728,5.390527662328297,9.952959534703307,2.18190076390478,5.539877808863335,,,4.878996048924228,4.762825163828999,6.488751300013934,0.0,,,3.203935374461666,,7.029892757763776,6.927418595737628,0.0,,9.867141044159132,12.121357075317269,,5.269149798909382,,,,,,9.09717782057268,
1991-01-01,,10.815363904571203,,8.81075103888333,10.046968837315948,,8.448293063627109,,,5.686286189454324,,4.590970130407794,,11.515509513204568,0.0,,15.30072040423162,-0.6309152883560568,10.227884912041825,13.311739965649007,9.097185102282126,18.005099305435714,17.4661861095882,23.269191618290424,12.981161152199054,10.927440034692747,,,-2.093320966646579,,7.145900741876061,0.0,,20.17397660812415,,10.794783922277722,19.126834278376077,15.822398926494206,-5.989825941062154,13.510243630190368,13.213636105836308,30.01052016949456,14.261402056083474,-1.0256502361233284,-2.127739844728485,20.71895988587617,9.149231758216745,,,3.3447202809374272,22.15920066500044,11.370266257107204,6.831931380126011,,,2.227263560912322,,-0.7863504893351491,-4.016616433532835,8.26917158451134,,14.934537596330468,1.8100041643617937,,5.173574662804558,,,,,,0.0,
1991-02-01,,4.2995552338042895,,14.550773959482472,10.462535774658836,,-2.3048395436291016,,,9.348118981115247,,6.813780516721804,,6.12436443241502,11.886122658289628,,-5.648560010547446,4.031557308624709,9.278173345096628,0.8658062743114531,4.693593717971919,11.778365217292322,18.65856725482033,-3.571808260207923,-13.976194237515871,6.062461303721369,,,11.778303565638346,,2.5533291570070773,0.0,,15.963039368776377,,2.5259666759237973,24.951343724930343,2.4097458537668115,10.536050661019946,7.919702679648051,3.834338618171667,11.954457103360872,9.64603710365161,4.182297494218976,6.755815101129109,18.62126928317896,-3.900213612885306,,,10.008368061449248,-1.880950163320101,-1.4117887818568358,12.405240887397866,,,-4.505266394094313,,4.628069485019201,2.429269406990921,9.819202617921382,,18.42463471392352,5.241374268404014,,3.630758349638974,,,,,,2.1506205220963683,
1991-03-01,,3.1560803414830767,,0.0,-11.943949686972696,,-2.6248226074936327,,,-13.189820591494422,,-12.078153865264005,,-2.6756655630653,10.233874691397215,,-5.730089078356048,-0.3044134365525068,-7.898841131863032,1.9915309700941517,-1.7621496571642097,3.9609114152662994,18.409111652489933,-12.921173148000625,29.266961396282003,2.361604338242456,,,8.67264361129333,,-2.5533291570070884,0.0,,-1.652937054540268,,0.0,-10.290996305742798,-4.879025953686815,5.406732841322098,3.00022927078374,5.192010962119244,5.035393410967548,5.58804084964619,0.0,-3.580945269671089,11.454151121034052,1.4104584507125837,,,8.00435078458789,1.2578865856132055,-4.359051974679525,3.278985259762791,,,2.2780028331819904,,-2.5446571768789483,1.98026883313378,2.135312447056906,,-11.448319310651405,6.187540371808745,,-5.496798779709937,,,,,,44.03118394383325,
1991-04-01,,5.478229949245793,,0.0,12.604072089536498,,-2.695580998852822,,,-0.5235614053945052,,0.0,,8.13450884646941,-0.7812577193996016,,1.0204131446350009,-5.322077162902913,5.9818495210910205,-0.8486613877318694,3.922061395399728,-2.955939481570132,-29.657047973475503,-2.797385204240618,11.612328423801902,1.6028778285957026,,,0.4691173575880239,,2.1322760736217994,0.0,,11.778289260523252,,0.6779686985378769,7.410797215372184,-7.796154920220709,-1.8592971437513164,2.4332095304661654,5.50065873919168,-17.52039376922292,-4.445166390889207,0.7037328166643285,3.0771658666753687,-16.430304084691475,4.384265831831699,,,-12.88331664518019,4.879004778071708,3.883993529331988,12.847835693558617,,,-1.8182319083190477,,-5.29225277933136,-2.783473746607064,1.7452449951226208,,-3.009807319467256,1.980262729617973,,9.000345683316413,,,,,,-4.196419909903219,
1991-05-01,,0.0,,9.909077232936884,7.598548829174874,,6.862850638909636,,,8.306659869861347,,9.038406146826894,,15.59348102267784,11.122572014372404,,12.620772404352678,11.81403470742552,-1.9544596072970284,12.282082968634056,2.739902496579998,7.696104113612839,13.353139262452258,12.95340521919023,1.9737482838321336,8.789443780152222,,,10.645196349362584,,0.8403474372651796,0.0,,2.197889583444775,,13.46568851462572,17.79831551953564,11.477552577193938,8.72348376310168,3.3099956371475794,-5.798727960991846,8.656818354634401,18.61022628799467,6.646505264156972,0.0,0.5089088752665061,3.4258850305788338,,,14.51813182948932,16.934083752299415,10.821357363629872,0.3539972753444366,,,2.71509890659509,,1.884316264849201,-2.44910184828238,3.4016885278254345,,14.45812663011867,9.352605801082357,,9.4029026138541,,,,,,5.556985115481079,
1991-06-01,,-4.512043528046954,,-5.82688073134092,-4.362044980115759,,-6.86285063890963,,,-4.698020892419249,,-1.555241300748477,,-2.9852659939695663,-7.654016062587507,,-7.187329767252482,-10.536058069470982,-1.993421490081725,-6.487358564062216,0.8281608016900142,1.8349138668196616,-7.571250752420407,-4.13413401564414,8.728278423786932,-4.298185056153109,,,5.0591786116060105,,9.948556744923067,0.0,,8.338182724754077,,-0.9891277478742668,-2.197890671877523,1.1976282967136007,-5.817065311199307,-3.791928856956634,4.094139888673127,1.452788146971118,-14.16505989710547,-1.720757715757193,6.359110278153136,3.0002195403714857,-5.593995772370397,,,1.6086223135736173,-11.71551106549602,-8.468310616704155,8.46527981389266,,,-0.4474280394921077,,-5.19954662040419,-1.6667179650618265,1.9868203216725184,,-2.92703568052974,-8.571351827402985,,-4.964530017447904,,,,,,42.33227255081708,
1991-07-01,,4.14372076135243,,-2.0202692866435816,-6.581376079908276,,1.3568729206068797,,,-0.5076153031860661,,-0.3139720004667752,,4.57677847744237,4.987183214903531,,-0.7237667033791436,-2.898738597068585,-8.396538011733421,0.5347606326595278,7.7342796151376305,6.169409067320601,6.524185013203122,8.104121000312603,7.197349962508924,-1.0186806979997047,,,3.407931365286258,,16.384373573657378,0.0,,-5.480833260118229,,-10.029275114878878,3.278982282299097,3.509131981127019,-14.250001033889992,0.4819332198090402,6.382199241690863,3.774057815041441,-6.164413801799509,-6.480559906684453,0.4728141195945896,15.906476069610012,6.110808559678178,,,-8.894648374043832,8.654064076678896,-0.9345886877031832,-14.6603584842869,,,-2.727441791965917,,4.664773663126675,9.607383596252877,12.032988076598668,,0.0,3.817257350502981,,7.496300148216586,,,,,,2.620237239402412,
1991-08-01,,3.2670764540197474,,0.0,-2.0618975798828743,,7.024994267700261,,,-3.3638359148829804,,-1.5848192240023615,,9.05140405526471,11.236300942701554,,0.4830853555278654,0.6514663148611799,3.584613177313588,5.701025471677958,-1.3448839932034469,8.201311058463505,17.35097445024052,-5.223921909941982,-5.715841383994864,2.1941726467048768,,,-2.3469134540847123,,-1.294515922777458,0.0,,-11.164012695293549,,11.99784262198191,16.33250561032996,7.73867447791884,-0.6024197315251913,-9.051405494551444,-8.408318172433178,-10.227914106855456,9.89818766408568,-1.0021456569873983,10.724553035359758,-6.062463068646218,3.7931219395858258,,,9.952903441628388,0.0,-0.9433996138750034,4.412487496136705,,,-2.8039220064393047,,2.6456476529545627,-3.8915358010019,-6.609011182899005,,-5.07722472772385,0.0,,-1.5395670719150556,,,,,,-1.7391742711869222,
1991-09-01,,-0.7168593293169424,,4.976119324227054,-4.255994613165665,,1.990115431729502,,,-6.243547094079234,,-5.584373621609289,,1.1948266198511062,-5.460409510937025,,2.850549403122377,0.6472350006171611,-7.30251350148899,-2.0356937068744085,-3.343481254943333,-18.07484729381901,-10.24131937288507,-12.411217070803106,8.725644499722797,-7.629339759853177,,,-2.403319944415622,,-5.69669105377713,0.0,,-1.587311011443877,,6.234313057413556,0.9090971701252104,-2.150636931293671,-6.554601790366702,-3.7537842213880617,-6.9619626982499,0.0,-9.321814711932342,3.672729929536378,11.96645037560891,-18.58993311211567,8.099648758863239,,,17.351088442148203,0.0,-3.373813394888724,2.1353097275920727,,,0.4728141195945896,,-6.1930857320056125,0.0,-2.8348355004255086,,3.329363457308031,4.754094476899998,,5.354745623485449,,,,,,17.64564373415565,
1991-10-01,,3.8805661592496503,,-1.9608463344068243,4.94798891192224,,-3.000225030379879,,,7.290677080808773,,18.175833515135544,,4.867654009569528,-7.961762473882287,,5.910814798927902,-1.298701315478333,-7.878087785311434,6.228663020686817,-3.666389272357432,-0.9478162667510306,0.9755495954574972,9.531017980432493,11.688415919136624,-0.5420116107529462,,,-1.0869672236903878,,13.525410046108329,0.0,,1.5873110114438729,,-4.112729142386284,-13.030454245442469,19.671044529385075,-14.932359657903763,9.381871701862952,12.9211736205346,14.75354436664556,5.58804084964619,0.9661812586723708,24.544930882850803,12.611134056285808,13.66729758235519,,,2.620260360868852,-3.1581782741683355,16.667693624212177,11.307722424279234,,,0.4705891037412714,,7.747538263537154,-3.636764417087483,3.4540325252176074,,2.4877004426708127,5.218575317057025,,4.445182588547573,,,,,,-1.4815085785140587,
1991-11-01,,2.3932782855483885,,-0.9950037031766364,-3.5091078808752894,,-10.705399616415932,,,-15.154989812720093,,6.277640614417181,,-12.773074712305744,-2.8013121727857557,,-15.746743245325218,-8.879556838959388,-6.782259633876106,-9.362078637730358,-6.205206282435319,2.817029567966283,-0.9755495954574904,-9.888800115220878,-6.693948267510938,-6.357277996575967,,,-5.908891637000644,,-6.5342030695537385,0.0,,-1.587311011443877,,-5.89561671331197,-3.674954220874149,-5.505977332720156,-6.578779060289112,-5.6280874804749015,-3.646969720439449,2.1883077745104016,-12.733936878245904,-4.782899724276431,-7.320340402329493,-22.195937403345773,-11.853175033979976,,,-3.5091921821913443,-1.0752786752207282,-2.5211430712791585,-8.529763629974633,,,-5.302446830822031,,-2.078000660932448,-0.4123654131016676,-9.37681594525095,,-12.270930121843923,0.0,,-8.260361140117952,,,,,,-4.580953603129422,
1991-12-01,,20.67943604547205,,8.617778541833621,2.817113582118714,,7.612369547280068,,,6.169356900533996,,13.815033848081718,,17.414812430724005,12.783337671174506,,-0.7782140442054963,17.635129682807403,10.798863806409573,15.45295394642961,13.215076809736088,13.815033848081718,25.403299884141184,10.536051565782635,9.763846956391609,16.67570243440359,,,22.95001170690451,,12.099326436843794,0.0,,6.952594389481163,,3.1875208530449037,14.416979082957834,12.40525766945614,9.5310201123823,12.361401131699036,2.8170922367648683,16.705401231588326,14.8845666367794,9.347451815496736,15.23407245820188,21.720883340148745,6.524051753710697,23.841080188147863,,21.59755516730617,4.750261083022365,4.167264496923893,9.779778242245657,,,8.080403241529613,,13.02451548680031,6.789021357576081,10.298481455743362,,20.06708540326194,7.192641753746072,,13.976194785656542,,,,,,8.961215868968713,
1992-01-01,,-6.234316210344628,,8.777559797900043,10.536045605317977,,6.339257683601975,,,6.346957394866605,,5.382465001378009,,-1.5234486540842411,15.272109242045415,,4.331891277068466,-3.658942161056583,3.1010236742560218,-2.7651531330510006,3.795522912155493,3.174869831458027,-1.9195152469815755,12.136085700426753,7.825219689974813,-1.64748384479572,,,-3.041170041802348,,12.062802716924068,0.0,,15.840598244855943,,0.7812539736793624,13.005312824819775,2.874935150950996,7.696106877251399,3.203936118870338,-8.096915159944508,-4.11272602390538,12.01443013857197,-4.564552091220289,0.0,-4.879018427482791,-4.521760302149129,-0.760467602639582,,5.595874575420762,11.66366222117805,4.781799826074994,11.15525829258118,,,0.9090971701252104,,-6.669129358805338,3.415892078978245,6.2242308877221,,7.443255050583575,-8.557850670578816,,-12.87120881180022,,,,,,-2.1661496781179417,
1992-02-01,,3.4486233282878898,,13.353136557704149,10.660974108569448,,-10.073024727366402,,,4.44517625708338,,9.96674851732806,,4.50238821475155,3.789927380874476,,1.7305709045750202,-4.770367015849739,3.7457562534900415,-1.8868484304382804,7.357580305823492,5.32449666309786,-1.5624364170556804,15.82240052148942,1.2820688429061469,4.387383288364412,,,-3.3819648239786426,,0.2522068414650548,0.0,,4.362077548305478,,-0.5853675251460653,9.309042306601205,-2.8749351509510075,-0.3372681144133291,13.071205279667254,5.565128869872988,18.422809680577032,1.8692051104124805,0.0,4.25596144187959,1.980261901748715,7.221807805644366,7.356297650017677,,3.34478460103024,8.777563265685517,7.854491887313052,4.348487023402889,,,-1.8265347977293316,,-0.7416678565668452,7.8894052021957375,8.533372530795198,,3.9301841282870296,-0.344234419097279,,4.301735489632547,,,,,,-0.7326040092072897,
1992-03-01,,2.785692882056734,,-1.481541075866521,15.093529655049418,,-4.729671470306516,,,2.275698712261628,,-0.5946499187726303,,-1.9048194970694476,-6.8402661599594055,,0.244794433108663,7.527049764186218,2.8987536873252187,0.7117467768863955,3.401683338371932,0.0,-4.016545920521315,-8.923113372794264,9.511714824306528,-3.7251316839695714,,,13.537244868305091,,1.7478590288661062,0.0,,-1.8462109649378136,,1.5534292962184204,-10.536051565782628,9.531017980432493,0.6733927164542779,-5.275054224529833,2.809178040578996,-4.546262857472576,1.8349138668196616,-2.503608578764963,4.08219945202552,-6.062459594552085,-2.27988524287833,-0.7117459514350025,,-12.604062849526564,-9.23733397622572,-3.290970275535136,-14.576390723414958,,,-13.815033848081718,,3.1748690794041683,3.3901499059168687,-4.3133370817575605,,1.0090868980253676,0.3442344190972699,,-1.0582071847658976,,,,,,-9.237332013101517,
1992-04-01,,-0.2751020266610335,,2.941424585113346,17.2612556584183,,0.2844952132231345,,,11.555834063427236,,0.98912774787427,,7.013211253598511,-6.394879434636645,,-2.977887648329564,-3.0677241749427524,6.230388333615484,-0.4739345363896559,3.451459569548691,-16.470067408540352,3.2260828468658165,-7.472354619593642,0.9606221805439932,1.14849697172889,,,-14.773354550662482,,14.27707721471672,0.0,,3.0583228995720435,,-1.3579258126380866,-11.778303565638351,11.778303565638346,-2.377019803727669,-5.129329792927972,3.0015929833156005,4.863201766700624,1.3544283508549146,5.480835027598914,1.980262729617973,8.961216120286156,6.493146570623061,1.4184695098767373,,7.197339829164644,4.063788347830282,3.650035727480776,4.512060645404409,,,6.155789299943336,,3.7740397060384714,-5.4808182766865965,-3.646967978139144,,-2.028475385490639,-0.6896579059060328,,12.485023773166118,,,,,,-24.557058710165407,
1992-05-01,,0.2751020266610426,,2.8573350106005924,3.200295471521681,,-0.284495213223125,,,7.299376591031838,,14.283834199853068,,5.992074374501605,7.275939027013904,,-7.857443577446524,1.2384026907263832,-4.8119248344198455,-3.6279674080648783,5.1939276867474415,12.695989399039018,7.637194942234951,-6.530509840776667,-1.153858955649378,-0.3267964523403825,,,2.21411258772135,,-0.4301080122886841,0.0,,1.1976300458692428,,-0.7843177461025893,-10.742024862083689,-4.124295853404913,-3.853362838470795,-4.027392048534873,-3.836094294959201,8.780215721065995,3.090751681120282,1.9802535690787988,0.9756174945364656,-4.879018427482791,1.3658808886990852,-5.798758990975384,,5.077256064758883,6.426177014199571,-5.905771525377487,2.325682990415711,,,-6.155789299943332,,-2.817095714598173,-6.92445234834507,-6.491954609931561,,-0.2051230547884482,-0.6944472352811046,,0.0,,,,,,6.967992063798981,
1992-06-01,,-6.234316210344628,,-12.751339573324447,6.1087654433605865,,-9.559512068102128,,,-11.623144496496453,,-6.704450262899704,,-5.000996803009575,-7.275939027013904,,-7.347928444678975,-0.6172843060828612,-8.06297344001092,-4.020642047804048,-2.0140199564094385,0.0,-4.511949627850666,10.198057696617331,9.93463351475812,1.7843128641414518,,,-10.77965704557074,,-7.609938525205928,0.0,,-4.879019578118233,,-4.221732449589214,-3.674954220874149,-14.71576443362877,-2.8987509160144405,0.4555859777594906,-1.406488223270125,-0.5813966927875444,-10.054126697079544,1.4276784484236729,-5.487661022583425,4.879018427482793,-1.365880888699098,-3.0305489179569456,,-9.333247025516773,-3.3758399190714994,-12.11155290289068,-18.232169389943444,,,-2.139118998131756,,-0.4773331233647969,-6.227687194117689,-3.0962225603966926,,-10.148927636616904,4.096135763106541,,-6.047790700693964,,,,,,1.9048194970694408,
1992-07-01,,4.851174921147967,,-0.8032451616069365,-2.2473029247403917,,0.3129893008927565,,,2.752467339008993,,3.7605147178315312,,6.120452121028389,1.8692168999863243,,-1.4771362067493576,4.834779538364585,-4.688358589885038,5.48766102258343,0.6240315398748606,3.030534949532884,8.829252779343381,-5.406722127027583,10.150018449084715,-1.6207811431290968,,,1.6129381929883717,,3.2039342008202443,0.0,,0.6230666326769523,,-0.2055499182095999,0.0,9.309042306601205,-0.7380100112742833,3.57180607077539,7.370315184332382,3.720034655242725,5.153370958265586,3.045912188132992,4.512043528046964,7.342751196823709,-7.546890635313266,-1.550425965194265,,5.806416925952153,-3.939237673454305,2.960046425071025,7.312234166829986,,,7.294899964616748,,8.701144466248515,1.197619104671562,0.3139720004667846,,0.904977123459598,3.934933878854769,,3.4317107924173675,,,,,,0.0,
1992-08-01,,-3.977799879769865,,0.0,1.503801517502268,,-7.122750928836775,,,-13.547251261286725,,-11.734376483886535,,-13.27366793833529,-7.696107928310175,,-7.731819872034087,0.0,3.922071315328133,-3.206193245966292,-9.62436332314752,-6.952557436747949,-7.302599466460837,-10.796298947540803,-3.215711163453129,-3.3225650159267017,,,2.1108963210235263,,-5.795362100199755,0.0,,-15.415084975603186,,1.430055014219633,8.701137698962969,-10.536051565782628,1.834912090194842,1.307206500861898,-1.3245248567412722,-4.598508643746066,-7.586574608762218,-1.5113641978718453,-8.167803101426724,-12.723025716168406,-6.340934908474408,-2.3716684130039773,,11.149547471063636,-6.931189208543407,-1.680716195910309,-8.004271677623539,,,1.990115431729502,,-3.571792985479394,-2.0040812659921943,-2.861880530565268,,-8.455739781544805,-6.303910991095233,,-0.2412633579559611,,,,,,-8.872811560868431,
