Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,FANG,HAL,HES,KMI,MPC,MRO,OKE,OXY,PSX,SLB,TRGP,VLO,WMB,XOM
1990-11-01,0.04546247578230814,0.037041271680349076,0.07586576563265006,0.0,0.025363678491854977,-0.07410797215372185,-0.1823215567939546,0.0,,0.06226636078824133,0.02525371316744563,,,-0.003992100518238506,-0.008368396739491683,0.1115524155599259,,0.01777824602128397,,,-0.01342333444545276,0.03262522731607661
1990-12-01,-0.14310080347223822,-0.07061756721395342,-0.04673749884280709,-0.06846778337553044,0.0386012836968121,0.01092907053219023,-0.05715841383994864,-0.0259756034329988,,-0.042902048255371056,-0.07775930915985091,,,-0.02429261557582792,-0.008438722807721986,-0.20252427855749164,,0.01962985604488613,,,-0.06995844884124956,0.021978906718775167
1991-01-01,-0.15700389341603854,-0.02970515441391581,-0.024214269387885488,-0.14370723839460417,-0.01736154719590097,-0.1779831551953564,-0.20132450391957002,-0.07512063242992205,,-0.005494478714239521,-0.03566903433117139,,,0.024292615575827924,-0.061154663332018154,0.013513716985277322,,-0.002162163004495237,,,0.014388707901647367,-0.002418380864281638
1991-02-01,0.16551448925830986,0.18315872720701826,0.07095176823069264,0.1117042670125684,0.052868235652810736,0.09884583463663264,0.1775138552258514,0.02105352257432144,,0.16472035822527356,0.09327660415740328,,,-0.01207251213575514,0.0,0.07745814601228844,,0.0949165564967431,,,0.17034529204911883,0.06559728248581327
1991-03-01,-0.12629360325522465,-0.10582552380384791,0.027028666294664203,-0.02469261259037152,0.02298951822469878,-0.060624621816434854,-0.030583423372080278,0.04414961897788768,,-0.14562015394977512,-0.04955383485418001,,,0.004040427577345058,-0.07480089905406592,-0.07745814601228836,,-0.08629581345283598,,,0.019881512485570966,0.059423420470800806
1991-04-01,0.0741078874234296,0.05870760082677791,-0.02702866629466427,0.05669558397240732,0.0048583091510763675,-0.0779615414697118,-0.057523844138186606,0.0033167940231133863,,-0.10836805288413061,0.1231164020311968,,,0.012024185076648555,0.1102028370277185,0.013333634220863512,,0.05021975697902635,,,0.07213743752641374,0.016949558313773205
1991-05-01,0.13353139262452257,0.0,0.004555800333341822,0.038614595831917536,-0.046289255278497914,0.1502822030493379,0.10008345855698263,0.016420796196257005,,0.07818739619745184,0.01873584025102149,,,-0.020121493928167557,0.05085850428250791,0.10668406850466453,,0.04587045406609714,,,0.025317866801055997,-0.021232220105774167
1991-06-01,-0.08134567679272758,-0.19290366612449156,-0.07550756856403458,-0.10367868592511086,-0.04853638926640781,-0.12361395596717664,-0.15415067982725836,-0.07085589127485821,,-0.20656864212187742,-0.04751480480106493,,,-0.13005305025876115,-0.05959203402771487,0.017699527203616512,,-0.08541775115435178,,,-0.0974553043274698,-0.0021482285382896063
1991-07-01,0.1271551799436079,0.10589228913486178,0.052518132859137624,0.11122612101594231,0.024562638368409127,0.06371581438610778,0.11778303565638346,0.027588006523099142,,0.0789884612927539,0.07271673662575563,,,0.12024910609939199,-0.04485041328300352,0.1158318417204088,,0.17307868971277712,,,0.049914346057992345,0.02127739844728488
1991-08-01,0.085766884815752,0.03294415571935406,0.0,0.05129284694937737,-0.005212870188533099,0.03636764417087479,0.14351228162220256,0.04326788475175901,,-0.009539054451335132,0.05287574849201857,,,0.25513855165327587,0.018182005054558015,0.03077173407742502,,0.038533664002242986,,,0.0074627058715441225,-0.019129169908995304
1991-09-01,0.0,-0.09716374845364774,-0.023530506276790285,-0.05129284694937723,0.024097551579060524,0.1124779834266903,0.02116481119204333,-0.02640429489214702,,-0.13673125444790432,-0.03050358729854602,,,-0.05895612799981281,0.008968828399002572,-0.05715844222984806,,-0.07490130817311771,,,0.0612804165088526,0.021232220105774118
1991-10-01,0.08529756418925039,0.054604134034851745,0.004750585592699375,-0.07006754596269452,0.016863806052004725,0.0,-0.048266740969834514,0.06474752322271557,,-0.011049871375930078,-0.0022147051463163345,,,-0.032924804629462255,0.05218583493301568,-0.032611578530498474,,0.02919915469226235,,,0.003490504427104779,0.024897551621727087
1991-11-01,-0.17855503816229565,-0.32208349916911333,-0.14785142190137968,-0.15684242970080142,-0.11319491499043695,-0.0659579677917974,-0.06820825002653358,0.003129932138353377,,-0.1219585097883486,-0.17657321154955893,,,-0.10118523938648034,0.0735023299934051,-0.16154444199400878,,-0.1304528883974352,,,-0.03908148672618244,-0.03971263740686777
1991-12-01,-0.04616214349369369,0.026317308317373358,0.053488600174813834,-0.07847221474704157,0.03315220731690055,-0.21465693743689113,-0.08594242980072477,0.021639249438679883,,-0.04711791856968338,0.0052770370234897545,,,-0.09716369044789877,0.06108776872865662,-0.07410801193077995,,0.022290689898371432,,,0.10644697932878756,0.037661354636310505
1992-01-01,-0.17135826172361643,0.01929320293467885,-0.015748406611847055,-0.10763000599785787,-0.08110002972657258,-0.11954515064978269,-0.08004270767353637,-0.02790861041010715,,-0.07748743257598828,-0.013245206672666512,,,-0.06317894418009717,-0.0377402659152257,0.06103582830386719,,-0.047188241520098706,,,-0.0708559970297099,-0.04407848895694395
1992-02-01,-0.06765867482731447,-0.03236528450203166,-0.026811271264558505,-0.04652036242549332,-0.031938842507832584,0.09097177820572679,-0.006968669316093316,-0.061608094389641696,,0.04176939976936243,-0.11878353598996698,,,-0.005449503727796577,-0.07174405388269361,0.019544748174633277,,0.00836824967051658,,,0.08380123305666479,-0.019502243231441122
1992-03-01,0.13976204965108477,-0.12604072089536505,0.010810986287746807,0.11247830808172413,0.03586041616101424,0.0,0.17295380679035444,-0.04795427026393119,,-0.1786917286224472,-0.11778306143136512,,,-0.1343123830375035,0.06402187216380856,-0.006472564547720495,,-0.07122750928836775,,,-0.08380123305666476,-0.04246448051775861
1992-04-01,0.1454170303935396,0.20810567394966914,0.06755812018696707,0.09143417759172064,0.08798937217760655,0.0425596144187959,0.13720112151348496,0.06453846581442065,,0.09333190705310007,0.14445130851352656,,,0.13976188676530008,0.007722181718885124,0.07503517099057443,,0.10603143148305981,,,-0.15882348647606426,0.09156719352549043
1992-05-01,0.05841069684093771,0.13580154115906182,0.029705246657384648,0.056618877690127335,0.02303024727469933,0.20067069546215124,0.01526747213078838,0.05129325981057953,,0.138469746011903,0.07327218037427541,,,0.026811242003473307,-0.015504187583356305,0.05849628627166421,,0.05671118664108118,,,-0.01652939387249198,0.010362787035546658
1992-06-01,-0.10457284033463121,-0.15415067982725836,-0.055151924762009474,-0.1587486690536297,-0.06325504858520828,-0.04652001563489282,0.02985296314968113,0.024692660660793998,,-0.08544528663473978,-0.01643872668678503,,,-0.082691593332975,0.06062468989685278,-0.11423820755784882,,-0.04471104263797064,,,-0.033901613196668894,0.020408871631207033
1992-07-01,0.17309281698473603,0.09978947060837094,0.134819231174656,0.3115878336011974,0.06325504858520828,0.2696635669491026,0.1329184597214841,0.07061763859124295,,0.1720972855817855,0.08724149689133191,,,-0.011560903600979963,-0.007380236398270793,0.04362066020816832,,0.05793125406610542,,,0.12160713913917491,0.025923685009791538
1992-08-01,0.07031656542027069,0.0804723532225732,0.0,0.07579337631760193,0.029337738242616682,0.10354067894084036,0.06239029259928158,0.07126303613745062,,0.09423159263758688,0.020050950031252943,,,-0.11705659673325197,0.007380236398270836,-0.030962366694449982,,0.03321338498707001,,,0.011385530587089987,0.011741817876683195
1992-09-01,0.054067204092985106,-0.03674954220874149,-0.009049803552785719,0.14261413680566404,0.008467451099098596,0.016260520871780326,0.07006756261671684,0.015748440391928194,,-0.0144930165512511,-0.05090166841212471,,,-0.019802513604914775,0.02181892200911854,-0.12014429266092976,,-0.01831553030643295,,,0.055059659708040956,-0.005853675251460653
1992-10-01,-0.07906856000461596,-0.07205331764005754,-0.09531012521430134,-0.08586088699111097,-0.04307298027657414,-0.04959694113937206,-0.08632808348849726,0.0051945536382847855,,-0.1077965785320714,-0.015789802049665885,,,-0.0906544715861046,0.04225981447824934,-0.03610493985878107,,-0.06293783126799962,,,0.08879542239272731,-0.04196419909903219
1992-11-01,-0.03215715391906352,-0.09646026618756222,-0.0408220529012524,-0.164549597514191,-0.032203140494634706,-0.06115442315333058,-0.07221820781179922,-0.007802149064417019,,-0.012270001792841123,-0.03784233294603916,,,-0.037178981316389054,-0.07145897288563863,0.05018967737082294,,-0.04016604172533476,,,0.02261814159643178,-0.028987536873252298
1992-12-01,-0.019802583524398395,-0.00634922767865878,0.04580957648720955,0.1506600614778297,0.010850016024065844,0.07796154146971192,0.03463549666275634,0.05337990345401566,,-0.05498220087982503,0.013680083172029744,,,0.044451884744001774,0.08515781887913591,-0.05018967737082298,,-0.06344622173896224,,,0.003189886236594204,0.026944635243451927
1993-01-01,0.13102829744807803,0.04362062247589035,0.08576680129500226,-0.021202212223667593,0.04570215348085538,0.09531017980432493,0.07774875287437763,0.06701053297298144,,0.012959187068028474,0.0451604961173372,,,-0.014598901645151253,0.006779570025732654,0.09129134632897969,,0.010857869972049086,,,0.04969956465514445,0.0
1993-02-01,0.1415401413685214,0.13124218903038812,0.027028666294664203,0.09531059595312198,0.05677651580208197,0.16705408466316624,0.10457280391957703,-0.03894286151220218,,0.1873162015843835,0.06291367171101557,,,0.10462497412327666,0.09653816256411232,0.08365006557702269,,0.0297894368021071,,,0.061693621286909084,0.040085527075650634
1993-03-01,0.05913047913817621,-0.005361943141385399,0.0,0.19948899992269134,0.0765400771223344,0.1758906664636642,0.1295340521919023,0.10608224524563518,,0.03152624460869502,0.031215093781044687,,,0.03257614980164643,0.08803325157191146,0.08288773465783919,,-0.0020986366569212492,,,0.09505111484673495,0.038540415307776604
1993-04-01,0.02364179418632135,0.14953173397096384,0.034938100996462725,0.03141620125381931,0.03545423035780439,-0.07245507921542235,-0.018868484304382805,-0.03300624149703145,,0.1077714375052028,0.009411905652082124,,,-0.052643768940079105,0.043963127632445725,0.005665601029580957,,0.07290677080808773,,,-0.0025939503852878023,-0.0018921481520379265
1993-05-01,-0.02364179418632127,0.03189336377595379,0.05834984063045636,-0.015584733487490919,0.02295653179860998,-0.011628037995119099,0.07637297878457396,0.06809763662507906,,0.006172813350034259,0.013953713783522675,,,0.013423114818799079,0.005361850441456477,-0.017094385265712605,,0.019342962843130935,,,0.01546419278348199,-0.007604599385219304
1993-06-01,0.060343160294815255,-0.06006424074265002,-0.0977422760903137,0.015584733487491035,-0.00426439878645754,0.22897447162500295,-0.04204823624349939,-0.04816354734617678,,-0.06351334111237641,-0.09947603654238783,,,-0.10536053460636956,0.11122573812186613,-0.03509131327320191,,-0.029156584291455578,,,0.11351133324658023,0.009496747537257207
1993-07-01,0.013423069022797341,0.009478743954543739,0.093685489889269,-0.05292207829083747,0.007097261870761685,-0.1888544778355777,0.044985095916809104,-0.026668110020307136,,0.038589917118882384,0.017699654950368657,,,0.043485047434057074,-0.21243565990684993,0.005934781518411314,,0.003937012959339599,,,0.03367314574090242,-0.0075901692666755964
1993-08-01,0.12123381362308375,0.037041271680349076,0.06301297838784178,0.10318407037884186,0.052353552482986836,0.09121600827166157,0.16456961133550432,0.14445129935210166,,0.02492342399349404,0.05841076215641451,,,0.13883657252170714,0.01759586681686507,0.011764745685205202,,0.05726755435847436,,,0.04952575938586916,-0.0038167985267008537
1993-09-01,-0.0692741897062998,-0.15718558352241238,0.030077422980238255,-0.02985296314968116,0.04847052216575156,0.04512043528046964,0.05328136661293678,-0.035718274836051625,,-0.09009299376432395,0.002361348161097285,,,-0.012422606846046133,0.034289076894216376,-0.035718077521781064,,-0.011194146743152587,,,0.055172327109507334,0.0019102202561192452
1993-10-01,-0.10676789792117623,-0.04348511193973878,-0.04546244131511838,-0.03077165866675366,-0.007702220362092351,-0.23671562885975342,-0.21492271816935263,-0.05288942565639678,,-0.15246868687618376,0.0,,,-0.07796159332214746,-0.04598511784951358,-0.10199915240736351,,-0.053962994890484756,,,-0.05727530858874399,-0.0019102202561192376
1993-11-01,-0.19650621022540518,-0.11778303565638351,-0.12361384775969499,-0.20124937230001375,-0.11024067461842657,-0.09097177820572676,-0.10146946016485965,-0.07632228824969224,,-0.0318751002387705,-0.12815508710941917,,,-0.09193741978757042,-0.03593201297683556,-0.04811918436024976,,-0.09333193979221911,,,-0.09027028061626192,-0.04098134437319368
1993-12-01,0.06632268924598407,0.0,0.0173916806527327,0.07365289577267477,0.0028735651957317787,0.11551288712184424,0.00966191091173689,0.010291622368583298,,0.03187510023877045,-0.032700460631018606,,,-0.022472918296124134,-0.08258660015850881,-0.04317216196872983,,0.027868899008792233,,,-0.10689787014652531,0.005958309583630625
1994-01-01,0.06720869079003754,0.006230549750636163,0.017094458218871962,0.04625083707338642,0.06927977437229346,-0.006079046076382226,0.1234648691238144,0.036855177041763,,0.011696078458638614,0.07212743880988473,,,0.11441033808369462,0.045315091018109245,0.05715840082791152,,0.0042194155427082896,,,0.06933477632613518,0.052085060066284605
1994-02-01,0.0,-0.057523844138186606,-0.08393450854962829,-0.022858314478251564,-0.07503518594291408,-0.05001042057466142,-0.025826399559898423,-0.05060088344072448,,-0.02750663120232215,-0.04480337623379296,,,-0.06995845333969272,-0.08586119018850526,0.006920496238793789,,-0.043017385083690816,,,-0.05913054922602284,-0.024739606175755758
1994-03-01,-0.07796145811342417,-0.06805346324501564,-0.018605122006321,-0.1034354108460405,-0.03077165866675366,-0.09402894964827634,-0.00583092031079321,-0.03880565850390794,,-0.07013176516411386,-0.03566903433117139,,,-0.04445188474400191,-0.056752823611261966,-0.11692142746317934,,-0.07292523990467242,,,-0.02570838177699616,-0.03131371306614938
1994-04-01,0.15954143495382994,0.03460552917747552,0.16016870403842084,0.12062781439326935,0.057819570888826236,0.19746453689651816,0.10536051565782635,0.0422597425342863,,0.012738931370002027,0.11591908090716324,,,0.022472918296124182,-0.02963180143241551,0.09601469236520371,,0.03940254786602883,,,0.0703807302598324,0.0
1994-05-01,0.0,0.07847161544149531,0.039220731629905234,-0.10788898176508696,-0.022728251077556175,-0.01749315744751723,-0.07654007712233438,-0.05310968999479622,,0.025001383941783965,-0.015037877364540559,,,0.014706063020264863,-0.015151873542576834,0.08759809188059339,,0.0400944572018782,,,0.08822426805772493,-0.028227680624867205
1994-06-01,0.018265308287958644,0.03096222560396689,-0.03922073162990528,0.05539878979903022,-0.03807194794940789,0.05715841383994862,0.044451762570833796,0.0,,0.10905725815998281,-0.005063224500767679,,,-0.022140998378636596,0.04478367497499236,-0.026145273299480166,,0.032226204377747925,,,0.017621699292145278,-0.07426529143352399
1994-07-01,-0.07515264029914913,0.030032287098875076,0.04688365374049882,-0.07456870964512327,0.057987257650349316,-0.10536051565782628,-0.14603155538875415,-0.01834905561518094,,0.0036833362110426505,0.054334200147984894,,,0.03663410777229308,0.07723123963049194,0.051624251969867835,,-0.0021164029063776126,,,0.12695960794131483,0.047320656190071954
1994-08-01,-0.014742335787806692,-0.11926342082681775,0.01138528157548955,0.012821079696141546,-0.04611768209496559,0.03636764417087479,-0.03195159980660236,-0.045462617924293625,,-0.11686434695008353,-0.03423309828267678,,,-0.007220205966043695,-0.027398980730378185,0.11287937677171428,,-0.03448617607116932,,,-0.043228702426002796,0.0
1994-09-01,0.0,-0.006688988150796652,0.033398309898454506,-0.0658134129490315,-0.01785761740000646,-0.005970166986503796,0.056797598393133246,-0.07232043070912315,,0.040491384983947686,-0.0775582343458745,,,0.028573388108803034,-0.06453840817449037,-0.057819560236917415,,-0.04714677842570196,,,-0.03681408366988612,-0.03419136474827931
1994-10-01,0.10783279515236752,0.09592012187873925,0.07384726654329853,0.006779893185209892,0.07796154146971192,0.046792161506758884,0.08239953176706676,0.016529043474202195,,0.16093039772219822,0.06755807433395625,,,0.061452684369322365,0.04348511743338378,0.04082203244104952,,0.0795120629277336,,,-0.033901481365985746,0.08936368061659854
1994-11-01,-0.004454418886772817,-0.13005312824819779,-0.11102628583443086,-0.09937290775618116,-0.031032109247728524,-0.12783337150988489,-0.19941599015325473,-0.12188975378754711,,-0.05914767676799249,-0.08929804001048741,,,-0.047466523709851736,-0.021506334202200512,-0.10854014248956478,,-0.10276892509200089,,,-0.026202451725760446,-0.04057351644716647
1994-12-01,-0.11332868530700312,0.01379332213233577,-0.0076045721828116525,-0.14424964418400518,0.02266385957721187,-0.053345980705292735,0.033901551675681416,0.004619132438543593,,-0.05148198463724412,0.002743444083425178,,,-0.09461598925732752,0.04255962494330718,-0.01929324970438969,,-0.05315260697773384,,,-0.11723014305628279,0.00619197024792098
1995-01-01,-0.0725707165228756,-0.03484673133016819,-0.027081017024863877,-0.14841943685993347,0.0,-0.07095173597228449,-0.05480823649499503,0.05382455863423488,,0.09015106365943078,-0.005494498415189887,,,-0.023167124117694636,-0.028170883882803702,-0.03300634297262327,,0.046068752089328716,,,0.07197350385183343,0.028399474521697957
1995-02-01,0.0725707165228756,0.0816780310142671,0.04598517938968234,0.09530959719602278,0.06506359334706187,0.05715841383994862,0.16216675481549436,-0.03104463270929993,,0.027212579828766865,0.07685892767464406,,,0.015504295683677963,-0.014388741060503444,0.058648869151595125,,0.07529210491493858,,,0.06280098004023915,0.02176149178151271
1995-03-01,0.08617775687373924,0.06331227941432686,0.09292390456165381,0.12783340480179703,0.007843177461025879,0.15415067982725836,0.16520991632123347,0.00449431937879172,,-0.023770151019069763,0.0076239257019326155,,,0.07410792296038803,0.0900262888248514,0.10219086601498269,,0.04721907193739085,,,0.06317890026462303,0.04215183396214021
1995-04-01,-0.009216715737610905,0.0992066500834481,-0.04538298388937318,-0.00803168144713835,-0.013106347505300547,-0.01197619104671565,-0.07371757589656756,0.026550313330508172,,0.053524403350259424,0.025001379465111655,,,0.06899291412117431,0.01315808608628391,0.050149729277374676,,0.05307367921139805,,,0.07089585509656807,0.04224687008473794
1995-05-01,0.07145903994723486,0.0,0.03509133460167031,0.016000095236970168,0.03627340678683496,0.03550668845690982,0.058372006221907254,0.04274147923723302,,0.016155526810620355,0.0024661676616393,,,0.058268901688621456,-0.006557515957354317,0.0,,0.03323864147573393,,,0.03364807730007615,0.026620915405427895
1995-06-01,-0.057665747992813,-0.09309042306601198,-0.08263225527395099,-0.1358018185916289,-0.05760754926182604,0.0,-0.10880285984879906,-0.0340457259047292,,-0.08701147962522479,-0.037645596732743744,,,-0.006309132536184032,0.11778306113677821,-0.005449647337240054,,-0.045238785478844266,,,0.025409661923121593,-0.01056347850956926
1995-07-01,0.0,0.07628330474963078,0.058198177255666145,0.018019055413584513,0.06268370229368675,-0.09124867146514504,-0.0057637047167501294,-0.03974038604180374,,0.127833371509885,-0.02328700945662276,,,0.01880922335235236,0.08408322735159604,-0.016529255534497998,,0.07554413497417323,,,0.05914765620743695,0.026202372394024117
1995-08-01,0.06196674447223079,0.01680711831638119,-0.0732929009645027,0.03509078425032602,-0.02046107187134006,0.0736529095747654,0.07245507921542231,0.00449431937879172,,0.042174997713081884,-0.007884403366057224,,,0.024541047769344466,-0.06096080527146964,-0.033901545573484335,,-0.03802739558923925,,,-0.006779672927317751,-0.05310982531394841
1995-09-01,-0.10393093437418444,-0.09920665008344803,-0.011472360766575306,-0.06224176581687411,0.0077220460939103185,0.03488725900044054,-0.06669137449867228,0.05666012517505393,,-0.01485909856596492,0.02604303995433093,,,-0.04335027112169699,0.060960805271469534,0.00573071916784758,,0.01347469858336019,,,0.0594233984645283,0.049655590445860966
1995-10-01,-0.028987472696580956,-0.037504395458454284,-0.007722096224286562,-0.01851961295603083,-0.04189094170916014,-0.005730674708984983,-0.08388148398070212,-0.008510735349778104,,-0.006006075463161778,-0.0747012857001481,,,-0.10676794920212622,0.04725288917525713,-0.01729153944025031,,-0.04898138704027,,,-0.009661890925457717,0.05552309049921794
1995-11-01,0.043172159697367894,0.03750439545845427,0.03428918069969857,0.045670594522578975,0.054629967486589937,0.10363488969035656,0.04879016416943204,0.050010398662219166,,0.044189766834450604,0.05129325317613995,,,0.0346054170466535,-0.036557599061678506,0.028655205538115337,,0.019881370553828995,,,0.08376980706321048,0.013008313513000747
1995-12-01,0.10253964562696351,0.17924935775698445,0.022223057698038937,0.043674791024322424,0.05898515502101596,0.05542980493933082,0.13353139262452257,0.016129468527852395,,0.1545623368331623,0.10956229456429792,,,0.05942341712431536,-0.0269559077596492,-0.0344861713352981,,0.08668323916880197,,,0.04367506505866114,0.04732744401949381
1996-01-01,-0.0931938039902665,0.05971923470162228,-0.04112722006285727,0.1281754228794461,-0.009592399691439409,-0.034916265106227876,0.015504186535965254,-0.09651097693963166,,0.06769039464821333,0.037041130346796784,,,-0.03922065412128,-0.09149235867390094,0.00583096579718281,,0.012556218775412464,,,0.07145906914622124,-0.010844413014128853
1996-02-01,-0.03309995867279949,0.019139340210697506,0.06644508303709891,-0.06203586451555613,0.06979576193554192,-0.09581792289723357,0.025317807984289786,0.008772033254792354,,0.06105182011413859,-0.06575123413285688,,,-0.0134231148187991,0.04106159535908642,0.07286137829642518,,0.03846628082779614,,,0.007926048620124899,-0.009389740349839032
1996-03-01,0.03309995867279945,0.09918032008963404,0.1209525832707246,-0.09211504476715067,0.008948605576014014,0.04905615698919421,0.05354076692802976,0.021599076494767756,,0.03579800587577903,0.06575123413285687,,,0.03974043863952596,0.09843990065584786,0.14093638711185966,,0.08228323579368375,,,0.058765265687865324,0.024845998586530804
1996-04-01,0.08040040573670043,0.08629581345283606,0.04939282554093222,0.14660347419187544,0.03286166448400104,0.0816780310142671,0.004728141195945896,0.03361649942582342,,0.008752791109594708,0.031322607706508805,,,0.13353131995255174,0.08004281241266024,-0.03828225404944764,,0.1091448153490658,,,0.014778638815230059,0.042048236243499404
1996-05-01,-0.01731641169647769,-0.011881327886752675,0.0,0.029853187543612974,0.02972618026520069,0.0,-0.04831857727080768,-0.016666909403458267,,-0.030975927894304905,0.004395544253705041,,,-0.005697988308433123,0.046956990775045726,0.009708889191098111,,-0.056825191577618395,,,-0.017263107045627692,-0.002945510229756803
1996-06-01,0.13843200813980358,0.04670109304598062,0.008995530513851713,0.0073255929420714145,-0.012631746905900574,-0.04000533461369913,0.09890407405891408,-0.05173558684980754,,-0.0022497197340154416,-0.06103589058636913,,,-0.08338166296005549,-0.0861777106316307,-0.044451790549284165,,0.010440064996683422,,,-0.01503792347447406,0.024764557624396638
1996-07-01,-0.14280845024861039,-0.11256851803360561,-0.05838835605478397,-0.09166720991040914,-0.019251931499321254,-0.0470060423759306,-0.10885440491208204,-0.10732903061710378,,-0.06273834063342336,-0.09787765376093137,,,0.018462036197380943,0.05354085861396991,-0.10088124372751214,,-0.051761934558589455,,,-0.07878088038538114,-0.05470691423947498
1996-08-01,0.03023989571537818,0.02935221201252737,0.025001276399068347,0.0,0.017131039930183774,-0.02710192977779127,0.03440142671733232,0.12051595094977836,,0.00954661188357991,0.04523384529374215,,,0.01812743549584158,0.03721344019258626,0.03836081668723187,,0.053244514518812285,,,0.08632814757579141,-0.009160369398664278
1996-09-01,0.008474608637684978,0.004123717183862156,0.05406721151572258,-0.057628610072471206,0.06174800706844703,0.11411330676742105,-0.03941396854087663,-0.004376490292559504,,-0.019185240721348612,0.038559068585450204,,,0.03529773072693283,0.004555896841940784,0.005361984810432374,,0.001480385170434203,,,0.0223057118604172,0.02124510861373628
1996-10-01,0.18091411247461342,0.1559127948206576,-0.04791330614516221,0.05762861007247118,0.04869511165284505,0.31309178797714926,0.03457134406508872,0.008733666605673894,,0.09244453252200117,0.04619752211041686,,,0.011494460539900034,-0.022989440846187675,0.04700599196937317,,0.15963014559188393,,,0.024214282868994998,0.0625658559917383
1996-11-01,0.02434903732706891,0.031198370855861333,0.10198050893312642,0.12751377935211355,0.018832948333092178,0.03866914115915412,0.03341599691984402,0.05908888640165428,,0.062051988567566385,0.06128839285972288,,,0.04470020607600637,0.022989440846187606,-0.020619283816950346,,0.05041018072389868,,,0.07154151812017871,0.0628622227168971
1996-12-01,-0.03496852024783775,-0.05977174329991728,-0.019580919582046875,-0.03584656944170459,-0.030305349495328922,-0.04225980928988261,-0.053024468308220316,-0.024897396197635743,,0.0,-0.01713097401748988,,,0.04278723312353695,0.0870114628122241,-0.02638670815242292,,-0.04287245659247205,,,0.002224622363539402,0.037691271101383074
1997-01-01,0.08849305925403364,0.12260232209233228,-0.0028289026525114094,0.06362570961175158,0.02093320966646572,0.017825783952600666,-0.08252102368800347,0.08841092563546109,,0.1833583635223949,0.01925193024251151,,,0.10901868327358447,-0.012578856664436679,0.08701139828205437,,0.10673628974762997,,,0.06453852113757096,0.055811134784887174
1997-02-01,-0.17001967923821815,-0.09402894964827634,-0.06434968601028662,-0.1394190859293534,-0.02865525576037606,-0.12398597978099125,-0.13815033848081718,-0.09262151035050079,,-0.11325960306456609,-0.10019496554307934,,,0.0,-0.038714517986349686,0.004889945305979673,,-0.09925495809534127,,,0.09246527995366258,-0.03311154726878045
