Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,CSGP,DLR,DOC,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
1992-05-01,,,,,,,,,,0.1151956449658131,,,,,-0.0058997221271882,0.0615578961077599,,,0.054876486725366,,,,0.0,,,,0.0121952730938182,,,0.0,-0.0396448313472403
1992-06-01,,,,,,,,,,-0.0156661080634919,,,,,0.0117648415795864,-0.038027422913599,,,-0.0146701343307801,,,,-0.0281708769666963,,,,0.0239532410224928,,,-0.0256424306133376,0.0073260400920728
1992-07-01,,,,,,,,,,0.0208341041751627,,,,,0.0401199937894253,0.0229894951093938,,,0.0666914454218517,,,,0.0141846349919563,,,,0.0058997221271883,,,0.0567975983931332,0.003642991278501
1992-08-01,,,,,,,,,,0.0551519253941025,,,,,0.0167134809737405,-0.0307716276055627,,,-0.0327899388460409,,,,0.0277795641070756,,,,0.1006435257796875,,,-0.0567975983931331,-0.0146522767868703
1992-09-01,,,,,,,,,,0.0097087805673354,,,,,0.0897699994287095,0.0824436510212836,,,0.0373876303138243,,,,0.0533459807052927,,,,0.0158314652166806,,,0.0256424306133376,0.0362358484540448
1992-10-01,,,,,,,,,,-0.0804454279350363,,,,,-0.0152674721307884,0.1406999686275426,,,0.0404549529578699,,,,0.0,,,,-0.0427872752052089,,,0.0311551677797954,0.0418179396833216
1992-11-01,,,,,,,,,,0.0995847823386394,,,,,-0.0635134057223258,0.0185763117883184,,,-0.0177783307990327,,,,-0.0263173083173734,,,,0.0,,,0.0420482362434994,0.0628305787924151
1992-12-01,,,,,,,,,,-0.0435904065933452,,,,,0.0888312137066158,0.018237621815584,,,0.1062570097796068,,,,-0.054808236494995,,,,0.0987815445597837,,,0.005865119452398,-0.0560278314696625
1993-01-01,,,,,,,,,,0.0670106396292305,,,,,-0.0151136378100481,0.150702389081743,,,0.0587253299650844,,,,0.1193467576325662,,,,0.0340665545636062,,,0.0512932943875504,0.1181596125766687
1993-02-01,,,,,,,,,,0.022884254524369,,,,,0.0874342993896743,0.015424498997701,,,-0.0038095137183528,,,,0.1288328718429683,,,,0.0095238815112555,,,0.0,0.0030075210639553
1993-03-01,,,,,,,,,,0.1272903016453244,,,,,0.0275246733900899,0.0689928833874014,,,0.0411271985444168,,,,0.0109290705321902,,,,0.0905595770457271,,,0.0749013081731177,-0.0090498355199179
1993-04-01,,,,,,,,,,-0.1049179673272545,,,,,-0.0136676387286637,-0.0741080234172,,,-0.0184848083392152,,,,0.0,,,,-0.0811255448123684,,,0.0153455696746603,0.0730251350148898
1993-05-01,,,,,,,,,,0.0044149662830718,,,,,-0.0045977092486294,0.0597192594046754,,,-0.0775582064519332,,,,0.0320883145515004,,,,-0.0047058910374126,,,-0.0257083567102069,0.0195264223503552
1993-06-01,,,,,,,,,,0.0303711048154028,,,,,-0.0139213385186081,-0.0145988267627673,,,0.0996993748751363,,,,-0.0212773984472848,,,,0.0186921330121525,,,-0.0104712998672953,-0.0597617345422542
1993-07-01,,,,,,,,,,0.0459371834436693,,,,,0.013921338518608,0.0845573833927524,,,0.0498323667867492,,,,0.1117914059881166,,,,0.0363676441708747,,,-0.0052770571008437,-0.0888792894740344
1993-08-01,,,,,,,0.0480092191863606,,,-0.0631790041979625,,,,,0.013730192811902,0.0354019674788856,,,0.0273989870756051,,,,0.0377403279828471,,,,0.0436750635026616,,,0.0261111440036858,0.0408219945202552
1993-09-01,,,,,,,0.1315763577887192,,,0.0793736346415346,,0.0793735875415122,,,0.0828360055791491,0.0833815937271711,,,0.0,,,,0.071458963982145,,,,0.1130233884033954,,,0.0600180097262529,0.00307219903697
1993-10-01,,,,,,,-0.0563529365511317,,,-0.0080645323231265,,0.1065646097226309,,,-0.0919684891424216,-1.4439235599423272,,,-0.0101868061167067,,,,0.0,,,,-0.0231670592815344,,,-0.0396091380950458,-0.0279956074894269
1993-11-01,,,,,,,-0.0752234212375875,,,-0.1067109840878352,,-0.0633358751718107,,,-0.0326369293130225,-0.0344860655328613,,,-0.1389091608152105,,,,-0.0086580627431145,,,,-0.1515498981272009,,,-0.051825067864586,0.0990313806061787
1993-12-01,,,,,,,0.0507723253734231,,,-0.0227799886844349,,-0.0194180858571016,,,-0.0535407669280298,0.2474081176082359,,,0.0970912029926991,,,,-0.0087336799687545,-0.0296317976063711,,,0.0357180826020792,,,-0.0269558099885282,0.0198026272961797
1994-01-01,,,,,,,-0.0455775084963192,,,0.058181870453862,,-0.0902250915927256,,,-0.0356271776431511,0.3046604507415154,,,0.0176370742022631,,,,0.0921152889078057,0.0724955020381536,,,0.0087336799687546,,,0.0787808778531143,0.0909717782057267
1994-02-01,,,,,,,0.0938960857671268,,,0.0549821964697631,,0.1211155786120639,,,0.1444815825552333,-0.0101523606454268,,,0.0708559576868769,0.056833474763166,,,-0.0491902441907717,0.0477906638363484,,0.049761520959983,-0.0264332570681554,,,0.0,-0.0285363072649343
1994-03-01,,,,,,,-0.0433802956302251,,,0.004106802297705,,-0.0873570986871096,,,-0.1239680427221302,-0.2029408216833466,,,-0.0673655659225514,0.021858793812499,,,-0.0341913647482793,-0.0477906638363484,,-0.0048662067803589,0.0,,,-0.0255768417896497,-0.0937324776627071
1994-04-01,,,,,,,-0.0402064204780404,,,-0.0123712838249229,,0.0835475702704417,,,0.0,-0.0382212838172022,,,0.0,0.0526437334854218,,,0.0172418064345059,-0.0070175726586465,,0.0429660306369933,0.0521857531705702,,,0.035627177643151,-0.0145562977742074
1994-05-01,,,0.0476280489892546,,,,0.0693346934010641,,,0.0286318168791231,,0.0300774552372779,,,0.0201011793210873,0.0629138697404068,,,0.0206904918559227,0.0253178079842897,,,0.1053605156578263,-0.0141846349919564,,0.0230956453382197,-0.0085106896679086,,,-0.0253178079842898,-0.0237399873030729
1994-06-01,,,-0.0476280489892545,,,,-0.0642195927342937,,,-0.0080972503274577,,-0.1261512853269,,,0.0197050710793323,-0.0629138697404067,,,-0.0206904918559226,0.0,,,-0.0472528848505455,-0.0071684894786125,,-0.0277795112415328,-0.0436750635026615,,,-0.0155041865359651,-0.0398214941866716
1994-07-01,,,0.0,,,,-0.0631789016215315,,,-0.0936855236033027,,0.0960738300896222,0.0070671672230923,,-0.0297051544139158,0.1670541196155383,,,0.0308772979726293,-0.0202027073175194,,,-0.0244910200082957,-0.0441248049089379,,0.0,-0.0089686699827603,,,0.025708356710207,0.048790164169432
1994-08-01,,,-0.006116227017436,,,,0.0108109161042156,,,0.068992926336849,,0.0076045993852192,0.0346055291774755,,-0.0621962078699058,-0.0222232113039544,,,-0.0136057171993975,0.0,,,-0.008298802814695,0.0223057575142981,,-0.0094340658869114,-0.0460911072002669,,,-0.0902468778477781,0.0827861936192871
1994-09-01,,,0.0420482362434994,,,,0.0106952891167479,,,-0.0041753220476617,,-0.0386148361277795,-0.0206192872027357,,-0.0894450603519267,-0.1191885035806997,,,-0.0068727349527384,0.0050890695074712,,,0.0,-0.0606246218164348,,-0.0288480988467687,0.037041271680349,,,-0.0111733005981251,-0.0221615718028524
1994-10-01,,,-0.0859424298007247,,,,-0.1006435257796874,,,-0.0168781213120021,,-0.0608707150870259,-0.0210534091978323,,0.0,0.0732034365878197,,,0.0102916460354292,0.0101010959865039,,,-0.0601039240697054,-0.0078431774610258,,-0.0707365515116512,-0.0853598489511567,,,-0.034289073478632,-0.125163142954006
1994-11-01,,,-0.0800427076735363,,,,0.0289875368732521,,,-0.0936094408209298,,-0.0965661983910511,-0.0361050046421163,,-0.0176995770994009,-0.1119179094339922,,,-0.0561551893361821,-0.0151901654939751,,,-0.0452565915881208,-0.0320027310861738,,-0.0105264503312445,0.0388398333162639,,,-0.0295006643966979,-0.0257248912384359
1994-12-01,,,0.1115910654084623,,,,0.1285188508009784,,,0.1188209148953819,,0.1007415698015318,-0.1168643401393109,,-0.0180185055026783,0.0130720681152884,,,0.0897153715199861,0.0878613557913342,0.0679506762762728,,0.0628009012390304,0.0856554445784938,,0.0261111511776895,0.0909717782057267,,,-0.0428199971829281,-0.0230652729309961
1995-01-01,,,-0.0125001627642314,,,,-0.0621962078699058,,,-0.0554513655180525,,-0.1193467576325662,0.0870113769896296,,0.0120483385161745,0.0,,,-0.0473061683658607,-0.0577083176206467,0.0358460896816547,,-0.0264332570681554,-0.0380273955892392,,-0.0367494996106977,-0.0628009012390303,,,0.066489741268833,0.009950330853168
1995-02-01,,,-0.0516243654053071,,,,-0.0953101798043249,,,0.0512933348032642,,0.0186051878310344,-0.0229895182246987,,0.0119049025063184,0.1335314636215271,,,0.0506009386550064,0.0196084713883763,0.0680534909687317,,0.0521857531705702,0.0229895182246987,,0.0418909173634371,0.0452565915881208,,,0.0401199937894253,0.0731645758573384
1995-03-01,,,-0.026847250036188,,,,0.005865119452398,,,-0.0125788449465591,,-0.0423592738391416,-0.0156253179030808,,0.0058997221271883,0.0765400886313219,,,0.0098201215936791,0.0,-0.0471467648506412,,0.1419702612703872,-0.0307716586667536,,0.0,-0.0178576174000064,,,-0.0169975763685711,-0.0471044691874734
1995-04-01,,,-0.0206192872027357,,,,-0.0176995770994009,,,0.0208776887235349,,0.0284379353205334,0.0233473639969911,,-0.0482021018178777,-0.0765400886313219,,,-0.0164206672608131,-0.0295588022415443,0.0136987638312684,,-0.0528424813743799,-0.0078431774610258,,-0.0259754930591821,0.0089686699827603,,,-0.0057306747089849,0.0773182477839701
1995-05-01,,,0.0137933221323357,,,,0.0855221734381619,,,0.0483965092440756,,0.0677459885323881,0.0953101798043249,,0.0482021018178776,-0.0346856223028232,,,0.022914171961189,0.0049875415110389,0.0721624882838121,,-0.0156253179030808,0.0830665986986134,,0.0462807477811078,0.0,,,0.022728251077556,0.0436750635026616
1995-06-01,,,0.0662493855412006,,,,-0.0447001789179069,,,0.0078431506642799,,-0.0265502320941208,0.013889112160667,,0.0174931574475171,0.0,,,-0.016313626294055,-0.004987541511039,0.0673037184595993,,0.0310102367425602,-0.0145987994211526,,0.0100000368900647,0.0521857531705702,,,-0.0758380763915044,0.071458963982145
1995-07-01,,,0.0190481949706944,,,,-0.0408219945202551,,,0.0116506101447427,,0.0566600335654912,-0.0209066848193137,,0.0057637047167501,0.0459850669928801,,,0.0481634413838549,0.0,0.0175957960195048,,0.0447836026269734,-0.0073801072976225,,-0.0251901728791479,-0.0344861760711693,,,-0.0121952730938182,-0.0079893900334788
1995-08-01,,,0.0490896101965235,,,,0.0408219945202552,,,0.0,,0.0,-0.0213531244705689,,0.005730674708985,0.0331522703436529,,,0.0186341156405583,0.0246926125903714,0.0057971287976631,,0.0704516609506113,0.0575698518214779,,0.0050890039377148,-0.0088106296821549,,,-0.1379231432055016,-0.0161728592456009
1995-09-01,,,0.0236697440859047,,,,0.011363758650315,,,0.045290732445705,,0.0209651284650448,0.0142859572474764,,0.0663226429310725,0.0733312874907389,,,-0.0155041271147204,-0.0347429484438729,-0.0233929248171681,,0.0135137191667228,-0.0140847398817389,,0.0300022753806341,0.0088106296821549,,,-0.1275133202989595,-0.0081855845864394
1995-10-01,,,-0.0357180826020792,,,,-0.0641619442172859,,,0.0,,-0.0686965312862348,0.0348467313301681,,-0.1435122816222025,0.0,,,-0.0813457776559114,-0.0733312730855496,-0.0736529588344372,,-0.0135137191667228,-0.0361050046421163,,-0.0874592774624896,-0.0357180826020792,,,0.1823215567939546,-0.0334292966491947
1995-11-01,,,0.0531098253139483,,,,-0.0060423144559625,,,-0.0111318339096793,,0.097328343960562,0.0203396842371227,,0.0828876598057676,0.0396090969213778,,,0.0813457776559112,-0.0164387263431598,-0.0063898109577218,,-0.0206192872027357,-0.0298529631496811,,-0.0053908677457465,0.0269074529199244,,,-0.0477906638363484,0.0251761548924741
1995-12-01,,,0.1088028598487991,,,,0.1410785982599056,,,0.0473677413269987,,-0.0121705356202551,0.03300629646817,,0.0335226920386436,0.0192314258205968,,,0.0216390924225432,0.0897699994287095,0.1431009378539162,,0.0540672212702757,0.0444517625708337,,0.0526437471570445,0.0601039240697055,,,0.0069686693160934,-0.0452054367680467
1996-01-01,,,-0.0155847310166982,,,,0.0156661167443994,,,0.0106195621093408,,0.0040733253876358,0.0382212128201976,,-0.0623431305741355,-0.0167609948496016,,,-0.046956911410767,0.0100503358535015,0.0273989410861651,,0.069869679960486,-0.0369045569354509,,-0.0856137936996709,0.0,,,0.1481805128407545,0.0643578689828029
1996-02-01,,,-0.0158314652166806,,,,-0.0209431738452431,,,-0.0579873034363397,,0.0320027310861737,0.0124225199985571,,0.0512932943875504,0.1226023872547612,,,0.046956911410767,0.0049875415110389,-0.0670641843307542,,0.0479133556958974,-0.0075472056353829,,0.0437228763362338,0.0246926125903714,,,0.058155920157074,-0.0847965366600769
1996-03-01,,,0.0262482260749364,,,,-0.0213911899813175,,,-0.0615578781147934,,-0.0158733491562901,0.0243914531241592,,-0.0111733005981251,0.0377403224319736,,-0.0401661786100227,-0.0092166201077007,0.0245712607305053,-0.0413037918845392,,-0.0479133556958975,0.0224728558520585,,-0.0107528297936073,-0.0500104205746614,,,0.0,0.0847965366600768
1996-04-01,,,0.0406147191541901,,,,0.0266682470821612,,,0.0,,0.031498667059371,-0.0060423144559625,,-0.0227282510775561,-0.0093024459403243,,0.0938189418300966,-0.0377402913030663,0.0239819646864854,-0.0243914999695251,,0.006116227017436,0.0291991546922623,,-0.0054200867879365,-0.0259754864032606,,,0.0387860250351564,0.0706175672139534
1996-05-01,,,0.0197050710793323,,,,-0.0266682470821612,,,0.0389154147271225,,-0.0395308387566352,0.0060423144559626,,-0.0057637047167501,-0.0188684454586429,,0.1127953018237542,0.051533613435402,-0.0435904360748617,0.0303975353904392,,0.0240975515790605,0.0828059036842324,,0.0529224161922416,0.0259754864032607,,,-0.0674412807955325,-0.0870113769896298
1996-06-01,,,0.0097088141269609,,,,0.0266682470821612,,,0.0300774168689933,,0.0587252860127824,0.0355066884569098,,0.0396652563924313,-0.0095694310330062,,0.1133286604314279,0.0314633032141673,0.0049382816405825,-0.006006035420914,,-0.0180185055026783,0.1007139756018308,,0.0102565364855823,-0.0172418064345061,,,0.0,-0.0654572166546436
1996-07-01,,,-0.0195128142235817,,,,0.020834086902842,,,0.0,,0.0262679268206101,0.0342890734786321,,-0.0055710450494553,0.0095694310330062,,0.1017827865902986,-0.0133632273580185,0.0,0.0413037918845392,,0.0298529631496811,-0.0181273845925567,,-0.0416727588630534,-0.0535842461341064,,,-0.0116960397631912,-0.0208031276297632
1996-08-01,,,0.0984400728132525,,,,0.0502618347808883,,,0.0036968804283569,,0.0470249386448627,0.0704898777545448,,0.0490561569891942,0.0465199920184488,,0.0421114969317038,0.039565598878981,-0.0453478199784591,0.0340941874429442,,0.0116960397631912,0.030032287098875,,0.0568628948521365,0.0,,,0.0515873687904932,0.0695932917991951
1996-09-01,,,0.0176995770994008,,,,0.0048899852941917,,,-0.0375984128463933,,0.0070422826254129,0.0410313966778625,,0.0,0.053109853409373,,0.1959737381535935,0.025533301176123,0.0354467489957477,0.01662091313814,,0.0510025544523727,0.0574870909176816,,0.0248151755992296,0.0271509890659508,,,0.0383608678724461,0.0330608622608882
1996-10-01,,,0.0512932943875504,,,,0.0614850836506808,,,0.0738343202637127,,0.0310905870700311,0.0394139685408766,,0.005305052229693,0.0585941724593102,,0.0168070342032194,-0.0298529952059602,0.0099010709827115,0.010929005640418,,0.0164387263431599,-0.0283305066262259,,0.0337381014380801,0.0088889474172459,,,0.0106952891167479,-0.0054347959859569
1996-11-01,,,0.0800427076735363,,,,0.0136676387286638,,,-0.028882957796143,,0.0878613557913342,0.0609087530869925,,0.0957910646416755,-0.0081633573810231,,0.0206193564989715,0.0086207102997239,0.0049140148024291,0.0320882938316705,,0.0982702214328016,0.0984400728132525,,0.0372135771284443,0.0432968057533242,,,0.0568628618945432,0.0027210901143605
1996-12-01,,,0.1022788491204182,,,,0.0355593020364869,,,0.0253178739575942,,0.0276515313305099,0.0659579677917973,,0.0423592738391416,0.0480092451378322,,-0.0123205946981346,0.1801733609998481,0.1242977166775771,0.0052493663002991,,0.2002227671231949,0.0896121586896871,,0.1243570399589153,0.0495969411393721,,,-0.0151901654939751,0.0294532669134954
1997-01-01,,,0.0,,,,-0.0584435958700746,,,0.0,,0.0415490029128724,-0.0042643987864575,,0.0406376457318262,0.060624614653359,,-0.0684026558217314,-0.0628672489404428,0.0086207430439069,0.104312819791739,,-0.0581076308072806,-0.0047732787526576,,-0.0581075639498616,0.0,,,-0.0206192872027357,-0.0403823374456856
1997-02-01,,,-0.0034782643763248,,,,0.0137933221323357,,,-0.0253178739575943,,0.0510025544523727,0.0253178079842897,,-0.049896971144623,0.05715840747277,,-0.0088890894061402,0.0263668183588544,-0.0043010818993905,-0.0582688709846577,,-0.0846830872300386,0.0421608108242779,,0.0294757837332863,-0.0327898228229908,,,0.0358094526967107,0.0163491380015294
1997-03-01,,,0.0,,,,-0.0045766670274118,,,-0.02974193145008,,-0.0181189625824755,-0.0041753714104806,,-0.0427618593380817,-0.0571584074727701,,-0.1233788063260121,-0.0340297495680751,-0.03509131981127,-0.083381608939051,,0.0760993435386472,-0.0185190477672375,,0.0041408073240771,-0.0168071183163812,,,-0.0462807525640062,-0.035767223858631
1997-04-01,,,-0.0684952352487644,,,,0.0,,,0.0,,-0.0155920947598361,-0.0211424365738092,,0.0,0.0218190589380138,,-0.0518250207116688,-0.0432287052069946,-0.0789272585896707,0.0733312532028845,,-0.0760993435386471,-0.0284379353205335,,-0.0552157795605514,-0.0702042586732485,,,0.0156661167443994,0.024897551621727
1997-05-01,,,0.0509200904272569,,,,0.07509045135507,,,0.0186921014005469,,0.0769610411361284,0.0127390257774297,,0.0144580831752299,0.0142859278218138,,0.1707295683949445,0.0119761910467156,0.0285733724440559,0.0298530216281066,,-0.0093458624182376,0.0143200537747484,,0.0552157795605515,0.0702042586732485,,,-0.005194816877104,0.0863280834884972
1997-06-01,,,0.0484523833859467,,,,0.0738039745833613,,,0.0434851475868686,,0.0052770571008438,0.0810159437600886,,0.032944155719354,0.0105821151486978,,0.0734672420697714,0.0079051494701264,0.0525835414728838,0.0289875170240043,,0.0940289496482763,0.0326369293130225,,0.0562397188536136,-0.0388817875442074,,,0.0129367910307193,0.0417238433713997
1997-07-01,,0.1184177548144744,0.0364882932631366,0.0226767086710297,,,-0.0444517625708338,,,0.0210533968203567,,0.060005234989572,0.0211749971364585,,-0.0186921330121525,0.1127019482328298,,0.0723206393073107,0.0684678012652025,-0.0179780122954083,-0.0192313997849227,,0.0148465081169944,-0.0161853244210173,,0.0,0.0131292914417928,,-0.0484943239107357,0.0622866302068681,0.1799148167633896
1997-08-01,,0.0591305232268224,-0.0297542610817927,0.0671975388682772,,,-0.0251059211310763,,,0.0324537638174395,,-0.0353126223992005,-0.0250736375521159,,-0.0507968932852748,-0.0221878933634975,,-0.0235305456186705,-0.0092336195882591,-0.0045454623716746,0.0702865251185516,,-0.0562919162923869,-0.0093677500036001,,-0.0098136238549628,-0.0175443096509095,,-0.0031104883446388,0.0096154586994419,-0.075035185942914
1997-09-01,,0.0870113769896296,0.06809761627944,0.0958817717032825,,,0.0374264055191168,,,0.0411580843017999,,0.1139245099688538,0.0842406148877762,,0.0,0.1541506370062341,,0.1053606234519765,0.0328496681034396,0.0788153909594697,-0.0252017698208234,,0.0541844339528221,0.0070340266573799,,0.0405852650073777,0.0601039240697055,,0.0276516244226064,0.0490179805504151,0.0298529631496811
1997-10-01,,-0.0402738991379399,-0.0189879122446913,-0.0250736375521159,,,-0.0206192872027357,,,-0.0097245439064834,,-0.0773734973185067,-0.0162899529792684,,0.0049505051598562,-0.0860128300441227,,0.0936854786168315,-0.0842406124800482,-0.0496326242024099,-0.0306266435938712,,-0.0744325947827696,-0.0380998462322704,,-0.0645385252891182,-0.0779615414697118,,-0.4238143288836736,-0.0514131912763698,-0.2199972456248447
1997-11-01,,0.1283811666482069,0.0189879122446913,0.0193429628431309,,,0.0857953601629863,,,0.0288944483841278,,-0.009950330853168,0.0532985817243619,,-0.0049505051598562,-0.0029985669009243,,-0.0114474314402449,0.0715935956414335,-0.0223722977545331,0.0023894920727171,,0.0045351551653913,0.0310658195748905,,0.0550237031473258,0.0569081322718795,,-0.1074201752796767,-0.0193710657559996,0.1007688381906533
1997-12-01,,0.0119761910467156,-0.0221879149753622,0.0133208439756605,,,-0.0530055373399954,,,-0.0436609092995602,,0.0111871893905643,-0.0316370849431825,,0.0220867874028435,-0.0587495049665987,,-0.0540672365447505,0.0251360010147956,0.0333735088165066,-0.0290577147187163,,0.0614228126264061,0.0414806011207187,,0.0,-0.0524137426840401,,0.007702177556235,0.0955324267215637,-0.0736529095747654
1998-01-01,,0.0578195708888262,-0.0292703823001132,0.0728920022680316,,,-0.0390594358365862,,,0.0261025357850927,,0.0110634195442553,-0.0162019745762804,,-0.0396091380950458,-0.1146034139410767,,-0.0069687078761321,-0.0215062052209636,0.0130436631920293,0.0456260992487926,-0.0251902488285585,0.1125685180336055,-0.0182237389564514,,0.0151805487708631,-0.0044943895878393,,0.0025542656820754,0.0044345970678657,0.0151709610078066
1998-02-01,,0.0222231367847102,-0.0033057881344995,-0.0449311872703883,,,-0.0297894368021071,,,-0.0444516252216281,,-0.0630726034550749,-0.0617595668934314,,0.0,0.1241122072342315,,-0.0501896462136664,0.0179537764657251,-0.0218349286032,-0.0309917398828092,-0.041672696400568,-0.0647920386950197,-0.0374751111665463,,-0.0722264712131232,0.0089686699827603,,0.1577883793302559,-0.0475740897284834,0.0025062669760595
1998-03-01,0.1469304318537711,-0.0741079721537218,-0.0166948785721699,0.0343303812837477,,,0.0234802676088424,,,-0.0050634119155902,,0.0458095360312942,0.0581231992500475,,-0.0076045993852193,-0.0451689255268248,,0.0979804298702567,0.0070922824193533,-0.0044247859803556,0.0518984660008997,0.0262482260749364,0.0020263431452324,0.0095012591241402,,0.1037397573713341,0.0350913198112701,,0.0426503795711296,0.0206666368085591,0.1234684146259019
