Date,CHTR,CMCSA,DIS,EA,FOX,FOXA,GOOG,GOOGL,IPG,LYV,META,MTCH,NFLX,NWS,NWSA,OMC,PARA,T,TMUS,TTWO,VZ,WBD
1992-07-01,,-8.182958196537736,-0.3466140238826902,20.40143814052144,,,,,7.6633223530543555,,,,,,,-6.263557099148506,,7.688509744014203,,,6.524050380775079,
1992-08-01,,-3.9531162311926233,-4.255960391091466,-8.040042543803777,,,,,4.409528859721445,,,,,,,4.09740742103057,,0.9442999744213278,,,2.083408137913785,
1992-09-01,,3.174898600312842,4.947999175216335,14.279071803731949,,,,,-2.381064869371856,,,,,,,2.522656294567556,,2.9631728309144734,,,0.5141398154901049,
1992-10-01,,-15.154987496267204,8.2691786960523,4.725288485054551,,,,,8.834914178204476,,,,,,,7.8673032072476,,-2.587941595433375,,,-2.334735783091806,
1992-11-01,,24.82791975326455,6.899280274205558,2.2814677766171263,,,,,-1.1090687006975113,,,,,,,2.5975486403260737,,3.8572263743195303,,,-1.3210228183661523,
1992-12-01,,9.466545039600804,1.9076182832141009,21.55963456788268,,,,,3.650043058158845,,,,,,,5.608946665104358,,6.453851658742776,,,8.656807662179236,
1993-01-01,,5.644130752844966,5.92557150569986,20.72605051412067,,,,,-2.5409743574613293,,,,,,,3.5718082602079244,,-7.177182263435121,,,0.7290430857863657,
1993-02-01,,9.863061905561754,-2.7779600813905514,-2.493894834725207,,,,,-10.047050231438948,,,,,,,-4.179712867846148,,7.850585618989962,,,7.462666557136319,
1993-03-01,,3.2611460825271563,0.2812951657343684,16.705408466316623,,,,,1.212136053234482,,,-51.39458084457207,,,,14.188058723544389,,4.75109759458787,,,0.6718948206171405,
1993-04-01,,-25.437473135648908,-8.803340066371248,-0.8583743691391442,,,,,-10.580687866946535,,,-6.453997793150139,,,,-11.4811265267226,,-1.1263211003743652,,,-8.620007320738967,
1993-05-01,,16.492972200319016,7.6733869849458545,17.36634940508401,,,,,0.8889015235426025,,,40.54651463819236,,,,6.323945813591718,,-0.649353080131354,,,5.445138466641373,
1993-06-01,,2.8820232628515985,-7.673386984945843,-13.14631395604636,,,,,-2.690745199924116,,,57.536407792448216,,,,-8.726463772290693,,0.9724584705827092,,,9.027024293851223,
1993-07-01,,12.282110268597972,-8.311484075968842,-4.220035449037642,,,,,0.9049800840852488,,,58.77873251242806,,,,-4.985456022521868,,4.417122676107377,,,0.2103049596443539,
1993-08-01,,23.612419569426777,4.561045164759919,17.728013452102847,,,,,6.959332385547437,,,-1.398651285579454,,,,12.309372259362126,,11.641031689886573,,,7.485797037230547,
1993-09-01,,-1.197628296713594,-3.8965961682671897,-1.088939979926832,,,,,4.115800967354029,,,1.398651285579446,,,,0.8438868645864603,,-5.6512223170726,,,-0.5865117895973075,
1993-10-01,,29.36881770111637,13.021468555803686,12.987508142141207,,,,,-0.4040347885080421,,,-10.227858856463495,,,,1.941808585710152,,2.865531946597002,,,-0.1962708644963329,
1993-11-01,,-12.756129206773704,-7.545054909139276,-11.179140598811667,,,,,-2.045067288595144,,,-28.25671210345273,,,,-7.115376025629037,,-4.035136199286006,,,-5.8661896537179725,
1993-12-01,,-1.025634366267269,6.669140499904878,-15.057285847937433,,,,,5.623977965162215,,,-20.29416155251184,,,,8.750289825781993,,-2.381065442090134,,,-1.2578778627329033,
1994-01-01,,-14.787045988624858,10.301170303622811,-4.69169197877516,,,,,-0.7843237300334625,,,7.232092793826546,,,,5.775883415219246,,0.8995595241516102,,,-4.311011103864104,
1994-02-01,,-2.623767063607319,1.5748353131928474,-9.618392385292166,,,,,3.1010295899373186,,,-9.763783280940723,,,,-0.2554279805096742,,-6.792735612066767,,,-3.5878354218130637,
1994-03-01,,-11.701647000701428,-13.3531427150419,0.9569451016150672,,,,,-9.607382715316913,,,14.31012322661292,,,,-2.328695137879054,,3.1449139676561524,,,-5.63529230772559,
1994-04-01,,-14.045173023606289,1.1834500702826314,-18.80522315029396,,,,,-1.69495903700523,,,-5.715967011903914,,,,1.558473101669833,,2.748262120259003,,,0.0,
1994-05-01,,12.656283001324228,2.0379168432968897,-6.837729744473685,,,,,10.536048631400076,,,-3.593147548023018,,,,-3.141619623337893,,-0.9077189667521808,,,3.091803191694716,
1994-06-01,,0.6968562611280438,-4.118230241535054,-37.21791304746977,,,,,-4.7252886270408165,,,7.061778870940478,,,,2.624822607493641,,5.614471171655424,,,4.800928375624053,
1994-07-01,,-10.227896649572555,1.7857613083925292,1.7699577099400856,,,,,4.339937575536493,,,0.0,,,,5.29758159777641,,-3.5091328104635173,,,1.1098889723879657,
1994-08-01,,-1.5503949951375429,-2.690748154058692,21.962860920676537,,,,,6.357277456049099,,,8.70108876946552,,,,-1.4851758136025814,,-1.4992757701607886,,,-3.3673282319811286,
1994-09-01,,-4.800921332360938,-6.252029347798562,4.138521616285428,,,,,-4.445176257083381,,,-15.76286764040601,,,,0.249066131245183,,2.682721817811176,,,-3.2485447470099107,
1994-10-01,,8.632784368871956,1.9169910897115467,19.574457712609533,,,,,0.0,,,2.409809367908925,,,,5.798725765034932,,-1.4815059179385253,,,-1.18624514567207,
1994-11-01,,-6.203515412140367,9.646019698506784,-12.405264866997888,,,,,-4.255958426308677,,,4.651969503031546,,,,-2.1353124470568945,,-1.2012158998726494,,,-4.390956269741808,
1994-12-01,,-1.612950400018873,5.588046853999751,-3.195159980660236,,,,,1.5686536325629958,,,-2.299004256685739,,,,-0.7220247973487021,,-2.446605744537963,,,-0.7509420108538569,
1995-01-01,,-5.001042057466142,10.073031264456208,-7.410797215372185,,,,,4.5635296030917845,,,-9.763783280940723,,,,-2.941388520629334,,5.4230106371168585,,,8.659258578773217,
1995-02-01,,8.985644833114359,4.797077865682217,18.46498465535457,,,,,1.4760443945182466,,,2.531690487114179,,,,5.563708030539568,,-2.3739933039386814,,,-1.1587690627349256,
1995-03-01,,-2.7724667224137365,0.2339136650131009,5.100255445237279,,,,,9.09717526893567,,,0.0,,,,3.012974145202924,,0.8968641815205701,,,-1.4084736515775962,
1995-04-01,,0.0,3.444664690500824,1.643872634315994,,,,,1.65841786285975,,,-5.129298165068277,,,,1.5855371789794002,,4.935699439950656,,,3.256108599124865,
1995-05-01,,11.016810745046255,0.2254748270783387,11.294041118059557,,,,,-3.00523443007401,,,36.97478166186736,,,,3.532376083040826,,1.963589312128385,,,1.589128601182967,
1995-06-01,,4.570226325632236,0.0,5.202118475087845,,,,,1.680709245402732,,,16.705390159165496,,,,5.075084794083464,,5.66953295364669,,,0.8968743681022764,
1995-07-01,,10.74202486208369,5.477825258710687,28.652933457197253,,,,,-0.3338926781884654,,,5.971883685960315,,,,-0.4132237284910495,,1.0443961640187849,,,2.207594508387817,
1995-08-01,,4.820219157545641,-4.135518348325,5.060101329378945,,,,,3.9349339773102177,,,74.43502413639197,,,,3.85834660391564,,5.064374447972873,,,3.854865891010176,
1995-09-01,,-6.689432458760894,1.9802647515265843,-3.3447934067540133,,,,,2.225849513275824,,,-11.477554023050256,,,,3.714992206163769,,8.288770061917479,,,3.1026264851513377,
1995-10-01,,-11.307725207523758,0.4347747849273926,-0.3407158321614309,,,,,-2.547906069003515,,,-10.150686131437013,,,,-1.938045154966246,,1.5783802783291512,,,3.403731053275875,
1995-11-01,,7.787371628804482,4.246928340160928,-7.070081383210759,,,,,-0.9724549651496862,,,18.658566492556464,,,,4.402624875649046,,-3.1820827990892564,,,-0.7905177386506191,
1995-12-01,,-8.49407760548706,-2.100915437812997,-26.71375432201488,,,,,12.24769855214864,,,-1.42859368598136,,,,10.984482810515498,,5.613144551701085,,,5.969046321934753,
1996-01-01,,10.109611687136882,8.736515629660655,-8.483887993702943,,,,,-2.037911791052866,,,-19.8275290396648,,,,3.6247790392340895,,-1.0977038766792668,,,2.9468054889595483,
1996-02-01,,-1.2903503918958663,1.9268399225280952,4.08219945202552,,,,,-0.8862687058088135,,,0.8733366246749099,,,,5.66188939995079,,-3.1392764827624027,,,-4.074636704966396,
1996-03-01,,-10.24786799753536,-2.512214108093332,5.826890812397583,,,,,11.481124262807338,,,7.534967493617974,,,,9.614386055290234,,-4.186654222725697,,,-6.643065166528286,
1996-04-01,,0.7168708245423908,-2.9793634369006043,0.9389740349839136,,,,,-1.0638418604506636,,,-5.810747885203176,,,,-3.677925150329648,,-4.867141714602041,,,4.927103582342784,
1996-05-01,,-0.7168708245424008,-2.036728241964284,16.74134737056687,,,,,-0.8053734972051881,,,10.536007992608786,,,,0.5747142255568072,,-1.50756147032721,,,-4.122270483870601,
1996-06-01,,5.595876342351149,3.438153044425789,-16.741347370566874,,,,,1.0723983927381588,,,-8.004271650593846,,,,6.382193207071948,,-0.2534830419667254,,,2.180462409984803,
1996-07-01,,-28.090238546640222,-12.251594577245587,11.466290832013971,,,,,-6.045799065012993,,,-18.232144197273385,,,,-13.815033848081718,,-0.7643376327400312,,,-7.531531640719807,
1996-08-01,,13.465676499830462,2.441856576560836,2.874941328598579,,,,,2.51761554298144,,,3.922105761686444,,,,11.365931847252147,,-4.71292032310757,,,-4.984779106031912,
1996-09-01,,-3.200261093822117,10.404385494649269,19.105523676270924,,,,,4.325000486949233,,,-10.109666654735584,,,,2.985296314968113,,3.166492224079616,,,6.245299638471382,
1996-10-01,,-6.725235969429846,4.066389334899558,0.333890126551463,,,,,2.353049741019404,,,-5.4658424066652,,,,5.9680483272658496,,1.033601175878259,,,0.6243514875950825,
1996-11-01,,14.541701781589085,11.461547199344672,-15.470638976098124,,,,,2.298951822469878,,,10.648405900437265,,,,2.7330893716971265,,7.905350782785703,,,4.264604429207861,
1996-12-01,,5.841087688415842,-5.745706304521281,-7.052266804424985,,,,,-4.124297861140335,,,-4.12432478761209,,,,-10.86338410027954,,-1.4354267892694477,,,2.93850643454814,
1997-01-01,,2.797374680937249,4.382826148351403,6.271012830745615,,,,,3.871445499835019,,,-15.942740119363837,,,,6.094601021708,,5.849619340495829,,,3.7883371235367296,
1997-02-01,,-3.866903592612054,1.8692082897948743,-1.9802627296179756,,,,,1.507566356145284,,,24.027951894467183,,,,2.0356937068744103,,4.445177055606549,,,2.749943280617474,
1997-03-01,,-6.286716158096975,-1.869208289794869,-16.016875215282134,,,,,5.104389051659316,,,-1.466993044048483,,,,0.502513620267298,,-9.097179493668826,,,-12.914940514698303,
1997-04-01,,-3.1010473369811926,11.492016802755566,-9.860197680453958,,,,,7.088688376356063,,,-7.676457437214847,,,,6.077203834209425,,5.556986155513818,,,10.905734868243355,
1997-05-01,,9.38776349507816,0.1527854280595549,28.248725557467697,,,,,5.580840821686006,,,26.4816396688218,,,,9.015109699429749,,5.264374281904908,,,3.2670774239849028,
1997-06-01,,18.29186589064485,-2.0046969684606317,4.953393512227663,,,,,2.3724745305523527,,,2.0202653328111286,,,,6.062462181643484,,5.608941484941169,,6.155783606365171,8.059204446678104,
1997-07-01,,7.19735907223416,0.698497401154451,-0.372439909098244,,,,,9.057281550344694,,,11.332909078988196,,,,12.295332929158374,,-4.440587080178617,,-2.264247805363277,-4.463894793308251,
1997-08-01,,3.278982282299097,-5.076430599875157,-8.362498702811186,,,,,8.561375272299172,,,-5.884060738819866,,,,-2.819650189462756,,-8.480579875443059,,-8.770552217945092,-0.2587352035955318,
1997-09-01,,9.726323099208676,4.844139820932114,22.59792834150007,,,,,5.122918976879083,,,20.787601848074708,,,,7.120444629179172,,12.211587580428873,,5.669540375051616,10.561949372423475,
1997-10-01,,6.148522807824367,2.1473224475209096,-13.122245601804456,,,,,-7.720467617205141,,,-1.550414149072642,,,,-2.9644716584996886,,3.4986093598728827,,-16.205591940834243,-0.5453769852020164,
1997-11-01,,2.267657025152163,14.193676333576215,-1.113184036884418,,,,,0.9168368086879508,,,10.941483760715878,,,,4.8368667851284455,,13.230269289099002,,-3.7740401342412544,10.941475301432511,
1997-12-01,,13.40918421233728,4.19010877526999,12.109429696003954,,,,,3.836787742295887,,,14.328743735738636,,,,13.395288894267004,,0.8569086366825858,,-23.76714854761616,1.9418080373269135,
1998-01-01,,-2.582076102532234,7.654004628580796,-5.0858417233490965,,,,,-1.5170961007806618,,,-7.691248030364808,,,,-4.371457123630557,,5.962024817875064,,25.67198257818391,1.7024557877243265,
1998-02-01,,11.397522044504472,4.628074983675553,20.52451966958917,,,,,10.510570612657116,,,7.691248030364806,,,,12.034779725722148,,-2.7711624400596238,,7.275928230701077,-3.0856033130503624,
1998-03-01,,-0.3597071391659281,-4.745100210669865,6.179041427089273,,,,,13.094778274759442,,,5.661881299977805,,,,2.82847138385821,,13.68831801952377,,11.583175592047525,13.03927328881832,
1998-04-01,,0.71814140018261,15.431789602689271,-1.4755465565919323,,,,,2.777956410707567,,,-10.383242674920533,,,,0.6618157842478074,,-4.533665952370936,,4.58095387001591,-8.879113229968072,
1998-05-01,,-3.458038818994057,-9.520977969429682,-6.130052586379573,,,,,-7.410797215372185,,,-0.2547820733362105,,,,-1.194440212515218,,-6.383489627093193,,-7.755811588271938,-2.092542725840478,
1998-06-01,,16.36294237818021,-7.504231913074282,21.6223108469636,,,,,2.2917669681396986,,,2.5190176081651967,,,,6.336961393258919,,2.8528058442441835,,-25.5933435664574,-0.4101212897320581,
1998-07-01,,12.95928711969444,-1.679704046384742,-6.392135232276784,,,,,-0.7235173680779337,,,15.201620554093411,,,,5.1293294387550485,,2.316708048659253,,1.036286568909536,-0.6183436701628101,
1998-08-01,,-18.78617793209201,-22.72354002981156,-28.41924593139308,,,,,-5.545130453621426,,,-39.90753340125196,,,,-9.745533615071302,,-7.281695222493892,,-14.389425831361798,-2.724585046623348,
1998-09-01,,21.779590407933195,-7.81462612838683,14.04744468584541,,,,,-5.522529899090341,,,-0.959990469656589,,,,-5.66953436765453,,15.344671877202412,,14.389425831361802,9.3247809969791,
1998-10-01,,5.22312331337283,5.975494305387271,-6.472847270049388,,,,,8.12007853941642,,,14.631095657679374,,,,9.78322492370348,,4.273562269750522,,6.967976862487564,9.354907184750328,
1998-11-01,,-3.232347466946391,17.805879815608233,2.402517958698984,,,,,16.14499823088699,,,33.84544576989662,,,,7.401800768962456,,3.4486157587089306,,0.4796318631616068,4.480936004941129,
1998-12-01,,18.865283780331936,-7.038085119874703,28.69399573898925,,,,,14.842000511827322,,,4.831849284408316,,,,8.193026384944027,,11.211733643316224,,23.36147781729477,-2.9648684743157787,
1999-01-01,,12.368980722853085,9.531022081690512,-28.61983021649102,,,,,-0.7867861200613678,,,8.323065956581843,,,,9.84400728132525,,0.696869417041161,,45.95322928741594,10.536048423749811,
1999-02-01,,4.328053770228787,6.418328178543696,-5.563348279249956,,,,,-5.60438971461483,,,9.909089722813611,,,,3.455238150665973,,-2.105338929767865,,-18.327891624600127,-4.038804925045913,
1999-03-01,,-9.86306034416273,-12.267948987883823,17.498014993558687,,,,,4.011999378942535,,,-10.43127014400266,,,,18.78096144727298,,-11.380164388434505,,-29.152079007129807,-10.874053574253384,
1999-04-01,,2.2111483942995416,1.9881350744264312,6.741267626743378,,,,,-0.402091414279127,,,4.27049598694592,,,,-9.76585174784323,,16.674835753247024,,16.29034122492045,10.87405357425338,
1999-05-01,,13.725203962775396,-8.629577764699299,-3.759841355700755,,,,,-2.364561857534743,,,6.787747482145859,,,,-3.5091319811270063,,-8.660379176870263,,-16.29034122492045,-5.117911715885773,
1999-06-01,,-0.6956523348317968,5.632347137801906,10.305901866954702,,,,,13.41500131205887,,,0.3120015197781195,,,,13.353139262452258,,12.616944430119052,,-6.351352694599707,17.73625033224612,
1999-07-01,,-0.3496533781652773,-11.146424224990048,4.835118259960808,,,,,-3.077165866675366,,,17.78985058479301,,,,-12.110887262596542,,-1.5201186103259907,,4.016616433532833,-2.125683344950822,
1999-08-01,,-19.2531088916669,0.6779694094958272,18.670272480951763,,,,,-5.820938608592365,,,-6.6017277554801215,,,,6.155789299943336,,-17.273957378014476,,13.598894007898505,-4.289929982242574,
1999-09-01,,20.298414604663986,-6.513932293913731,5.320403606346467,,,,,3.715597688809127,,,-14.675011403729671,,,,4.934280303400824,,6.054803647565818,,19.597364596228186,9.336218984099252,
1999-10-01,,5.233266699980164,1.90481907614416,11.027072063891689,,,,,-1.2232568435634408,,,15.0919800662221,,,,10.551835639684873,,3.2513420010431338,,-6.416189825707896,-3.5920675685953496,
1999-11-01,,10.30552264886005,5.058550333163855,26.063750825529404,,,,,14.576396106015704,,,-11.917093011583422,,,,0.1419446654226292,,-0.2075555838688143,,21.1022182038216,-1.7966053399066668,
1999-12-01,,12.795201626904118,4.814934982591106,-22.195236594405657,,,,,20.489291055301244,,,32.298880133702056,,,,12.641392485565872,,-7.678293511079719,,0.9708776910402956,-3.54063493149247,
2000-01-01,,-10.449055222919586,21.628243590467825,-2.715098906595086,,,,,-22.63991157739759,,,-10.737355679009337,,,,-6.520541012527489,,-12.84163427022069,,-3.941393020221143,0.6072891697828408,
2000-02-01,,-7.52234450794457,-6.58014888546683,20.150437621072854,,,,,-13.508539449125688,,,-10.061400105601706,,,,0.5322700523897667,,-12.730342433016029,,0.0,-23.558177466543288,
2000-03-01,,3.0771682508611837,19.329061849315853,-33.98529447806904,,,,,16.18966519419137,,,0.5555676586620274,,,,-0.5990034549330675,,10.965590384626712,,6.328137562114413,22.237694825368763,
2000-04-01,,-5.608946665104359,5.597926478724959,-16.267387617060518,,,,,-14.1880587235444,,,1.9204969879255525,,,,-2.775135788195995,,3.9277740974174127,,-31.96335867291509,-1.8576380368341083,
2000-05-01,,-3.755545922322048,-3.35064318501558,5.428468348707281,,,,,4.617350327826039,,,-19.435024337824583,,,,-8.14736096719672,,-0.2857116599490119,,-6.021885691806378,-12.641396697227028,
2000-06-01,,3.4345159061156862,-8.338160096862842,13.26748615229062,,,,,0.1454545710994361,,,13.270597638255987,,,,5.926589617951339,,0.7127601115303116,,29.11243246994644,-3.978819855048517,
2000-07-01,,-14.137092864904384,-0.6462131660846684,19.2693177790782,,,,,-7.075938101267363,,,-2.6355787039713525,,,,-4.668711397265324,,-3.3216013262978747,,-19.895391751632,-8.332815155010758,
2000-08-01,,8.34557062643059,1.0078738681156476,19.92562680693405,,,,,-4.588876108839292,,,13.316036612924878,,,,-1.8366159510217992,,-1.889995858863635,,33.264638456407,-7.1694227424148895,
2000-09-01,,10.348479638594316,-1.821547237326894,-8.896095212566612,,,,,-11.635490116903306,,,-9.245701314296282,,,,-13.468218693332377,,17.744626550268656,,-9.824567872522568,10.715431310575694,
2000-10-01,,-1.392133851860812,-6.584647952242433,1.2578782206860186,,,,,23.15484975591052,,,-8.004277309872315,,,,23.489937287386187,,14.552056255699648,,-1.0000044995918054,17.693065845633694,
2000-11-01,,-6.765864847381481,-21.315868361741387,-33.72225180119171,,,,,-9.458264248594778,,,-18.603217349987368,,,,-15.981256790003192,,-4.884430345028145,,-24.987979536581243,-2.8510695613958377,
2000-12-01,,9.68241615511386,0.0,17.76404481874519,,,,,8.581065641311078,,,14.50815638701856,,,,5.264373348542188,,-14.02170488333432,,17.15107313757402,-11.417443695946211,
2001-01-01,,2.39174786838214,5.094764234184384,7.211604404318933,,,,,-3.2535309036302653,,,2.539824088162471,,,,9.681737252050157,,1.248711515730182,,5.80637594906614,9.19038192469908,
2001-02-01,,0.5891010698405903,1.6287001384462418,8.74660257812758,,,,,-9.143426505946625,,,16.705396505197275,,,,-0.670369664670524,,-1.3534816121206017,,-5.806375949066135,-10.44510320936504,
2001-03-01,,-3.2838748492545555,-7.896629714075522,8.157998699242285,,,,,-9.0402035567116,,,1.5789888187898848,,,,-9.005337900791243,,-6.652517989373939,,21.55057538275976,-0.4048553067321864,
2001-04-01,,4.654757327170152,5.6089487546564,4.27592683985565,,,,,-1.171309776969802,,,4.542750619619704,,,,5.823705189205619,,-7.875515950939901,,-2.3090455430152845,11.06809884942856,
2001-05-01,,-6.436857600645583,4.429365595593774,3.930902577308892,,,,,7.897724899482752,,,3.1823587129776607,,,,5.782856084196224,,4.27111635281851,,39.82656940920754,-0.4002881488353959,
2001-06-01,,5.972281130697488,-9.02943421935265,-1.6953875659570734,,,,,-22.457356620060537,,,7.950716918085416,,,,-7.911206185242118,,-7.19839079576334,,-11.255826998717744,-2.492058883188608,
2001-07-01,,-14.1043312226101,-9.202726351757496,-1.707066987990832,,,,,-6.98450055562548,,,0.0357009701632902,,,,1.580470949270906,,11.695060670766953,,6.823784199423166,1.2076332356548745,
2001-08-01,,-2.195511372262685,-3.5538673710865263,1.3783711805863963,,,,,-1.0652108488395198,,,-19.013492454015044,,,,-11.613910575831788,,-9.595438836219266,,-17.93049517124071,-7.973496418052525,
2001-09-01,,-2.609802959989079,-31.16933259597743,-23.398886575485413,,,,,-28.32605630760462,,,-25.3166582714487,,,,-18.116525276662383,,14.132295314032332,,-85.35422528738825,7.899600884476181,
2001-10-01,,0.3369839804928572,-0.1612438612486932,11.936320195880432,,,,,9.57557660215286,,,2.5262104099231157,,,,16.80965264526641,,-21.22207576589493,,67.8184372955934,-8.280325643592812,
2001-11-01,,5.932096171620219,9.633659677125165,16.11771851460672,,,,,26.04778939892053,,,19.94375830122376,,,,11.177389623115868,,-1.9340967670813205,,0.0717565531225895,-5.806813988194245,
2001-12-01,,-5.011205150580815,1.2139061753541855,-0.8471080008830881,,,,,1.3976765934626143,,,19.32932276435279,,,,3.984315462279097,,4.677538721670667,,14.839527358750471,0.9739653823364228,
2002-01-01,,-0.557103972166588,1.6276048373699046,-12.1899103110421,,,,,-2.294228535179724,,,4.580404367243911,,,,-2.2409218781672102,,-4.490448963562676,,13.78510497651443,-2.366597802774236,
2002-02-01,,-3.005614450990881,8.811874107627112,1.4033348539090562,,,,,-5.958602139304127,,,3.3365121700928486,,,,6.823715633907225,,1.0360015366566206,,0.3764492172928827,0.966196282919544,
2002-03-01,,-3.784000186282995,0.347215781927169,12.194463679531966,,,,,23.13450567686064,,,7.210032997373357,,,,0.9151927230137068,,-1.0627014429204578,,7.594659584081286,-1.507030344885023,
2002-04-01,,-17.10844621209876,0.4323395476634845,-2.9205246700631524,,,,,-10.445336014047456,,,-6.032958216459393,,,,-7.887817246882165,,-18.68188357998624,,22.21480747385955,-13.918728673734648,
2002-05-01,,5.083210563159992,-1.1716280208276837,8.04985536365285,,,,,6.639886348715248,,,-5.074788633717728,,,,-1.0022491754225378,,9.893294854088936,,2.245509936810124,6.957449073089621,
2002-06-01,,-20.344677059128298,-19.24116145424342,3.1528993812413293,,,,,-28.72781044060689,,,-19.25744960534374,,,,-63.435635063030674,,-11.712706286832043,,-22.051738593600938,-6.85777388120975,
2002-07-01,,-10.81191618288138,-6.39038211929895,-9.30720008991361,,,,,-16.90019509172335,,,-6.201158105480582,-4.682711253880713,,,15.18398821330737,,-9.773938168323356,,0.7258639988969707,-19.61148542752221,
