Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BR,CDNS,CDW,CPAY,CRM,CRWD,CSCO,CTSH,DAY,ENPH,EPAM,FFIV,FI,FICO,FIS,FSLR,FTNT,FTV,GDDY,GEN,GLW,GRMN,HPE,HPQ,IBM,INTC,INTU,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LRCX,MCHP,MPWR,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PAYC,PTC,QCOM,QRVO,ROP,SMCI,SNPS,STX,SWKS,TDY,TEL,TER,TRMB,TXN,TYL,UBER,VRSN,WDC,ZBRA
1990-11-01,17.824661869007606,,5.077232537342314,12.260236036689877,22.96582323354034,,4.19615101494107,12.136085700426753,,,,,,20.76393565252933,,,,,29.190769424981397,,,,,,14.13558421070833,14.660326243859878,,,,,,13.753013956968626,3.957907921682597,,,14.310061210320644,7.419258618378944,11.27954941453443,,,,-6.062937878644615,,,-9.180754925312286,,41.77352588508501,,,12.516253313046237,-6.4693170579716215,22.631310787194085,,,,,,38.19327001784494,,,5.5880325709325405,,,,,,,-5.129251137075125,,,44.393138893596046,1.7699304621061915,27.58943579453865,8.3381608939051,,,-14.310084364067327,
1990-12-01,15.706304331462045,,14.277101811792182,1.9048776310627813,5.310982531394833,,16.38901993384879,10.82135846402328,,,,,,17.70997223480407,,,,,12.757875916992065,,,,,,12.382518909178494,-14.660326243859872,,,,,,17.8589868202628,6.91918536181793,,,6.062502534407844,-0.5515705660595498,2.631730831737336,,,,11.77840340346818,,,29.72515234679317,,-5.001077216382684,,,4.068389079678316,3.6456024919492034,2.500133722861745,,,,,,0.0,,,16.034278276031046,,,,,,,5.129251137075122,,,5.505977718302739,26.101403156945057,18.36379714330536,0.0,,,0.0,
1991-01-01,25.51823274200111,,26.598898588709517,17.284252493777196,-10.919929196499195,,31.63369192266215,39.688136441677294,,,,,,8.044531528814804,,,,,26.51457055373324,,,,,,-1.212214048512344,10.008336175549026,,,,,,31.76037523168301,14.012519891538387,,,19.852927995481405,11.482883573831698,17.253388395318012,,,,28.76840692053874,,,21.741287660522477,,24.84617004205086,,,26.54260244460036,4.434794743487164,20.0670609834828,,,,,,13.353267625522792,,,30.147531097431017,,,,,,,18.2321938263754,,,19.41560144409574,28.090233496848832,-1.6583923884598717,-4.082199452025517,,,9.763846956391609,
1991-02-01,3.104466238914836,,23.62157914144233,22.63129329262415,6.899287148695142,,0.0,11.394425934921768,,,,,,13.111305217016882,,,,,-4.367734551166532,,,,,,10.414013599748175,17.43531756334843,,,,,,17.149232974956483,7.012217458210163,,,18.17855622077456,1.5655916633349336,4.278726123556137,,,,31.845318654976456,,,9.84400728132525,,-2.02028036580882,,,5.574199301995102,8.948172538891892,22.51617232390553,,,,,,0.0,,,-6.362570137282675,,,,,,,28.768183403317337,,,16.251892949777496,-6.317889146705956,10.46911913948656,8.004270767353635,,,-17.768117723745235,
1991-03-01,17.207965676279354,,11.518209542346527,13.036201101249087,3.526813883745805,,0.8438282396750237,25.642952894767657,,,,,,3.7426404034670657,,,,,-13.864318424893751,,,,,,1.8150094287209495,16.551465778220752,,,,,,10.07652723765845,9.263881941113963,,,6.988603625814298,-12.277124077605468,-2.116480435662748,,,,8.700992480479327,,,-11.000089521432846,,15.123081760721725,,,2.263344449755586,-4.483146981558503,4.725291561423366,,,,,,0.0,,,4.9832462850297645,,,,,,,-3.174821378650205,,,1.242251999855711,27.400167658560896,-3.994367479888407,-8.004270767353637,,,17.76811772374524,
1991-04-01,-21.2175631969072,,-4.255961441879589,-3.390155167568134,3.883983331626396,,4.9189243009061325,15.415067982725835,,,,,,-20.79533576530529,,,,,19.926901418843475,,,,,,10.8950580263634,17.095723858161342,,,,,,-4.775443129589999,-4.2023022519030935,,,2.225041690631787,-10.037231053815503,5.209509531532538,,,,17.768075584638662,,,11.000089521432848,,14.660350157009049,,,-6.949757882496796,12.31061097689103,-9.684980982594633,,,,,,2.739970273453853,,,2.739905666805188,,,,,,,-25.593362024667133,,,0.0,-0.8298676708992406,0.9360251426803872,0.0,,,-4.7628048989254586,
1991-05-01,-15.718430648391536,,-2.445109586416431,1.1428522428277548,11.03480571688654,,6.95274619020458,9.716374845364768,,,,,,-6.219632596119682,,,,,8.068849917732413,,,,,,2.547920960007395,0.0,,,,,,-4.445176257083381,6.641447564319011,,,5.932954879587714,2.9888655306764687,12.396800659926493,,,,2.299139180060091,,,5.077232537342314,,7.302518080591707,,,10.3085532022222,9.56611130841509,11.96645019330848,,,,,,-20.972125952849325,,,7.169184597617904,,,,,,,15.41509523055973,,,12.733942237660148,-1.6807247628161333,-2.834816000377492,4.08219945202552,,,-10.265415406008334,
1991-06-01,-12.445378002259122,,-15.497610290342584,-14.660350157009056,-18.9597428823006,,-16.164112481240117,-11.778303565638351,,,,,,-27.528163585901616,,,,,-5.578777871515509,,,,,,1.2500222597638375,-8.961212420413538,,,,,,-2.882043853549197,-0.2010020226235756,,,-6.669137182905113,-8.861886875192408,-18.14253714471323,,,,6.595690113480175,,,-0.9950330853168092,,-2.857307898334884,,,-7.139590907413323,-6.899289685490056,-34.70544008746035,,,,,,12.51663142698611,,,-10.956207401646882,,,,,,,0.0,,,9.333193979221912,-4.329654140802173,-16.27070767589343,0.0,,,-14.518200984449784,
1991-07-01,10.836619464878734,,21.26844205240725,-11.122520994273223,12.121357075317269,,13.133580334696884,-7.571182173569636,,,,,,-11.954502304546464,,,,,25.22210377310934,,,,,,6.02595332169848,8.961212420413537,,,,,,14.154017223532875,5.290165664245104,,,5.743182352149491,4.159390977585529,1.069528911674795,,,,8.16786272095054,,,-10.536051565782628,,16.03424842187903,,,7.594104124427668,-2.0893409609390337,5.182506991417625,,,,,,7.095114949682257,,,14.660334569681783,,,,,,,-11.332865260960752,,,-12.64841471091196,10.8893953205615,-2.28146777661714,-4.082199452025517,,,-20.763936477824448,
1991-08-01,13.623091903916883,,-5.030986017568417,-9.2373298415476,-12.638154091161526,,-8.841138344567488,10.648348040245011,,,,,,21.357402693849348,,,,,14.501097186314876,,,,,,4.71173913788007,5.556983127124885,,,,,,19.32598231935221,7.533399069886618,,,-1.6412774534405865,-4.417123407678505,5.182506786458594,,,,34.483950456865045,,,-2.247285585205862,,11.641040424409772,,,14.83028889335472,4.503571423278959,13.226802398923825,,,,,,20.93494414217,,,26.23643498313422,,,,,,,11.332865260960755,,,22.089383158019423,-1.600046440119926,-2.7291901042359736,-4.255961441879589,,,7.410797215372184,
1991-09-01,-6.831928659931196,,0.7343824292240861,0.0,3.061463581960695,,-12.516423714171854,-27.76317365982795,,,,,,-8.701133697532068,,,,,-10.138950067980202,,,,,,6.871408666451509,-8.455735732550442,,,,,,5.692593679600961,-0.8888893162702093,,,-6.595788113841689,6.735713194289117,-15.83679546167563,,,,0.0,,,-22.884157242884758,,-15.415058550782982,,,4.304824602685507,-13.95784851144986,2.620238840015345,,,,,,17.301867180868843,,,-8.764729923916665,,,,,,,-15.415095230559723,,,-16.623541904233022,7.755847127218626,-11.28547307008822,0.0,,,-15.415067982725835,
1991-10-01,3.960882057745168,,3.3576295533604306,19.03534823817481,-14.001323022671349,,-7.924941959538217,30.748469974796077,,,,,,24.664149339074733,,,,,17.313493699490138,,,,,,6.7950511584887785,2.898752605425564,,,,,,0.7874056430905866,11.619446998221411,,,1.7522076988622626,-5.326339161000444,-3.922126210848521,,,,20.067048955517528,,,13.353139262452258,,31.611981648897824,,,5.332748763325629,5.93828551971982,18.80521986176189,,,,,,16.34530896786228,,,28.38578828299372,,,,,,,-18.232193826375397,,,23.582871084152547,2.941377133473955,11.28547307008821,0.0,,,-13.353139262452263,-6.5957962257904414
1991-11-01,-1.466922681403977,,-9.909090264423089,-22.31435513142097,-27.04896719114081,,10.742087784944982,11.995931507897897,,,,,,-11.573580758796185,,,,,1.5266445097436725,,,,,,0.3642884018604876,0.0,,,,,,-4.409531986522423,-3.560251503778638,,,-4.569335152934349,-6.030660074282196,0.9188613854904648,,,,-9.530917519542792,,,-5.129329438755057,,-5.770809365236214,,,3.532111058880905,-5.307367794580761,-27.82032925095277,,,,,,-15.41520464771052,,,1.142869582362285,,,,,,,-5.129251137075125,,,-10.629465864962318,-12.323251535191448,-12.621768481283445,0.0,,,-10.008345855698252,4.4451592944967615
1991-12-01,10.511374006879166,,31.084913173331525,23.638857729066995,4.44517625708338,,26.662823038040635,19.67102942460543,,,,,,20.955456840585757,,,,,29.14618308205924,,,,,,9.3655786117786,18.232210856264004,,,,,,37.77625055588286,1.1466187077130248,,,16.92496941730355,-3.857223601140032,17.824823140631878,,,,11.778223695446243,,,15.790302944580874,,-0.9950462573516626,,,13.449464448742704,9.015110979930764,6.394870549175524,,,,,,7.146090935456742,,,31.431303975566205,,,,,,,5.129251137075122,,,17.13582519966851,9.38187440171748,9.81594907720292,0.0,,,10.008345855698265,-2.9413837862951597
1992-01-01,13.850834258895858,,-6.504743221867547,6.371601515966814,-19.98658664448641,,8.49405130876963,7.563741420561998,,,1.379248603395554,,,9.032270389883394,,,,,12.57181054008217,,,,,,-7.56373915958855,12.30596135897021,,,,,,1.1173300598125255,-19.74186849272216,,,3.8714609182259663,1.1173225875777322,20.04388850424828,,,,36.772505889161714,,,12.64841471091197,,17.395341170703965,,,7.779299820496003,16.069734251796476,27.6558444751932,,,,,,24.362091053528133,,,5.253723222472278,,,,,,,0.0,,,11.8657543801316,-14.424959117482407,15.06602748874898,36.10133455373305,,,48.18380868927384,21.4148035480547
1992-02-01,4.1594631981003385,,-8.276207227013549,-3.7740327982847086,-5.455898425043436,,12.535603017548077,-2.684725003618805,,,-10.08058281725924,,,-4.176941250649453,,,,,8.144996979269603,,,,,,-8.183010406052688,21.68077833988098,,,,,,-2.247285585205862,8.369904672115222,,,20.869353586926778,-3.533936835906112,5.878072274553663,,,,-8.004336790963558,,,-4.0409538337876665,,-7.864311486087923,,,2.6668497527326265,-0.8190008888137078,4.590975135926068,,,,,,7.796145665388679,,,-12.568821516349674,-15.762894420358316,,,,,,4.879054563923127,,,8.058048665933939,-18.92421311798047,4.779066383634848,5.884050002293339,,,5.715841383994862,-3.681404421741477
1992-03-01,-14.738484588240114,,-9.752502013387772,0.0,17.920142945771094,,-8.701188721014386,-3.4605529177475605,,,-1.5266445984625996,,,-26.42618072832493,,,,,-3.115495248646849,,,,,,2.299017148155375,3.3336404169864378,,,,,,-2.882043853549197,-1.1009285200127548,,,9.779763606991658,-3.962358250579744,-13.917128932364433,,,,16.12688537209554,,,-9.737416402517637,,-6.575160710115031,,,-4.132831904578623,-0.991744882511192,-22.95744968613756,,,,,,-39.30432765437354,,,1.7699577099400856,11.506932978478728,,,,,,-10.008305700998257,,,-16.822779371809503,-8.701155038497506,-13.926183348236156,22.884157242884744,,,-14.95317339709637,-9.156706860068736
1992-04-01,3.168159142485348,,-14.686024656457905,6.213196494782147,7.884006170777602,,-7.483183979354416,0.701757265864654,,,-3.125057513903529,,,24.994180865854936,,,,,-7.89890572444041,,,,,,5.16717579360554,-17.904807522388282,,,,,,0.0,8.4856533169726,,,-0.6230438229376438,8.326185260947112,-3.218696267304074,,,,0.0,,,-25.78291093020998,,-15.73923148455854,,,-7.216244624823053,6.744128262310217,-7.53494064780987,,,,,,2.740124802455241,,,24.740817331384097,-9.097177820572677,,-10.536051565782628,,-9.844007281325252,,42.285618619042886,,,-10.451269873548684,0.0,5.949708535699914,0.0,,,9.237332013101508,-2.7779757031550303
1992-05-01,-0.6256126707658033,,2.785695450296628,-4.939313231963895,1.7889564750775122,,19.574457712609533,-12.656272330842924,,,-3.225876478429689,,,-8.526466591371221,,,,,22.58809067116344,,,,,,2.135280526346597,-4.00052431674448,,,,,,-0.881062968215492,1.0118129905225457,,,-5.129323359834344,0.0,-6.765864847381481,,,,8.167770635923342,,,2.8987536873252187,,4.44521654322686,,,9.303990516408296,-0.6230531086581756,3.419133269199925,,,,,,6.95921952802465,,,7.26391836399717,-13.353097741946426,,-18.232155679395454,,-5.766564184980911,,-27.62527667549532,,,-22.73898421956609,-12.062781439326946,8.30927409926221,-9.53101798043249,,,25.782910930209983,9.402900389302884
1992-06-01,-21.896897363526385,,0.0,-2.564203929801826,8.494067664908362,,-11.778303565638351,-58.7786664902119,,,-5.043621662738658,,,-15.85231952597846,,,,,2.6955695228328267,,,,,,-7.30245631995214,5.942331688785442,,,,,,-10.897240597422858,1.0016777988301977,,,-9.844012998178576,7.558264848417931,13.1028262406404,,,,-10.318456794809151,,,0.0,,3.208818786777825,,,-14.1830069333515,-4.310329382327146,-4.292504612301115,,,,,,2.489682133944019,,,-5.22994994028489,5.942300526574237,,-17.237122594078652,,2.257432203853897,,-9.53109080647246,,,-10.06435257796874,-10.821380262295737,-6.875558098277675,-5.129329438755057,,,-12.062798778861476,-6.624924686147865
1992-07-01,-2.63850386441229,,-18.01261662305189,1.2903206669835885,10.209787002300995,,9.531017980432493,1.4184634991956382,,,-1.7390644224899083,,,-6.986984970958784,,,,,12.719388575165429,,,,,,11.778254798203564,-9.051418606520082,,,,,,-59.306372200296266,-3.3787022924208534,,,6.499200869700972,-3.244930991816175,4.711817835426013,,,,-13.976199213209734,,,-5.884050002293346,,3.109046814244041,,,3.8533873745025855,11.10538876219613,13.133603552334424,,,,,,19.99268813381065,,,8.365002928692492,-9.40280899985578,,-0.9950330853168092,,-7.410797215372185,,9.531090806472449,,,10.064352577968751,-5.884028204020876,17.577582747886222,-11.122563511022438,,,-5.264373348542203,-5.635308479949316
1992-08-01,-1.61742371508913,,-15.634607039069396,-2.5975687176821127,9.531017980432493,,6.595796779179737,13.176927763112335,,,-11.12282372991223,,,1.9544745438771296,,,,,-12.985690041784812,,,,,,-2.0408564949372963,-5.406687493592488,,,,,,-21.13090936672069,-2.434905587435204,,,-24.98577652816284,-8.9653366763439,-2.972643564239092,,,,0.0,,,-9.53101798043249,,9.71637971105018,,,2.377000959112886,-0.2923933042628036,-6.351342135633119,,,,,,-6.230433095353503,,,5.406722127027579,-14.364306565790235,,-6.187540371808753,,-3.922071315328127,,0.0,,,7.18257345712556,-9.53101798043249,-8.078923959704266,11.12256351102244,,,-5.556985115481076,-1.459868143139272
1992-09-01,-1.9203735826794164,,-14.458095754378324,8.81076521246425,-0.5361943141385399,,14.8053659914545,10.536051565782635,,,9.352979791709693,,,-10.895129334269347,,,,,12.044566479473628,,,,,,-3.14161739944034,8.515774411327122,,,,,,-49.3814277939454,4.47579275055592,,,-2.654997845197223,-7.023053647860356,12.54168925842652,,,,0.0,,,12.5163142954006,,20.821776485833677,,,7.745805903900395,2.74385538492349,6.351342135633116,,,,,,13.353046151492498,,,8.944506035192678,15.762844798292369,,27.69867833350329,,16.551443847757334,,0.0,,,0.0,-3.390181475828604,11.59834814181623,0.0,,,20.58520542041488,4.317200919933544
1992-10-01,15.137620345920528,,23.63887209553262,14.55073998304231,8.745930532858601,,7.933618228111601,38.29922522561057,,,-28.768516054481168,,,7.616148528627164,,,,,12.641354338585934,,,,,,-2.1506714369309834,-20.29413251521991,,,,,,19.62799090446616,-1.697831040635473,,,1.9978367752298487,-18.853272511391253,2.626769474779973,,,,30.010497392013736,,,8.455738802806296,,1.492578645587309,,,9.756641586101022,8.985630265033217,17.58906664636642,,,,,,10.661057859786816,,,8.701137698962969,30.830135965451667,,14.953173397096384,,2.510592113107626,,12.783332989501911,,,11.22673018710812,9.844009747724964,12.448481133432445,-14.107859825990548,,,24.61330695389085,8.112575911434792
1992-11-01,9.097202699030008,,-4.668732813107326,11.778303565638346,-6.09325509951575,,20.604953888693306,8.004270767353635,,,0.0,,,11.332867713265257,,,,,21.980454670735323,,,,,,4.255980683819404,21.309339671306223,,,,,,-7.18257345712555,7.898840933422048,,,15.634596253690974,2.0352195628189,5.756985182147791,,,,10.536051565782635,,,17.327172127403678,,21.271902255707623,,,4.8118994487808,6.916646921085739,-3.278982282299084,,,,,,0.0,,,4.785602117763514,15.12309697239235,,0.0,,3.252319170555993,,0.0,,,6.010392406970552,15.86052685952461,0.0,11.441035117774412,,,5.310982531394833,11.054186532681326
1992-12-01,3.838375480756696,,-7.637297878457397,18.54031059560554,-3.1917602968305085,,-7.145893280200206,1.3889112160667092,,,28.768516054481168,,,1.7699508979809284,,,,,5.05410482079636,,,,,,5.077287907692144,1.0050621305572711,,,,,,14.805309995913976,-5.195976307436434,,,4.950593195415141,-30.368239493884204,19.62106689546218,,,,23.638857729066995,,,10.763066419236536,,0.0,,,-8.688918751905309,1.5672411672064963,0.6644567981564161,,,,,,24.316559493706308,,,-0.9389740349839032,-16.14868406628957,,0.0,,10.255658832509216,,7.69607359603936,,,2.469261259037141,-9.798018396627212,-5.223118389806139,0.0,,,17.36634940508401,11.000075798503127
1993-01-01,-0.4192638843860977,,27.570588140506523,1.5267589506095758,2.666824708216127,,3.6367192058708593,3.3901551675681416,,,10.178478623851271,,,3.448624072705301,,,,,11.831303496977572,,,,,,16.400275051754758,23.90168259600063,,,,,,-24.869662573882724,-4.082199452025517,,,2.995821571598584,2.208673760858649,20.4581676393616,,,,-8.223811544613625,,,2.020270731751947,,17.02732296990295,,,1.309100668355076,-2.421424743756798,15.88699135999323,,,,,,13.573184650735392,,,9.873484068568905,19.597301673406506,,32.8504066972036,,-2.559554718896377,,-3.774062142114133,,,-5.859416426605282,11.122520994273223,14.684700496718142,5.264373348542188,,,4.25596144187959,1.0362836808499067
1993-02-01,-11.568500179378734,,7.260098382996022,2.2472855852058577,0.5249355886143745,,13.976232147543612,14.842000511827322,,,7.755329562424765,,,-13.272461878309294,,,,,-0.8510948291418605,,,,,,-8.7775721057457,-7.350260460497873,,,,,,0.0,-8.323062535955605,,,2.4014965186542527,5.432275138128579,8.740147795755558,,,,4.196420805722727,,,2.955880224154443,,7.302518874301903,,,-3.6795818195069177,14.146550446481791,10.196490301550613,,,,,,0.766309047228061,,,0.8510689667908611,6.559728248581327,,23.901690047049996,,-5.324451451881225,,-3.922011453925241,,,1.709443335930004,-17.185029457170632,4.525659158812085,5.001042057466141,,,-10.227884912041818,-4.211141399105948
1993-03-01,-2.8710466021860315,,-3.7094295373050343,19.45917424271613,-9.321812883210088,,6.608973272871258,5.588045839445663,,,-12.715556149170869,,,-61.26085158425036,,,,,1.9747167846752889,,,,,,12.893353049235268,23.995082238012568,,,,,,19.20777317393193,2.60721834703624,,,3.1695805619857165,-6.653285303842899,-1.295914464250523,,,,2.702888141244877,,,10.146946016485964,,12.350467448155165,,,10.386004877561506,12.014435857061882,-3.6367683817199383,,,,,,11.52347315649354,,,-2.575249610241474,44.18327522790392,,3.861483612777952,,4.58095360312942,,-8.338224582764646,,,4.959694113937219,0.0,3.0503454293414625,2.4097551579060523,,,-36.77247801253174,11.179140865035876
1993-04-01,-0.4865850094971221,,28.62275267407865,-8.258678510225481,-7.145896398214497,,-0.8759359078625607,20.11646445954345,,,6.560154464755613,,,-12.675132453765205,,,,,-8.144101428465962,,,,,,-14.745229594121216,-9.7980294760775,,,,,,2.871010588243136,3.61050326913613,,,-1.6556761517366694,-4.523389989126082,-18.97403923852881,,,,-2.0202707317519466,,,-15.123096972392352,,-0.4157922893399806,,,-7.869226857566498,9.702391480297676,-2.681125799912373,,,,,,-3.108966814694635,,,-3.540192705091595,-7.410797215372185,,14.763599880606469,,4.7367688822889065,,4.255994613165669,,,-9.289374689269634,8.961217912557,-2.1692824611259787,-7.410797215372185,,,-14.310084364067327,15.13995270945101
1993-05-01,9.973489864284266,,14.222709959207652,5.789398410305472,21.570857282669166,,19.398397038632535,1.762160134981941,,,22.63128693098805,,,26.028297261065447,,,,,26.93332112161513,,,,,,7.644142008442517,-4.512074695072806,,,,,,25.654183171605784,-6.217721616172375,,,10.752843417632729,8.14259974468473,15.32117734625528,5.31098181389703,,,0.0,,,38.48458209054287,,20.972049618584517,8.99487677863402,,8.004262530490106,10.39897349214172,25.73349047382595,,,,,,15.865116715207408,,,17.327172127403678,-0.5509318600218434,,32.6148353279577,,14.238884645858368,,8.004241423524217,,,26.304476806639578,-2.8987094496596,12.748243274509704,2.5317807984289784,,,5.001042057466141,18.781607902670995
1993-06-01,-36.01479659075336,,-6.656076651833903,-2.5317712616853663,11.501525088365725,,4.255931956301219,-17.103181464935414,,,4.938968471991881,,,12.69996152985524,,,,,1.3793113107806194,,,,,,-1.3072369771935684,5.24465700706448,,,,,,-24.71520913662187,0.376642532337458,,,-2.8899213365377725,-6.611955622044582,-0.792314364809859,11.394401043263398,,,6.899287148695142,,,-4.255961441879589,,6.854239090194325,22.95740672665727,,-5.122218676940915,7.576006465244668,22.146152287570168,,,,,,16.520975665560357,,,-3.077165866675366,24.8240003189733,,1.8692133012152543,,11.641035184441137,,7.410853807035515,,,15.12309697239235,16.251889583868827,7.617434008193611,0.0,,,-21.70645052378275,11.625981185129085
1993-07-01,-35.30655115427423,,-22.112130593344197,13.752988383584604,-31.237468504215244,,20.067069546215123,-1.0416760858255716,,,5.849850469465003,,,-12.699961529855228,,,,,-5.394035577002395,,,,,,5.129319698098281,0.7273011972551556,,,,,,0.0,-1.5151747218841458,,,-11.778323009998266,-10.395508603314656,-5.129329438755057,-12.26023374021561,,-40.54651081081644,-2.8987536873252298,,,14.792013007662227,,5.223912344195679,-2.5975674538074127,,-17.327172127403667,3.6520910224105902,18.959026650097236,,,,,,2.2585862817281424,,,8.961215868968713,14.797423483199504,,13.005312824819775,,6.899287148695142,,-7.410853807035518,,,12.10266324022258,13.976191749670267,1.2444495861763756,0.0,,,2.985296314968113,-17.98854485142477
