Date,ACGL,AFL,AIG,AIZ,AJG,ALL,AMP,AON,AXP,BAC,BEN,BK,BLK,BRK-B,BRO,BX,C,CB,CBOE,CFG,CINF,CME,COF,DFS,EG,FDS,FITB,GL,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,KKR,L,MA,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,PYPL,RF,RJF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,V,WFC,WRB,WTW
1990-11-01,,0.126150976785257,0.1561367354877403,,0.1567447150043049,,,0.0909718226315493,0.0825866095552882,0.3302416868705768,0.0551519603565837,0.2424253012782327,,,0.0281697246109404,,0.2217632730844634,,,,0.1375700919137726,,,,,,0.0689927680303178,0.1041729022012824,,0.0320882189969541,,,,0.116410435683908,0.2488961016151267,,0.1928181720577758,,,,,0.1372978717265241,,,0.114839315783663,,0.130304532845168,,0.1331607238530451,0.3254224004346279,,,0.0843411868310512,0.0806889542391588,-0.0612440214919555,0.0365575957337975,0.3610133455373305,,-0.0281708769666963,0.156346070390694,0.203983053575134,-0.0480096577935246,,0.1946420411819951,0.1345037850680174,
1990-12-01,,0.1251631242545093,0.0448953410558204,,-0.0369435151916843,,,0.0072202204550461,0.006078964499298,-0.0480092191863606,0.1659280930399577,-0.013985863229323,,,-0.117781793893771,,0.0109891459966825,,,,0.0519199833982922,,,,,,0.0953101852906617,0.0444517266500629,,-0.0652404321757178,,,,-0.0565123828167329,0.0495968933878692,,0.0496184937736947,,,,,0.0259754613065683,,,0.0324854017380698,,0.0656690991194489,,0.0629134023743664,-0.0396652563924314,,,0.0431721836685369,0.1306209267636252,-0.0430175986986299,0.0764860945586892,0.0552626786750495,,0.1335313926245225,0.2336148511815051,-0.0039761483796394,0.0938190166789343,,0.1215552015778068,0.0202024953238041,
1991-01-01,,0.0755075712076418,0.0736432884150958,,-0.0272496424473754,,,-0.0592765745772329,0.0980612659645726,0.2066142493629992,0.0755823816650267,0.16216637906308,,,0.0,,0.1423720125340981,,,,0.0293276815018697,,,,,,0.0150379772649981,0.0498856565938657,,0.1363364350926578,,,,0.1996131426179095,0.0775582786088543,,0.0617480824923406,,,,,-0.0835209986331178,,,0.0045558339545698,,0.0495969380108616,,-0.0098041320962526,0.0989818335488509,,,0.1255772638755074,0.0721619968993832,0.3411710782178331,0.0732592918006526,0.0282704339382555,,-0.0645385211375711,-0.1216969349775198,0.0158106060266422,0.0579871656308945,,0.0697957619355419,-0.0066888979300152,
1991-02-01,,0.1304966766205727,0.0909060856393489,,0.1196229625783906,,,0.0592765745772328,0.0534886798633232,0.0392207131532813,0.0594970644359688,0.2526443712690646,,,0.0606221762730648,,0.15347333870384,,,,0.1042037266476148,,,,,,0.1584059103892139,0.0772313538623545,,0.1953088373248256,,,,0.2288415724288474,0.126040725409024,,-0.0011983590401057,,,,,0.0409613586979518,,,0.1358015714344365,,0.0775581158827193,,0.1527423670860355,0.1183646000810328,,,0.1170927388142175,0.1949009883927059,0.1315770181216676,0.0022050725583139,0.1396104387009049,,0.0519597389307109,0.1112256351102244,0.0384662808277961,0.2806149618147039,,0.1215213577669905,0.1778370992008299,
1991-03-01,,-0.0160861192429976,0.0615166829506656,,0.0935260580108235,,,0.0593542856639527,0.1849223805828587,0.168696390829637,0.0249566387982257,0.0846829825068755,,,0.1625190504602758,,-0.0081632536712897,,,,0.0206193337776199,,,,,,0.0436206871664222,0.020067600689109,,0.0472528157730711,,,,0.0516720654320497,0.071912656885485,,-0.0036036075032985,,,,,0.1387435637880876,,,0.1160177528974481,,0.1061065117263381,,0.0105152326937817,0.2090917978585594,,,0.037944986372269,0.239672099898935,0.1039879719250952,0.0303710978762987,0.0980612131762147,,0.1303618178632436,0.1823215567939546,0.0496882333811166,-0.0773864610558411,,0.0245712607305053,-0.011299403117891,
1991-04-01,,0.0829488483130294,-0.0587618619206107,,-0.1133286853070031,,,0.0,-0.1441004045816966,0.0629578501524813,0.0548082115114107,-0.1274449178996741,,,0.202941079374434,,-0.0375827165995035,,,,0.0761103057835584,,,,,,0.0930904485797065,-0.0567689447756518,,-0.0233473680669918,,,,0.1653923932850783,0.0822380834248023,,0.0048019665434043,,,,,-0.0913877515894286,,,0.0878943938682007,,0.0522995992017087,,-0.0147522924653411,0.0621772449518913,,,0.066862948519433,0.0557919264854255,-0.1108621155632223,0.0190481949706944,0.0430173850836908,,-0.0454623740767572,-0.0540672212702758,0.0124890115707747,-0.0350915875917437,,0.0239819646864854,0.0224725549607526,
1991-05-01,,-0.0883693759498488,-0.004135122682056,,-0.1221676339742075,,,0.1029847536978563,0.0246927191880735,0.1331075740125419,0.0099506345181783,0.1855527689800152,,,0.0448953134994223,,0.0738039850965025,,,,0.0574210868409642,,,,,,0.090246895819939,0.0185189771186386,,0.1045728441247501,,,,0.0417971751991607,0.0548583373059007,,-0.0193476775457831,,,,,-0.00159614515776,,,0.0867416884390675,,-0.0192932019880256,,-0.0128210796961412,0.041672696400568,,,-0.0100000677924322,0.0619912427318164,0.2162232749516477,0.0550597771830273,-0.0105821093305369,,0.011560822401076,0.0273989741881143,-0.0850790092385757,0.0350915875917437,,0.0948792381902434,0.0408220026674671,
1991-06-01,,-0.0558801715414867,-0.0715612399191106,,0.0442060925044957,,,-0.0795330964201269,-0.1300531443081145,-0.1640911195325091,-0.0718260479759199,-0.1243571001028009,,,0.0476296393480425,,-0.1307121628264374,,,,0.0133039032529491,,,,,,0.020101094093537,-0.1218048512402745,,-0.0215063473025565,,,,0.0,-0.0362358332425445,,-0.0222231367847102,,,,,0.0,,,0.0349890129323703,,-0.0130721813022607,,-0.0899483808541918,-0.0171530792262494,,,-0.0254467322200273,-0.0446996660443751,0.095310816219396,-0.0592614640367274,-0.0490561569891941,,0.0114286958236228,-0.0090498355199179,-0.0313751225677539,-0.0591889447807356,,-0.0531098253139484,-0.0576288965903234,
1991-07-01,,0.113944226463897,-0.0089419319711143,,-0.1389514600938618,,,0.0098847214935031,0.1202491313952055,-0.0283706971292155,0.0484527905757976,0.1323890544798549,,,0.0674412301707965,,0.1307121628264375,,,,0.0,,,,,,0.0148150773075703,0.0406146959226213,,0.0631789839587837,,,,0.1813464598523063,0.1116138848727746,,0.0099379322675382,,,,,-0.0015987701528219,,,0.0784986027651945,,0.1579031225009611,,-0.0408214290474509,0.0829662977958212,,,0.0792493563946771,0.0337104883879796,0.1053610204005259,-0.058521571619656,0.0983527785004216,,0.1476359988060646,0.143706720666175,-0.0120241929668017,0.1258800646833735,,0.1198011998126205,-0.056660098120229,
1991-08-01,,-0.0103095821355449,0.0089419319711143,,-0.006230549750636,,,-0.0065789460217172,0.043380211632483,0.1057201632071083,0.0429814295677964,0.011928820305203,,,0.0,,0.0613218838509979,,,,0.0260884952594362,,,,,,0.1625190253473011,0.0,,0.026847297607148,,,,0.0335762223293354,0.0163670616909285,,0.0207959311313004,,,,,-0.0210193428100125,,,0.0248541440548999,,0.0704897949483038,,-0.0425597900314338,0.061748007068447,,,0.0510551908930617,0.0379451226266245,0.0313218542427459,-0.0317486983145803,0.1214331871189422,,0.0571584138399486,0.0423957892890033,0.0356473387302377,-0.0217398111819615,,0.027834798993444,-0.0505851762489443,
1991-09-01,,0.0255770398167224,-0.0209902631283703,,-0.0189280098855189,,,-0.023373347740138,-0.033576198719574,-0.0808520966290949,-0.0634601136947363,-0.0362213221976082,,,0.0215047694162106,,0.0542628446021333,,,,-0.0129591738441491,,,,,,-0.0601040111228144,-0.007490643314778,,0.0196727684883456,,,,-0.0433802972257393,0.0689927938801532,,0.0802289419055095,,,,,0.0129872201377609,,,-0.0077821204198234,,0.0309303019079415,,-0.0102829157368777,-0.0242436116099927,,,0.0267872763091807,0.1058922397854724,0.0925033348490388,-0.0544513196041703,-0.0022446698538238,,-0.0670107102829602,0.0260720099884573,-0.0478178743504927,0.0109292150869629,,0.0497234353524305,-0.099090746521447,
1991-10-01,,0.1144103785148458,0.0645384827332148,,0.0436206224758903,,,0.016750746843672,-0.2991294245346103,0.0479543931220358,0.2272729049770119,0.078780893943063,,,0.0,,0.024349018777628,,,,-0.0421816171220013,,,,,,0.116799261186043,0.0607720567587373,,0.0192931445712933,,,,-0.0249389107640271,0.0060424287443776,,-0.059856794370852,,,,,-0.0294620319944406,,,-0.0317487175418844,,-0.0102041314463499,,0.0503881362493686,0.0182375875497807,,,-0.0088496022938154,0.1000834399941864,0.1929731871343287,0.0498323737478757,0.0757118217356963,,0.0762273653878843,0.0777777010426842,0.0478178743504927,0.078368937253711,,0.0074349784875179,0.1451818412578568,
1991-11-01,,-0.0367015981026224,-0.0186384796310286,,0.0706175672139534,,,-0.0201348318530492,0.0,-0.083672475724115,-0.0392205584694232,-0.1554141878360372,,,0.0,,-0.1088028322548837,,,,0.0022650117690424,,,,,,-0.0566952500632287,-0.0094787075169884,,-0.038965913059639,,,,-0.1583682706271164,-0.0881072806270678,,0.0106195688274603,,,,,-0.0458874033212718,,,-0.060960720298812,,-0.0365576363156842,,0.0073442838985036,0.0089955629085777,,,-0.0316052920982396,-0.1341495221439369,-0.1420820550646068,-0.0449779952830775,-0.01257878220686,,0.0708260525686124,-0.1114255030881065,0.0381725735050298,-0.0358094005800916,,-0.1177830356563835,0.0,
1991-12-01,,0.110487938826725,0.1300884215602092,,0.0169018108026032,,,0.071926394683543,0.0759858190181806,0.1670540846631662,0.2557488773423958,0.088853308731479,,,0.0210541193810861,,0.1880522556528018,,,,-0.0275246395766166,,,,,,0.1251631181041298,0.0974722621687569,,0.0325760726313775,,,,0.0058996321040506,0.1579029968257486,,0.0277795641070756,,,,,0.1241395748741947,,,0.1310283006489825,,0.0593723140818555,,0.0522684750664562,0.1181146556229442,,,0.0919685289150796,0.1970637191725638,0.3301818974247729,0.1056026170995124,0.0810159437600886,,-0.052643733485422,0.3139497671995806,0.0877913473902974,0.0408219229946874,,0.1961148789262903,0.0944902586410784,
1992-01-01,,-0.0126317324496317,-0.0697192140861216,,0.0437228110138315,,,0.0552287065439352,0.006078964499298,0.0769610411361284,-0.0291828866608378,0.1639348980990185,,,0.0606246218164348,,0.0525622745413223,,,,0.1141588864364121,,,,,,-0.0148151843368948,0.0043103352355692,,0.0741081040134384,,,,0.2758476256237728,-0.0112995350054016,,-0.0184337371743946,,,,,-0.0716296561392548,,,0.0560438769827037,,0.0173917051286442,,-0.1151818774408227,-0.0053191614775999,,,-0.0383842720354385,0.1506601257373814,0.048202414566906,0.0236824846435591,-0.0622066118025924,,0.0,0.0327898228229909,0.0068376334776039,0.0,,-0.0563529365511317,0.086328330525861,
1992-02-01,,0.0168069203077503,-0.0474287456658947,,0.0315815720502988,,,0.0206802787296452,0.0180186193429888,0.0793850292545657,-0.0683422390709075,0.1043291433473568,,,0.1112256351102244,,0.0,,,,-0.0188487683905809,,,,,,0.0684953004034713,-0.0064723785860546,,0.0059346604612087,,,,0.1830653334445349,0.102515564731026,,0.0046404150420588,,,,,-0.011618362480094,,,0.197217963026379,,0.0386522281757714,,-0.0078230522661211,0.0892311337279426,,,-0.0444517871427912,-0.0035027045167919,0.0422322904346615,0.0021253993123135,0.0583079713869351,,0.0178576174000064,-0.0217399866364058,-0.0154509511557189,0.1133285780186419,,0.0867093990317256,0.0223058669665397,
1992-03-01,,-0.087011550384975,-0.0086083695277487,,0.0,,,-0.0448506262592671,0.0855220389904145,-0.0430173850836908,-0.0221957334358898,0.0304900447004057,,,0.0344856588239485,,-0.0305833779724889,,,,0.0167719197657938,,,,,,-0.0246925974503766,-0.0130722561034419,,0.0574870299913502,,,,-0.0263668183588544,-0.082824329360732,,-0.0069686693160933,,,,,0.0099668596627596,,,-0.0601383568984698,,-0.0386522281757714,,0.0155844942839038,-0.0322208790111631,,,0.0444517871427913,0.1189517772187791,0.0405215984155647,0.0517178327085097,0.0038986404156573,,0.0088106296821549,-0.213574100298059,-0.0245196171743186,0.0,,-0.0337869975773832,-0.026072184020784,
1992-04-01,,0.0357182434490781,-0.0441897846282923,,-0.0979042149813715,,,0.0793367449058009,-0.0165291616243862,0.0482667409698345,0.012391601339637,-0.0460910117709686,,,0.0168076355636019,,0.0092736002455372,,,,0.0367388233855019,,,,,,-0.0876610510902056,-0.0021952691892083,,0.0648876379292281,,,,0.0700101093019522,0.0515717701413791,,0.0219029276819146,,,,,0.0277115849553837,,,0.0591650614102915,,0.1632575785507949,,0.0792493404736191,0.0610690333488213,,,0.0631788924279421,-0.1456201262859366,-0.1946716974337284,0.0491741150284393,0.0928309860428938,,0.0840831172105414,-0.0631789016215315,-0.0287789645500434,0.2651078753380449,,0.0632490303076994,-0.0345525501193246,
1992-05-01,,0.0130720693449374,0.0179109157244934,,0.0609606997896872,,,-0.0344861186465335,0.0110497692555556,-0.0265267543334285,-0.0609323225442349,0.0550598693352122,,,-0.0512932943875505,,-0.0569774443238215,,,,0.0677897349083748,,,,,,-0.0058649460637779,0.010929140656637,,0.0460439490557075,,,,0.0383991862134696,0.0503007114920133,,0.0424170381056444,,,,,-0.0016089862738851,,,0.0067928896121319,,-0.0041928142816035,,-0.0240973801170353,-0.0288481543376582,,,0.0439192494633825,-0.0904571942375637,0.0130713786563031,-0.0613446506486946,0.0518250678645859,,0.1355454919962239,0.0355909451027025,0.0550271906249797,0.0,,-0.0361287240885055,0.0231671729771004,
1992-06-01,,0.0465201507481313,0.0476624634232931,,-0.0609606997896871,,,0.0705511300709214,0.0217400163964979,0.0239055208535543,0.0359935527173141,-0.0394589022646492,,,-0.0177001220563016,,0.0,,,,-0.0169976152193519,,,,,,0.0289874622221949,0.1658828005554099,,0.0198026630586041,,,,0.0169783104063546,-0.0229017412478802,,-0.0254578984829809,,,,,-0.0016115792833916,,,-0.0215062501337229,,-0.008438933030087,,0.0975247459498883,0.0522684285457568,,,-0.0117880194215682,-0.017910461520602,-0.2059749055643033,-0.0566783370184382,-0.037740327982847,,-0.0882926071456783,0.0444519667017703,0.1017269793476748,-0.1315762815478544,,0.0165841280155352,0.0189045201070363,
1992-07-01,,0.0983107790393183,0.0799341972524032,,0.103072185139814,,,0.0135319543520057,-0.0108109308225219,-0.03471643695777,0.1881963696067379,0.0184054584280534,,,-0.1133287507018512,,0.1367834501267832,,,,0.0769611382878864,,,,,,0.0927092940728706,0.0572605940245032,,-0.029852968853417,,,,-0.0625203569813339,0.0563000560886534,,0.0577187607012024,,,,,0.0048270406298042,,,0.0406639238866361,,-0.0127933518761491,,0.0969184017379257,-0.0474022388945839,,,0.0501068259046451,0.0060054985854486,0.0467617131126692,-0.0218349286032,0.0207619914484292,,0.0669394826751093,0.1046911913948656,-0.0414071891141521,-0.0078432814758149,,0.0323652845020317,0.0511057995080924,
1992-08-01,,-0.0189043010562746,0.0026007801325326,,0.0792493716541404,,,-0.0355714713763179,-0.0969419958171919,-0.070352491002991,0.0529656872101501,0.0240251336255737,,,-0.0408213841685063,,-0.1015797961026692,,,,0.0312524687719836,,,,,,0.0655147165251326,-0.0219788231271472,,-0.034685564832373,,,,-0.0705301801496633,-0.075793806609487,,-0.0289875368732522,,,,,0.0786835902715685,,,-0.0191576737529133,,0.0,,-0.0243916369649743,-0.0370870686623359,,,-0.050106825904645,-0.0745685301507157,-0.0902470150896818,0.0218349286031999,-0.0137933221323358,,-0.0366341331797803,-0.0848229921938305,-0.0551518200750801,-0.0079052170533455,,-0.069220376891186,-0.003565519397094,
1992-09-01,,-0.0389152723838474,0.0964901338984344,,0.0645385211375711,,,0.080256926735255,0.0467921417361609,0.0343873423094759,-0.0826917569517657,0.0435483180563365,,,0.0800432945498666,,0.0958817624534294,,,,0.0788586161582689,,,,,,-0.0147422248414706,0.067035408870423,,0.0194180897180921,,,,0.0038388056509912,0.0461619938665915,,0.0865573582076385,,,,,0.0687950264754232,,,0.0323529782692273,,0.0,,0.0790926250985962,0.0199507864193486,,,-0.0119285531734638,-0.1234442852179152,-0.2231432093327452,0.0128757143600453,0.0240148762038739,,0.0148150857851406,-0.0367322093839764,0.0437044342347292,0.0,,0.0628305787924151,0.2288415843322422,
1992-10-01,,-0.0571585407294022,0.0427070162410637,,-0.0134833503372869,,,0.0076825986703651,-0.0231223644472737,0.0413852161628542,0.113944249104175,0.0579471817708572,,,0.0377397411065167,,-0.0231224690252996,,,,0.0508192968012653,,,,,,0.0147422248414706,0.0246317769823284,,0.0127390606729632,,,,0.0522506626006247,0.0296318127428955,,-0.1096988867693329,,,,,0.0327004606310186,,,0.0111732720236143,,-0.0216927918670767,,0.214743394838237,0.0505522791628312,,,0.0657878007647602,0.1104569541046515,0.117782800963234,0.0190079640451765,-0.0170944333593,,0.0145987994211526,0.0334479340675401,-0.071580803762984,0.0540670850310783,,0.0741079721537218,0.0606248587173006,
1992-11-01,,0.0611188818135736,0.0355198055461565,,0.0,,,0.027674680266656,0.0678225253231593,0.0854335563084128,0.1464287484521055,0.1091068085185672,,,0.2006706954621512,,0.1106099154482759,,,,0.1006195203139593,,,,,,-0.0098040891963648,0.0024300421959668,,0.0250011797940963,,,,0.0870114047328829,0.0704516951879871,,0.0404206088441125,,,,,-0.0107817960574289,,,0.0470249116858711,,0.1197304262544185,,-0.0217063007010458,0.0680534632450155,,,0.0037382389964766,0.1899180184366967,0.2057079260935407,0.0145381584460272,0.1649298140820853,,-0.0294138852062933,0.1294110736515025,0.0449125566808228,0.0441248931213701,,0.0088889474172459,-0.0606248587173006,
1992-12-01,,0.0870114618025683,0.0119242846305831,,0.0223722977545329,,,0.0694890073659274,0.0838187890481058,0.0196566525495515,-0.0723206772629736,0.0354228900577499,,,0.0150383328506774,,0.0130040655210548,,,,-0.0020387128689481,,,,,,0.0620725312621994,0.1036600479266847,,0.116410411230125,,,,0.0295588022415444,0.0497615174524962,,0.028497969823448,,,,,-0.0095303439768377,,,-0.0507355052634376,,-0.019646967697436,,0.0913122681207901,0.0,,,0.0788939739318024,-0.0329697607443847,0.0490291256586011,0.0122952368570373,0.0231224174208542,,0.1584060053973966,0.0507150925790164,0.0397403286495141,0.0353394144720741,,0.0175443096509095,-0.0229892114124413,
1993-01-01,,-0.0256893023014202,0.0213227562977821,,-0.008888947417246,,,-0.0596124215469566,-0.0675581650204385,0.0451919941913735,0.1209525506621209,0.0497839258174529,,,-0.0150383328506774,,0.0936645024969263,,,,-0.0416726722401431,,,,,,-0.0620725312621992,0.0594655663394469,,0.027101963172852,,,,0.0504839289070518,0.0380998061919688,,-0.0611450465757978,,,,,-0.0027397486149766,,,0.0256895141177086,,0.0465200156348929,,0.1286916185579259,0.0637158143861077,,,-0.0069204324238512,0.1258199800793327,0.1466041042018684,0.0020345886977874,0.016997576368571,,0.061748007068447,0.0766558995382495,0.0,-0.021053328034064,,0.0425596144187959,0.0229892114124413,
1993-02-01,,0.0400779242463731,0.0301321019977829,,0.1793409286558168,,,0.0073440092834441,0.052367979015111,-0.0046620131058113,-0.0653827343035341,-0.0200674045934598,,,0.0224728558520585,,0.032410230750056,,,,0.0457459500828109,,,,,,0.0339015802154439,-0.0062047530949997,,0.0520950956234114,,,,-0.0030816900124679,0.0396997930161875,,-0.1024150391864518,,,,,0.0390096737640419,,,0.0197315544899058,,0.0606246218164348,,-0.0267703562252703,0.0203673028244337,,,0.0703807611347796,-0.1484199194989889,0.0678905042346488,-0.0436206224758904,0.0599634647675572,,-0.0120483385161744,-0.0821655553492192,0.008084118399959,0.0881927175693539,,0.0327898228229909,0.0632949048105037,
1993-03-01,,0.0281710529423227,0.0450301789488423,,0.0579872576503493,,,0.0975250629288016,0.1017826894332885,0.0208099995137932,0.0364882679499219,0.0397402048583717,,,0.0505518493376948,,0.2317623498170794,,,,0.0,,,,,,0.0419642205147134,-0.0062434925497831,,-0.0102041197971364,,,,-0.0030912161900895,0.0693920321745777,,0.0755075871872105,,,,,0.0013183716229299,0.1471179216009749,,0.0619820090008525,,0.0596804832726585,,0.0746614189935526,0.0738199122352673,,,0.0888166539690385,0.0392209280247222,0.119925229988696,0.0756233535620641,-0.0599634647675572,,0.0588405000229333,-0.0223472986919966,0.0238674814066434,-0.0196729154536076,,0.0700675626167168,0.0026634559620827,
1993-04-01,,0.040821954783826,-0.008845346763145,,-0.0579872576503494,,,-0.0975250629288016,0.0317486748456839,-0.0959969144083997,-0.0992266694976012,-0.0717795444280125,,,0.1440401722135917,,-0.0027136952213772,-0.0130153676812582,,,-0.0414997088633186,,,,,,0.0090909665140628,-0.0917674231453283,,0.0451203669409388,,,,-0.0540671976498589,-0.1407400818181061,,-0.1155128828754281,,,,,-0.0583215891238266,0.0097245498919947,,0.0066555604855693,,-0.1090055498351599,,-0.1021681863673702,-0.042071213920687,,,-0.0569668093716769,0.0054789863155361,-0.1084094628391464,-0.0422173244958921,-0.2330236599139168,,-0.0588405000229334,-0.0142248160455281,0.0,-0.0336730866291898,,0.0296317976063711,-0.0889475721850281,
