Date,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,GEV,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SO,SRE,VST,WEC,XEL
1991-01-01,,-0.018018505502678365,,-0.05406719258834124,,,0.048149343897582596,-0.01025646652770698,-0.024292692569044587,0.0,-0.10309551904959453,-0.005305052229693229,-0.006622540760493382,0.0,0.02754995176823065,0.029156584291455487,0.04082193509574993,,,-0.020619287202735703,-0.008658062743114541,-0.006644314689031148,,0.004987541511038968,-0.014320053774748558,0.04879016416943204,-0.031933115864521945,-0.06963367668093817,,,-0.003960431371805936,-0.018553407895747834
1991-02-01,,0.035718082602079246,,0.09097177820572679,,,0.058107630807280757,0.010256466527707038,0.03226086221822148,0.03905052499938797,0.02678733794732835,0.021053409197832263,0.032682647430358404,0.01242251999855711,0.021506205220963682,0.07205331764005757,0.026317363883144578,,,0.06551460711062657,0.03419136474827934,0.051959593099828054,,0.004962789342129097,0.06062462181643484,0.1124779834266903,0.037631115171103666,0.06062459356128041,,,0.023530497410194036,0.022223136784710256
1991-03-01,,0.021692824611259754,,-0.014598827470397476,,,-0.03278982282299084,-0.01715300189519383,0.018349217934630162,-0.012848145766381096,0.013129340059249577,0.0703807967617996,0.022258470600942697,0.0,0.04167269640056808,0.02116481119204333,0.025642347968043894,,,0.024097551579060524,0.016667052485211643,0.006309197790588131,,0.03406655456360627,-0.013667638728663757,-0.08894748601649617,0.01690183836354057,0.03555935336462724,,,0.06016854931095779,0.03950244297624638
1991-04-01,,0.017021687569430524,,-0.022305758146987955,,,-0.0779615414697118,0.023932707600146905,0.0025938768495267924,-0.0043196363879912415,-0.03540195447847137,-0.04467244005159255,-0.015848192240023616,0.024391453124159267,0.015190165493975238,0.01041676085825558,0.025001355695831323,,,-0.019231361927887644,0.0,0.04908971037739785,,0.009523881511255541,-0.0045977092486294314,0.0,-0.005602325990617423,-0.03555935336462719,,,-0.03339827945618562,-0.0579872576503494
1991-05-01,,-0.029980832211935784,,0.05841079083834905,,,-0.046091107200266976,-0.006779705704952988,-0.01830106519098995,0.0,0.0,-0.015345569674660421,0.0063694482854799285,-0.024391453124159124,-0.03580945269671089,-0.010416760858255715,0.0,,,0.02871010588243136,0.008230499136515444,0.023669733886930316,,-0.019139340210697395,0.0,-0.02353049741019416,0.005602325990617467,-0.018265375060575784,,,0.0,0.014815085785140682
1991-06-01,,-0.013129291441792736,,-0.007117440521026941,,,-0.04338029563022517,-0.027587907437764292,0.0,-0.013072084631104623,-0.004514723528106594,0.01534556967466032,-0.012779726646398882,0.018349138668196617,-0.0317486983145803,0.0,-0.0061919501526779015,,,-0.028710105882431367,-0.004106781952653359,-0.041797199300143494,,-0.02445109586416431,-0.0471785602750905,-0.06136894637629213,-0.02546115283670565,0.013730213216693253,,,-0.022901763619730824,0.01821543989134112
1991-07-01,,0.04311012365372841,,0.028170849718859334,,,-0.15415067982725836,0.07085588708465185,0.028610513910937576,0.04711788382342906,0.05715849745159082,0.030002250303798914,0.07134808079746621,0.04154900291287248,0.05236798551731594,0.030930300691358558,0.036589458571485725,,,0.02871010588243136,0.048202101817877686,0.05918879518193806,,0.03883983331626396,0.05177626952371995,0.07320340402329492,0.03380600206199269,0.004535161843882485,,,0.05264370402830074,0.03546470957228268
1991-08-01,,0.016736792355523826,0.05826897039711169,0.09278175759461933,,,-0.041061486797773925,-0.02640412726550226,0.01526747213078838,0.02070470349149391,0.025317753746738714,0.0,0.043930929225726716,0.0,0.005089069507471228,0.039806250400419574,0.017804504068110225,,,0.059514127532407715,0.027080958602670614,0.05043086643240074,,0.04652001563489291,0.04045495469231375,0.1006435257796875,0.0486583293697984,-0.009090871066458762,,,0.02531783523212692,0.050944801615248544
1991-09-01,,0.01646127705407193,0.018692079470435417,0.06136892223263895,,,-0.09411329157047876,0.061607801394030284,0.06359103046499275,0.0440953538676517,0.07618916342192435,0.0,0.0170458672729886,0.034289073478632165,0.05433435096332952,0.014528100562909808,0.06269858031057605,,,0.06453852113757116,0.02636687584074235,0.06862870993320018,,0.06169356900533996,0.0,0.11066556788751938,0.013106297975557301,0.09572512132900436,,,0.04879013692159488,0.04214562145076353
1991-10-01,,0.028170876966696224,0.0,-0.04255959072502447,,,-0.07512063046810806,-0.019048247512291793,0.030340789369210704,0.01941804394146215,-0.03137514734153362,0.01467018974779384,0.0028129413766146577,0.022223136784710256,0.06062462181643484,-0.004819286435948883,0.04852717401661629,,,-0.03390155167568134,0.029306126585499487,0.04489513240859884,,0.021142436573809164,0.0,0.009478743954543739,0.033293687693081386,-0.004158016194406739,,,-0.0034071843605036336,0.009478743954543739
1991-11-01,,0.003960401216096914,-0.062072363049209565,0.030583376698204576,,,0.021053409197832263,0.05608950884353859,0.03612137608046249,0.030305312443274543,-0.008000049109254009,0.00966191091173689,0.030431117202539833,0.0,0.00900906994236591,0.028573372444055948,0.020834019578714176,,,0.033901551675681416,0.0,0.004866211720954188,,0.04098934453319695,-0.004415018209116831,0.18859116980754997,0.0,0.04481407964343796,,,0.016920929129221156,0.03096222560396689
1991-12-01,,0.07973861766054996,0.29992206334643956,0.10294797150049607,,,0.02061928720273561,0.0702042400799458,0.011025402345239554,0.036634186603155865,0.11733670243609914,0.09618392385292175,0.018893949359961613,0.03774032798284711,0.06088836967501239,0.06365785177197762,0.06486069173540374,,,0.08770558041910545,0.06634194813672195,0.0,,0.043228734550820214,0.039050514871873034,0.08244366921107459,0.05869657475545825,0.09131809846562021,,,0.05229944950341938,0.047628048989254664
1992-01-01,,-0.05630004468853246,-0.0371788956923507,-0.10294797150049612,,,0.059423420470800806,-0.02865523078913827,-0.026668247082161294,-0.07079311548815138,-0.06644508843133522,-0.004376374599798888,-0.1281980466491601,0.020943173845243173,-0.06088836967501237,-0.013303965626362815,-0.05971925378106172,,,-0.08354757027044182,-0.07358835665748907,-0.0808520688482743,,-0.031252543504104426,-0.07051378432765813,0.0422598092898826,-0.06121855206891374,-0.05225067259598012,,,-0.03896596949884477,-0.05374427600669069
1992-02-01,,-0.04743972507156057,-0.01526742679458184,-0.01823758797272764,,,-0.025975486403260677,-0.035506678313687735,-0.041385216162854364,-0.01949375352800925,-0.027080946287673466,-0.09662683568907164,0.0,-0.015666116744399463,0.0,-0.05035388614561479,0.005115138728305223,,,0.040656005641128964,-0.01834913866819654,-0.02666826365411787,,-0.03636764417087483,0.022574322038538975,-0.006920442844573795,0.00503777490399048,-0.04706758003831235,,,-0.009983444237657138,-0.0030721990369701403
1992-03-01,,-0.00405680069561443,0.13641171126596394,-0.01857638601174263,,,0.10601819407679715,0.026747527233123472,-0.0035273405179684107,-0.02794591352971672,0.003913868214304541,0.0425596144187959,-0.009160369398664278,-0.005277057100843781,-0.01810004164361799,-0.038282186571016924,0.0050889985895909255,,,-0.008000042667076265,-0.011173300598125189,-0.01634910570746044,,-0.02079076966907378,-0.03636764417087483,-0.02105340919783238,-0.028027289280289403,0.02381078204896752,,,-0.010084119325237912,-0.03443219642148413
1992-04-01,,0.03984590854719978,-0.04811910795151429,-0.012578734221348952,,,-0.34240697214102755,0.034585569123826855,0.038132869695444035,0.09273043952076908,0.05694138952129234,0.03636764417087479,0.044985095916809104,0.0,-0.023095714794649395,0.019324272826402842,0.06390375647383773,,,0.050891607296389224,0.04037245529038763,0.043017369361578454,,0.04115807249350755,-0.03294415571935403,0.007067167223092353,0.0380274164395238,0.030890433760703027,,,0.04621289354106284,0.03443219642148422
1992-05-01,,-0.01178795575204224,-0.2022369079998741,0.012578734221348867,,,0.056695343676545294,-0.025826418043262633,0.0033955890011381075,-0.029964751974910726,-0.0036968324540551044,0.013303965626362886,0.02032000249095753,0.0,0.023095714794649395,-0.004796172263493055,-0.028987548858027717,,,0.04112729142386279,0.00359066813072854,0.02597560169874589,,0.0356473387302377,0.06483751949530767,0.00701757265864654,0.03423312148491339,0.0262679637540466,,,0.009630892825073557,0.006134988567515929
1992-06-01,,0.007874056430905866,-0.40978473098185686,-0.02531778414243178,,,0.0,0.020144569090642137,0.03660974561256102,-0.05069310340809494,0.01470615874777304,-0.013303965626362815,0.01709443335930004,0.010526412986987603,0.031463269455785106,0.014320053774748471,0.033738187343750364,,,-0.011049836186584935,0.0,0.030305190475161593,,0.003883500026397612,-0.009009069942365968,0.013889112160667093,-0.004819268172138678,0.03278977806034648,,,0.01898791178622628,0.015174798019235132
1992-07-01,,0.08635756853221083,0.104710933051268,0.04389417015417448,,,0.038614836127779516,0.05271677576117274,0.05715841383994862,0.05826885399845939,0.05329853065722537,0.10981486600720661,0.06559728248581327,0.09483410267083875,0.09691789719242178,0.11197367154954357,-0.014320059136602179,,,0.05756985182147791,0.08581591958485613,0.0438026323184973,,0.056512210263342404,0.022372297754532984,0.07312226482896259,0.08338159627614258,0.08252105471161846,,,0.05637438361114312,0.05279818556697083
1992-08-01,,-0.06693948267510938,-0.07906857801069798,0.11025653063295864,,,-0.03077165866675366,-0.0413851789557248,-0.01869213301215252,0.0,0.003454267870005644,-0.012072581234269249,-0.005305052229693229,-0.014388737452099556,0.004008021397538868,0.012631746905900564,-0.009661879956849778,,,-0.03922071315328127,-0.05406722127027582,0.0,,-0.05264373348542203,-0.01785761740000646,0.0,-0.00445433344665893,-0.016639342517068795,,,-0.0316053394153311,-0.005730674708984983
1992-09-01,,0.01526747213078838,0.06136884335186903,-0.016620880884757508,,,0.08244366921107459,0.011204528283616599,-0.019048194970694474,-0.0229017710784967,-0.006920448294125688,0.016064602503806622,-0.037944931564123485,0.019139340210697506,0.01980262729617973,-0.008403410796379504,0.023981939093451966,,,0.035718082602079246,0.010362787035546658,0.0,,-0.0038684767779203176,0.008968669982760316,-0.0064308903302904025,-0.018018510821716273,0.019934160860713798,,,-0.013857034661426241,-0.011560822401075971
1992-10-01,,-0.01526747213078842,0.0578197443259059,-0.005602298290711073,,,0.0,-0.00839163016048396,0.009569451016150672,-0.015564427499740999,-0.006968674841862823,-0.00399202126953745,-0.008321823337492217,-0.028848154337658277,0.007812539736793625,0.004210532536343458,0.0,,,-0.05037035938894967,0.0034305350967892222,-0.014388709311796177,,-0.019570096194097223,0.013303965626362886,0.03174869831458027,-0.01373014030784898,-0.030052305516747275,,,-0.03309994842634484,-0.011696039763191298
1992-11-01,,-0.043228734550820075,0.15093511021051542,0.043963144851999675,,,0.0422598092898826,-0.00563383323008444,-0.02247285585205863,0.023256798319458767,-0.0035026640548153185,0.007968169649176881,-0.028250466285851733,0.004866189651172906,0.003883500026397612,0.028987536873252187,-0.014320059136602179,,,-0.05694137640013845,-0.04196419909903219,-0.019512902941782522,,0.007874056430905866,0.03463549666275634,-0.01892800988551891,0.009174341113509808,-0.024014911188916705,,,-0.02433210065953067,0.020379162336652046
1992-12-01,,0.06227692952151451,0.0699586086142736,0.010695309407690626,,,0.013698844358161927,0.03606498340523829,0.025642430613337652,0.0038240746766319837,0.013937519320798054,0.03509131981127019,0.008559253395669911,0.02871010588243136,0.02298951822469878,0.028170876966696224,0.004796208187214674,,,0.056941376400138424,0.03509131981127019,0.04338039894952633,,0.03846628082779614,0.0498028224838183,0.03750439545845427,-0.004576724676508136,0.06713931747995544,,,0.04338029563022518,-0.0028860048891349867
1993-01-01,,0.022388994893478686,-0.01818226647385168,-0.00533338666575589,,,0.059423420470800806,0.016216518169851125,0.034217957310341246,0.04112732526366196,0.01715312290484048,0.03019097227914573,0.028013036227673888,0.027908788117076658,0.05167201054432086,0.03891541624967362,0.060343085644548586,,,-0.014870162479451393,0.030562650410166668,0.041576346032159824,,0.0037664827954768648,0.027945930390559322,-0.0061538655743782235,0.02267677135195776,0.0032414986482079003,,,-0.00947874395454377,0.01719240054037277
1993-02-01,,0.05037035938894959,0.05358429879427264,0.07219631160393984,,,0.050010420574661416,0.013315764678475096,0.03898544671295359,0.06385148823583808,0.043267984515439416,0.04719569133627453,0.07450252729792108,0.013667638728663835,0.038805574421795073,0.06286727806026883,0.06115450645108064,,,0.043963123421116204,0.03612872408850548,0.06142291955251515,,0.05841076215641451,0.04991439138171286,0.059898141581069014,0.07762514861788637,0.06575147015389504,,,0.06006424074265008,0.06062462181643484
1993-03-01,,0.034486176071169404,0.0672521295098766,-0.010000160011918231,,,-0.037271394797231655,-0.010638331114656306,0.03184060585565884,-0.03496858533994957,0.022545171856363837,0.010582109330537008,-0.031252543504104426,0.0,-0.02097979046919452,-0.003590668130728596,0.016807063927850897,,,0.04554202044691622,-0.046212843155131564,0.029352260836222176,,-0.017889564750775057,0.003738322110607158,0.005797117684325915,-0.008333349703463411,0.032789720275841816,,,-0.004494389587839326,-0.002677377770716403
1993-04-01,,0.006756782462879687,0.024097483127171734,0.08197365963700756,,,0.11355469954686231,-0.016172903434414715,-0.002853068982406399,0.0,0.0,-0.007042282625412923,0.010526412986987603,-0.004535155165391262,0.0035273405179684406,0.0,-0.008368222704774362,,,-0.04196419909903219,0.010084119066626008,0.0123203006668409,,-0.05949709886464514,0.01848481467410316,0.022858138076050184,-0.004192930966035029,-0.011799564319396516,,,-0.009049835519917927,-0.027175585378964782
1993-05-01,,-0.07333127308554963,-0.040491245382531474,0.0363677122904668,,,0.06559728248581327,-0.03878603170449337,-0.020202707317519466,-0.017953829508294963,-0.006389747351576414,-0.035975102458277924,0.007822725681209078,-0.032335380642936465,-0.024956731973867507,-0.014493007302566864,0.0,,,-0.02166149678117942,0.0033389012655146303,0.012170591224682543,,0.052250690343877894,-0.014760415583120573,0.0,0.0,-0.036257725901437,,,-0.02765153133051001,-0.027934777331553955
1993-06-01,,0.09002615165771961,0.0,0.004454282229788433,,,0.051557809664850116,-0.011363790205806697,0.03720028368609049,0.007220271340546038,0.02218795965054724,0.032435275753153955,0.007762005335489109,0.009345862418237599,0.04586341679318121,0.018083675433295327,0.02898748807809884,,,0.03231879125516731,0.016529301951210506,0.05109173855137009,,-0.029522439266321726,0.018416726786231068,0.044206092504495705,-0.012685111196631205,0.03625772590143711,,,0.032186686495901284,0.03889379112127354
1993-07-01,,0.01642073021232749,0.048396402791002414,0.05195973893071096,,,0.058553308751574135,0.050149821910300096,0.043963123421116204,0.02837066195117008,0.06375443186484607,0.031416196233378914,0.01534556967466032,0.009259325412796726,0.023851215822179847,0.03521490629106643,0.0281708308823829,,,0.0,0.02589141393274149,-0.015444316348594493,,0.03676884778708906,0.025226562945675563,0.05775883415219246,0.029352168801772778,-0.014947908526780658,,,0.0,0.0
1993-08-01,,0.00972454989199478,-0.015873304605427838,0.025001302205417186,,,0.028039220064393126,0.024162267022700055,0.029141134907499408,0.0,-0.0029454868403048337,0.010256500167189061,0.020101179321087303,0.00917437627604123,0.06516963507458091,0.017153079226249493,0.0350914164126872,,,0.01751358249270821,0.0063694482854799285,0.0603956159191933,,0.04930576098415406,0.024605810802200194,0.010152371464017908,0.012320504835252441,0.06979571797882965,,,0.03991660740544263,0.029532347565017523
1993-09-01,,-0.006472514505617479,0.02761518170991064,0.004106719416630481,,,-0.02331107886844711,-0.010666797152104005,0.010389703849135868,-0.039220680554959086,0.023324691019556146,-0.01715307922624947,-0.07219629120448914,-0.03721359634043432,-0.022329476398088657,-0.027587956518829053,0.003824043255112236,,,-0.010471299867295366,0.0,-0.003669745623985283,,-0.027876369528254903,-0.02460581080220019,-0.01526747213078842,-0.012320504835252388,0.01117331696918313,,,0.004338401598598141,-0.01869213301215252
1993-10-01,,0.0,0.019268544558151104,0.020284733707528677,,,-0.004728141195946012,0.0368462799063935,-0.0025873235649509123,-0.022059723396799763,0.008608406247099678,-0.03880557442179512,-0.1012099019315132,-0.004750602758597865,0.006430890330290331,0.027587956518828963,-0.04688360418889777,,,-0.017699577099400975,0.0031695747612790395,0.0,,0.02443402533728204,-0.043643289731906634,-0.058063800954761206,-0.033616621213885145,-0.002781577445075379,,,0.00431966114451638,-0.04408427313201932
1993-11-01,,-0.0636730948611423,-0.015384872803069757,-0.12838116664820687,,,-0.04359043607486173,-0.06402184175710376,-0.08654045633105636,-0.04175175877143427,-0.040822077880433884,-0.11016821722592947,-0.03614851411631109,-0.11066556788751943,-0.05602783146966256,-0.08146094645898068,-0.10536040156277482,,,-0.10536051565782628,-0.06201007478421248,-0.06846774082018246,,-0.05310982531394841,-0.037883317902301365,-0.08503704268591218,-0.08468305792299417,-0.03688359352315351,,,-0.06684001812585046,-0.049071893992397066
1993-12-01,,0.02730545069026744,0.08182986552034008,0.009091040745544121,,,-0.004962789342129014,0.04839657541318344,0.02510592113107626,-0.07232067721544873,0.008888980613778259,0.03162318843051214,-0.01857638557293542,0.010582109330537008,-0.024014876203873853,0.02909296094166477,0.07283731452292383,,,0.04272494466634131,0.052471051737453575,0.034819845672624895,,0.02158357166717439,-0.01165061721997525,0.0574870909176816,0.004640361918003305,0.020029167558539552,,,0.013730192811902037,0.02049852154834097
1994-01-01,,-0.027305450690267446,0.017699609596033176,0.057158344795656464,,,-0.03544674899574757,-0.04290204106807905,-0.047964059207126555,-0.012578785043739387,-0.008888980613778281,-0.02761516703297338,-0.025317807984289897,0.061243625240718594,0.03413300636945862,-0.04396312342111606,-0.04652009140639951,,,-0.05872528601278242,-0.05922783420033336,-0.02697663297563315,,-0.03623584845404486,-0.01178795575204224,0.0,-0.06701069075836466,-0.014265526733615986,,,-0.02765153133051001,0.011527505171067414
1994-02-01,,-0.08669686212621001,-0.03208839097638836,0.008510754323792488,,,-0.06385147198653278,-0.12224504878359833,-0.04734612059719831,-0.05195975103472909,-0.0837698709256265,-0.053400776727115296,-0.08004270767353637,-0.07715908054661809,-0.11359717772370533,-0.09008043310704765,-0.07177964362731276,,,-0.06669137449867228,-0.08485653546011898,-0.05623965626631655,,-0.06872933215218065,-0.040328045386971774,-0.04572224933809511,-0.04557750051216822,-0.056144735990217215,,,-0.06765864847381481,-0.05597926774190125
1994-03-01,,-0.07439829005385938,-0.11020305969325567,-0.09785592596239774,,,-0.011049836186584935,-0.12867807973380416,-0.03077165866675366,-0.05951419857214896,-0.06691458506075117,-0.017021687569430635,-0.08701137698962981,0.010638398205055797,-0.04616204176316249,-0.06344622173896224,0.03203929996002236,,,0.021322769468821244,-0.022388994893478724,0.0,,-0.08665211706121025,-0.08588967188042965,-0.06648974126883297,-0.047754511566766404,-0.07903008582054896,,,0.009950330853168092,-0.009132483563272474
1994-04-01,,0.0553500950831649,-0.11934675763256625,0.07210343154665826,,,-0.011173300598125189,0.013986217189125516,0.054724899689246466,0.018692194091295432,0.013745932068285727,0.05021975697902635,-0.03077165866675366,0.051557809664850116,-0.036076056473809646,0.030109801471370382,0.031044664603945685,,,0.025001302205417186,0.0657170716570154,0.04445164745141585,,-0.09015109699429745,0.026550232094120964,0.030771658666753687,0.06826805700136027,0.025975524324652187,,,0.03406655456360627,0.027150989065950898
1994-05-01,,-0.11826392049373424,0.00701757265864654,-0.035401993393475106,,,0.016713480973740532,-0.11000086598212538,-0.06414412160573815,-0.04740222197123744,-0.010291664198280141,-0.10309550902697412,-0.13353139262452263,-0.08929813764769709,-0.058840500022933465,-0.05218575317057019,-0.04922692533825264,,,-0.09489874182279567,-0.10811263062470099,-0.028058002711440266,,-0.028710105882431367,-0.031044621681960163,-0.17147154076988888,-0.10705402670336138,-0.052643726994373106,,,-0.034066554563606195,-0.02715098906595086
1994-06-01,,-0.02188271124950771,0.04779066383634848,-0.006779686985378804,,,-0.08050321884907066,0.011560853850893511,-0.08557850670578815,-0.03960917765611609,-0.013889123135988475,-0.041576426845740325,-0.08376988306545882,-0.044951387862266275,-0.15415067982725836,-0.041008023727377024,-0.03738761244657665,,,-0.013667638728663757,-0.06506359334706188,-0.04149959578909153,,-0.0808520966290949,-0.06513930217096149,-0.05927660992954019,-0.11990386119740326,0.013423039459097896,,,-0.05599426935457494,0.003053437486890248
1994-07-01,,0.07663322602091589,-0.06899287148695143,-0.03460552917747561,,,0.06939199342399979,0.07383426127065146,0.0,0.06359117616637837,0.06759334313976861,0.08149303425118301,0.0474022388945839,0.07205331764005757,0.02985296314968113,0.04546237407675741,-0.004773212463664846,,,0.03603993648319687,0.061118815056045536,-0.008510727640806126,,0.015666116744399456,0.06513930217096145,0.07356256717701665,0.043620557576519656,0.03278986848088739,,,0.08526465165468813,0.041797128678461457
1994-08-01,,0.03226086221822148,-0.014388737452099556,-0.04317217186520878,,,0.0055710450494554295,-0.01073358483833939,0.033786997577383314,0.03263682602145699,0.012987205122985502,-0.0535842461341064,0.009216655104924048,-0.005361943141385399,-0.02481516911972402,0.021978906718775167,0.0421608249102415,,,0.05592855265922477,-0.007936549595736303,-0.01290346302814352,,0.02051353983310303,0.0,0.04845238338594675,0.030032271730546845,-0.026145316388743196,,,0.0,0.011628037995119214
1994-09-01,,-0.003976148379639406,0.1353413478697621,0.04317217186520878,,,-0.03390155167568134,0.014285931849958687,-0.010016778243471232,-0.06637503104836924,0.00643083892829605,-0.09119023806459665,-0.05661889399950793,-0.055262678675049415,-0.06755815101129109,-0.013129291441792736,-0.07128910791779708,,,-0.06036314972709058,0.031375122567753835,-0.053345874772397675,,-0.07919704166119317,-0.055569851154810765,-0.03436764350420777,-0.054724891812977995,-0.01333354974223486,,,-0.02433210065953067,-0.023392879574705462
1994-10-01,,0.019724505347778573,0.0,-0.08062973440010919,,,0.05588045839445663,-0.01069525391772483,-0.003361347702704883,0.033738205026912174,0.01589857084612044,0.0,0.07480121308269834,0.04987183004017294,0.005361943141385373,0.01746769304039078,0.004913946613192833,,,0.004434597067865775,0.022901764286684414,0.0180999470186314,,-0.0055096558109695845,0.0,0.04110167568555178,-0.02531781586055823,0.06495790734498201,,,0.04338029563022518,0.04907189399239694
1994-11-01,,0.030771658666753687,-0.012739025777429714,0.05927660992954031,,,-0.03315220731690051,-0.025409719103123472,0.0,0.014117800544507298,0.027995602746361776,0.03941396854087663,0.0,-0.07869226857566498,-0.03815176596437629,-0.026317308317373417,-0.05542979189890192,,,-0.0223722977545331,0.0657170716570154,0.048149390781909863,,0.0537763967808042,0.014184634991956381,0.03947881097378742,0.025317815860558243,0.04308357052179064,,,-0.019048194970694474,0.0167601688574651
