Date,ADM,BF-B,BG,CAG,CHD,CL,CLX,COST,CPB,DG,DLTR,EL,GIS,HRL,HSY,K,KDP,KHC,KMB,KO,KR,KVUE,LW,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TGT,TSN,WMT
1990-11-01,0.038572338980416,0.0845573993993771,,0.0552627014355168,0.1261515417771693,0.054558978192856,0.0911377119985243,0.2021241840901343,0.1410785982599056,,,,0.1308963486490911,0.1553504400191624,0.0143887374520996,0.053298683513856,,,0.0517915027902592,0.0301806171499912,0.125163142954006,,,,0.1150693297847872,0.3054075922610754,0.0313340979561958,0.0655146071106265,0.0526437334854218,,,,-0.0196469973837965,-0.2809023854664022,0.1299253425931641,0.1095185574637282,0.1188209024922552
1990-12-01,-0.0163492263632335,0.0035971544662273,,0.0591476888850506,0.0434851119397388,0.0432966977265048,0.0509448016152485,0.0258078839558725,0.0259754864032607,,,,0.0337256558332371,0.0959639882617437,0.0689928714869514,0.0489549112707152,,,0.0582093615812067,0.0053908486348763,0.1112256351102244,,,,0.1129404111805955,-0.2364183720243582,0.0622867086582288,0.0145281005629098,0.0442550090040407,,,,0.0652822920904157,0.1026541540600833,0.0515230863932319,0.0286317502534008,0.0041405399313817
1991-01-01,-0.1102564209509892,0.0248238803349795,,0.0494333818156634,0.1010961168713688,-0.0521857531705701,0.0033057881344994,0.125537744943777,0.0356805950198365,,,,-0.0390167220506728,-0.0816780310142672,0.0582689081239758,0.0276215102082869,,,0.0014870333202968,0.0472528848505455,0.1910552367627092,,,,0.1527627545524101,-0.0689892202367171,0.0722083769197507,0.0560894666510435,-0.0889810447526773,,,,0.0436432897319065,0.0649195460993156,0.1346225085994714,0.0738199429989554,0.0870115030953324
1991-02-01,0.0880333083338068,0.0709754825983491,,0.0743376701773443,0.0621319649478214,0.0521857531705702,0.0388398333162639,-0.0728123554749675,0.1597315431888477,,,,0.1338629424230866,0.0946652265410782,0.0031397200046678,0.0666397179962421,,,0.0220435081511292,0.0717241807984455,0.1416505170630268,,,,0.1397619423751586,-0.1541415517599977,0.1710219329611964,0.1747169574087353,0.0249234084524569,,,,0.0520047849903145,-0.0348872590004405,0.0411273496635173,0.1297790681026643,0.0694979023328807
1991-03-01,-0.0112995427582232,0.0129663377884809,,0.0719735008444638,0.1402852960713626,0.034974522165698,0.003169574761279,0.1221374220374689,0.1002508225741095,,,,0.06945685660801,0.1270588781189051,0.0247690681124087,0.1132751393476553,,,0.02014452365058,0.035173614178267,0.2092104570102856,,,,0.1603426500751794,0.2231307719967147,0.0298530192481687,0.0447836026269734,0.0465899432598295,,,,-0.0308772385644392,0.0795874379183474,0.025317753488613,0.0259754613065683,0.0911253904437906
1991-04-01,0.039002115263228,0.003215462505588,,-0.0310321333592019,0.1137028893586254,0.040101504274659,-0.0256424306133376,0.0870113769896296,0.0450736746248766,,,,-0.033006354398061,0.0280130362276738,-0.0185190477672375,-0.0257641626351271,,,0.0363676571256304,-0.028039220064393,-0.0907288533897622,,,,-0.0637158143861077,-0.3101363402596516,-0.0185534639942354,-0.071864561229644,-0.0147931691778305,,,,0.093090423066012,-0.0221003470006659,0.067324817934387,0.1034356092985148,0.0441711198693419
1991-05-01,-0.0165292841249073,0.0727312318955512,,0.0475614259352208,0.0721030186107176,0.037041271680349,0.0567975983931332,0.0845573880280629,-0.0562648385861377,,,,0.05017415597987,-0.1359019982388589,0.0893451003358499,0.0779272672726091,,,0.0625619770947183,0.0818638700781731,-0.0283305066262259,,,,-0.0199342149008172,0.0870055682629369,0.0240530192526041,-0.0158106060266423,0.0147931691778305,,,,0.0880690185477652,0.0490561569891942,0.0662066768695269,0.0284919123131495,0.0569870203461376
1991-06-01,0.0487902159505965,-0.0889130321896201,,-0.0914922865313497,-0.0444514911694481,-0.1155128871218443,-0.0375043954584542,-0.0273989741881143,-0.0511240753330811,,,,-0.0390505510240321,-0.0191699161077201,-0.0738888420991582,0.0,,,-0.0142952516909383,-0.0492269407651506,-0.0173917427118692,,,,0.0712275092883677,0.1541415517599977,-0.0739673505603461,-0.0787155674654739,-0.0954570334649163,,,,-0.0476280489892545,-0.0490561569891941,-0.112329286010045,-0.0758380549606208,-0.0029197990758617
1991-07-01,0.0565702888331847,0.0415396834658048,,0.0749629939553308,0.0444514911694481,0.0878613557913342,0.0126583968719234,0.009216655104924,0.0765222659386917,,,,0.1088940798108065,0.0064308903302903,0.0272331504583588,0.0639824594280308,,,0.0078227921241201,0.0982250267567268,-0.1047109540890307,,,,0.0368139731227164,0.0,0.0647844374816972,0.094526173492116,0.0426942310980057,,,,0.1123482396704265,-0.0875193780165565,-0.0374041842602784,-0.1087332259114474,0.1079886380640957
1991-08-01,0.078348975776832,-0.0679874557309501,,0.0645384853946525,0.1109967899117083,0.024616627635356,0.0430835861363117,0.1528392042294475,0.0534070462999378,,,,0.0215906131033469,0.0377403279828471,0.0,0.0328282652197518,,,0.0,0.0894339426319486,-0.0953101798043249,,,,0.080969062533667,0.068989220236717,0.0899284024005419,0.0155645165411115,0.0334886697540438,,,,0.0081411575836998,-0.0309622256039669,0.1260169447974166,0.0397403296537342,0.0610876919798382
1991-09-01,-0.0048661388877293,-0.071148695185638,,-0.0371395266629352,0.0077522133782452,0.0474866662659878,-0.021309786586751,-0.0525373335278816,-0.1131503951095201,,,,-0.0538514729195473,0.0540672212702757,-0.0743376196458322,0.0,,,-0.0727103635906943,-0.0191944472561471,-0.0289875368732522,,,,-0.169076330043934,0.0,-0.0273520281365102,-0.1274824327450969,0.0163329540220504,,,,-0.1389514600938618,-0.085297580511895,-0.0678507679924265,0.0129034296066695,-0.0584663786110192
1991-10-01,0.0660616780149137,0.0525513560362152,,-0.0845574254351426,-0.1015070641703163,-0.0324034240546593,-0.0217737995495606,-0.0125262598191802,0.0295103381493885,,,,0.0142423369971328,-0.0918075492531228,0.0592997422812918,-0.0655387091922002,,,0.0714107796526582,0.0324146586842818,0.0571584138399486,,,,0.075985906977922,-0.143092979425965,-0.0281214138754852,0.0,-0.0148370674304676,,,,0.0365894474322921,0.0068259650703998,-0.1335312806471081,0.0377403279828471,-0.0319176003773123
1991-11-01,0.0,0.0084965236786194,,0.0626986439194457,-0.052643733485422,0.0119049025063184,-0.0683192439774772,-0.0650989022113559,0.0032258092488825,,,,0.051192311828358,0.0438941935572253,-0.0820649530543041,0.0527700644098421,,,-0.0384408296208278,0.04044668958059,-0.0425596144187958,,,,0.0060790460763821,0.3254486140369998,-0.0344549603885463,0.0387145121806904,-0.0318933637759537,,,,-0.0334886697540438,0.0465200156348929,-0.1073194398644454,-0.0769610411361283,0.0552045499172271
1991-12-01,0.1906581225086553,0.1073886127830082,,0.1627951180416775,0.0737860423706117,0.145661664502347,0.1322679685777506,-0.1038668634010429,0.0907617162366736,,,,0.1226761316706345,0.0479133556958974,0.1550900880691942,0.2004582620945084,,,0.0916178834041035,0.1456201899435266,0.1353413478697621,,,,0.2459126595754859,0.0,0.1693223585558112,0.1340586797445697,0.14751495541186,,,,0.143926096421159,0.0870113769896296,0.0755075525081451,0.0707690945819788,0.1861504559809831
1992-01-01,-0.1074591461079041,0.0372902659282899,,-0.0654779288604043,-0.1104872666155445,-0.0364623725373549,0.1167992677462506,-0.0938187552176548,-0.1185186002353374,,,,-0.0540672003739153,0.0,-0.0760600387100439,-0.1414842556206436,,,-0.0623214899817683,-0.0348688256508239,0.0,,,,0.0047281411959458,-0.1178203083283547,-0.0494913944653034,-0.003696861881326,0.1000200490265088,,,,-0.1044672596806112,-0.0059701669865037,0.0511922206096689,-0.1046706725659175,-0.0887500747191182
1992-02-01,-0.0126851851910726,-0.0855483324666312,,-0.1763244966639746,0.0850621649616152,0.0,-0.0105541876786902,0.165792254842744,-0.0066445427186686,,,,-0.0108109484708611,-0.1243837196877355,0.0269881447176469,0.0043956007975462,,,0.0878858624414259,0.0533878734180615,-0.0927817334509662,,,,-0.004728141195946,0.2719588176399677,0.0048979692195876,-0.0454623740767572,-0.0206945912428329,,,,0.0689928714869514,-0.0810412100031258,0.045035755489327,0.0136988706664192,0.0023175689468107
1992-03-01,-0.1077274355560263,-0.0608242673644295,,-0.0044944973172463,-0.1280281945843299,0.046640577453111,-0.0133513331748642,-0.1388364448542158,-0.0408219945202551,,,,-0.0558804899178341,-0.07563741420562,-0.0516047723530029,0.0109052777003481,,,0.0214039398088628,0.0,-0.0498323737478757,,,,-0.0535407669280298,0.0465166963776461,-0.0131148923749307,0.0601685214664529,0.0061312270549363,,,,0.0354743881936599,-0.0671393028376285,-0.0901856616430334,-0.0851578083403068,-0.0139862419747398
1992-04-01,-0.0839999334270085,0.0300524081736882,,-0.0796673863619372,-0.0398065541782194,0.0125787822068601,0.0523679855173159,-0.4324209180966926,-0.0389429739486074,,,,-0.0193429260938887,0.0419641990990322,0.0276515313305099,-0.0175059456831129,,,0.0437353754590941,0.0151747980192351,0.0072727593290798,,,,-0.1392620673335076,-0.3184755140176137,0.0276664837332608,0.0636256958802115,0.009732436918231,,,0.1164101841653965,0.0471291403415502,0.0206192872027356,-0.0161946236392109,-0.0689928714869514,-0.0189578407360566
1992-05-01,0.0600180386461719,-0.0249802789817803,,0.0097088566365424,0.0201013342326633,0.0582689081239758,-0.0310905870700311,0.1012537337051728,-0.0072464085207671,,,,-0.0078431042083962,0.0136056520557786,-0.0152674721307884,0.0325761616962418,,,0.0354019239340109,0.0584962066816086,0.0285733724440559,,,,0.1190593600159881,-0.2076283057086449,-0.0048270409853395,0.0,-0.0048543784647981,,,0.0217401543154206,0.0277445286336552,0.0784716154414953,0.1027038665484933,0.1676644245959758,0.0142520216740614
1992-06-01,-0.0861291053721241,0.0541557419002405,,0.0096155003954413,0.0579872576503493,-0.0238674814066434,-0.0457684184555807,-0.0224728558520586,0.0496555904458609,,,,0.0555165875102372,0.0779615414697119,0.0332859776334667,0.1262937429803224,,,0.0172418389622076,-0.0953101798043249,-0.1767035644897313,,,,-0.096331108938432,-0.0800377925707497,-0.0529924809186088,-0.045542020446916,-0.1105102763273036,,,-0.0552628520703947,-0.0150378773645405,-0.0126583968719234,-0.0129752157989151,-0.0839653778748238,0.0140517524513422
1992-07-01,0.1427479395975221,0.0619393805017863,,0.0512932427887511,0.0503537499064174,0.0143887374520996,0.0378423531831599,0.0298529631496811,0.047306117396937,,,,0.0401513422368927,0.0246926125903714,0.0408219945202552,-0.0267191433002029,,,-0.0281708866827628,0.0458095360312942,-0.0084388686458645,,,,0.1314224287497022,0.6505903442320383,0.0831775064789079,0.0692317915693208,0.0958041289376082,,,-0.0114285224282775,0.0396091380950458,-0.006389798098771,-0.0207358415433965,0.1551928377193385,0.0387733149548513
1992-08-01,-0.057590187617667,0.0015001862653003,,0.0531098821696788,0.0436751997418589,0.06006424074265,-0.0517122010473104,-0.1004705303636345,-0.0233733511853087,,,,-0.0053810956249191,-0.006116227017436,-0.0172914971100609,0.0527429134645916,,,-0.0403642102484204,0.0265111255483318,-0.2168077328651239,,,,0.0049140148024291,-0.1397519413118615,0.0262562880458547,0.0033389012655146,-0.0769610411361283,,,-0.0714589639821449,-0.0295588022415443,0.0190481949706944,0.011363758650315,-0.0062695891717372,0.0221248630587039
1992-09-01,0.015190222845691,0.0568254525636042,,0.0585941704500971,0.0377403279828471,0.0309075374630767,-0.0312082064538411,0.0398459085471997,0.0996007165731931,,,,-0.0460063536759584,-0.0123458358222993,0.0510025544523727,0.0466034744191513,,,-0.0138250755865903,-0.0598981415810689,0.020834086902842,,,,0.0663750689448725,0.1823087776397686,0.0329865455170058,0.009950330853168,0.0519597389307109,,,-0.0971637484536477,-0.0100503358535014,-0.038466280827796,0.0495969411393721,0.1184816249316811,0.0344118663004655
1992-10-01,0.0585532694298609,-0.0200292091863949,,-0.0288680280222784,0.0637667361874692,0.0383842430083152,0.0086083745366001,0.0967296264585511,0.0151747980192351,,,,0.0130965210833509,0.0543940720657987,0.0109891215755951,0.0495404328480422,,,0.056384671796099,0.0030816665374081,0.0502618347808883,,,,0.0045766670274118,-0.042556836327907,-0.1089724561676148,0.0514582972754754,0.068486414145156,,,0.1512309697239235,0.0298529631496811,0.0815498669641077,0.0940060233388765,-0.0693919918926592,0.029168861774281
1992-11-01,0.0326368880149424,0.001443861348752,,0.0687138749222847,0.0850788914100958,-0.010515343999523,0.0364696797813914,0.1010961168713688,0.0470675108579857,,,,0.0400782551870286,0.0899482366629395,0.0054496047675646,-0.0979804505799255,,,0.0595921075860541,-0.0217737995495606,0.1286173778220935,,,,0.0402738991379399,0.5020858027438925,0.0465948717076673,0.021706278581863,0.0256723550541268,,,0.1000834585569826,0.0337381396318502,-0.0060423144559625,0.0273548336653909,0.1237531798003888,0.0559026556592818
1992-12-01,-0.0279087289590886,-0.048790280282386,,0.0345523817956859,-0.1204460310055621,-0.0587764364718688,0.0244910200082956,-0.0731222648289626,-0.0321195494221126,,,,-0.0216614279580146,0.0106952891167479,0.0215062052209636,-0.01481510986144,,,-0.0251059350641526,0.0520791490448896,0.0085837436913914,,,,0.0595920972022456,-0.0680491600407191,-0.0319007290362903,0.0182375875497807,-0.0115876151723878,,,0.0763729787845739,0.0,-0.2231435513142097,-0.0388398333162638,0.0261112226572345,-0.0058422759714398
1993-01-01,-0.0094787798444544,-0.0481082539791103,,-0.05826893476064,-0.0576293642187214,0.0155731734629698,-0.0383608678724462,0.0339015516756814,-0.027069321968218,,,,-0.0147061453932712,0.0158314652166806,0.0262482260749364,-0.0755440754356154,,,-0.023580961751874,0.0118695755553837,0.1794684878115481,,,,-0.1906203596086497,-0.0431693535153376,-0.031278169460788,0.0089955629085777,-0.0750049136435792,,,0.0431721718652087,-0.0288481543376582,0.0150378773645405,0.0260601557334941,-0.0261112226572345,0.0174254177434979
1993-02-01,0.0094787798444544,-0.0111914673943816,,-0.1142890626963794,0.0126317485290611,0.0967139702684847,0.0410454332431151,-0.1127954941453444,0.0329864989963064,,,,0.0237888086715789,0.0,0.0820335504573069,0.0297345261400634,,,-0.0286047504753566,0.0,-0.0741079721537218,,,,0.0198026272961797,-0.2682726602891789,-0.107592710474505,-0.0489394290402219,0.0442332549768256,,,-0.1037967936816435,-0.0347429484438729,0.0,-0.0080711673586507,0.0465200156348929,-0.0019211129152376
1993-03-01,-0.0287101294605926,0.0623255478791508,,-0.0135442838584487,-0.0559282899370828,0.0583823361067807,0.094578740054538,-0.0074906717291576,0.0461176820949655,,,,0.025001332705342,-0.031917602968305,0.0235859990058792,-0.0562397130766819,,,-0.0225743460458743,0.0058823699030666,0.162903470936853,,,,-0.0298529631496811,-0.0800377925707497,-0.0476735290740035,0.0725393443810953,-0.0417238433713997,,,0.0155041865359652,0.0635911027815313,0.0509200904272569,0.0673708605763132,-0.0625203569813339,-0.0233473626106688
1993-04-01,-0.0295588272343959,-0.0244660847685121,,-0.1155128216421066,0.1009259056267432,-0.1013776993668434,-0.0423475478290922,-0.1367589371153891,-0.1387765125776704,,,,-0.0655973442960148,-0.084557388028063,-0.0428637044317823,-0.0465199708673711,,,-0.1341839509851583,-0.0793098384578837,0.0129871955268111,,,,-0.051825067864586,-0.042556836327907,-0.3087354017540239,-0.1306201824170642,-0.0151518050206022,,,0.0953101798043249,-0.0585533087515741,-0.0142859572474765,-0.1466034741918754,-0.0439631448519999,-0.1713583833734111
1993-05-01,-0.0460439324596251,0.0244660847685123,,0.0251902582849326,0.0237165237562934,-0.0211424365738092,0.0076045993852192,0.0085837436913914,0.0318498258870991,,,,-0.0170944501439675,-0.0359320092260633,0.0311402407357232,-0.0671392823191818,,,-0.0237791417688181,0.0525623300908555,-0.0805804866593393,,,,0.0518250678645859,0.0,0.0693474739918431,-0.037229341768356,0.0,,,0.0343676435042078,0.0679873409849328,0.021353124470569,0.0173917953283818,0.0809065809825977,0.0411957593159569
1993-06-01,-0.0105264533147125,0.0515199882904608,,0.0049627135235893,-0.0645386403468536,-0.0042826617920008,0.0516720105443208,0.1504809509382959,-0.0157981168765911,,,,0.0412816914803735,0.030032287098875,-0.1174882677839469,0.0160737852430779,,,0.057158376014834,0.0355066884569098,-0.0355909451027026,,,,-0.0625203569813339,0.0,-0.0430993472689359,0.0204785313435407,0.0568756483920019,,,0.0,-0.0579872576503494,0.0481192483441983,-0.0863846094514663,-0.0922060931312313,-0.0600641723175846
1993-07-01,-0.0053049782815799,-0.0837559735312094,,-0.050772348629071,-0.2283656550732701,-0.1255924196294113,0.0023952107259548,-0.0684677992774607,-0.0899107701486322,,,,-0.1127405768676496,-0.0119049025063183,-0.0573144565959803,-0.1183527003381957,,,-0.0544881531327222,0.0057971176843259,0.0494800572633697,,,,-0.0609606997896871,0.0,-0.0235921231928547,0.010084119066626,-0.0645385211375711,,,0.167573700159399,0.0719734996250892,0.0133335308694651,0.0332747870075093,-0.0645385428119872,-0.0339014765092355
1993-08-01,0.0272840238594398,-0.0078308292353294,,0.0103628323064018,0.0104170787583184,0.0120920457650287,0.0047732787526575,0.1796934343876852,0.096259997827291,,,,0.0283995082546137,0.0295006643966978,0.0860746087712429,0.0645385263461001,,,0.0443358029935777,0.0028860048891348,0.1531649725024991,,,,0.011363758650315,0.063174761137834,0.0339015719128023,0.0521290654349466,-0.0077220460939102,,,0.016997576368571,0.0757600458815355,0.0325761704346126,-0.0332747870075093,0.0588404782246631,0.0146701886531367
1993-09-01,-0.027550079082343,0.0047057179891246,,0.0696799303562411,-0.0477544235616647,0.0119475734211182,0.0165293019512105,-0.0032948958968525,-0.0256424306133376,,,,-0.036664093764298,0.011560822401076,0.0279560772665899,-0.0492710087590589,,,0.0,-0.0262788844638404,-0.0484943499386104,,,,-0.0170944333593,-0.1306113902635772,-0.060784870280581,-0.0031796529173796,-0.0182534403093503,,,0.0222231367847102,-0.057410907213339,0.068137805167218,0.0369044995715839,-0.0231223956225839,-0.0446724366676023
1993-10-01,0.0275500790823429,-0.0125986934812677,,0.0284378736505073,0.1177828697999943,0.1100998610217228,-0.0070505579966667,-0.064758567348163,0.0780427070068694,,,,0.0603805448030714,0.0394417320512966,0.0607720383420942,0.1432691354599599,,,0.0521857228931421,0.0262788844638404,-0.0251585596361549,,,,0.0826917158451134,-0.123604571085222,0.1584234108156065,0.0063492276786587,0.1328732813799734,,,0.0217399866364058,0.0400944572018782,0.0,0.0072203028612159,0.07869228919565,0.0686542549657603
1993-11-01,-0.0331522279667962,-0.0437317166848552,,0.0,-0.0097086652607372,0.0084746269909722,-0.0190481949706944,0.0746108637911746,0.0208031276297633,,,,-0.0521159592933873,-0.028013036227674,-0.0409202697893627,0.0553332671756752,,,0.0239246121395804,-0.0322136199836549,-0.0522994994028489,,,,-0.0160003413464411,0.2744174752086932,0.0410080208758593,0.0188093319574962,0.0450526639409431,,,0.092373320131015,-0.0355593020364868,-0.1835198792860633,0.0266209139635434,0.0266682063848221,0.0818638757624427
1993-12-01,0.0222230887680279,0.1446450061121483,,-0.0141178511491839,0.0975250063011764,0.051398774056442,0.0423592738391416,0.0065146810211936,-0.0359320092260633,,,,0.0,0.0056657375356773,-0.0375513456521324,-0.0619194440503339,,,-0.0190936181998818,0.0606246218164348,0.0774580590390039,,,,0.0574570550247872,-0.1743417033104038,-0.0067189497895117,0.015408625352845,0.0043956114730381,,,0.2113090936672069,0.0571584138399486,-0.0669394826751093,-0.0688678961922561,0.0104713199446496,-0.1354044940799917
1994-01-01,0.1525795244920759,-0.011527287751863,,-0.0047505301872335,-0.0269074492371921,-0.0450896048631774,-0.049596941139372,-0.0811255448123684,-0.0564413109049518,,,,-0.0228938755275654,-0.0521857531705701,-0.0154244703256316,-0.054312004670369,,,0.0920188498355614,-0.0877756108823857,0.1003791853076222,,,,-0.0791970416611931,-0.1000757718982893,0.0798696999910556,-0.0123078476745968,0.0429250447170338,,,-0.0826917158451134,-0.0708260525686124,-0.0233473639969911,-0.0132200961536812,-0.0480092191863606,0.0582689038054508
1994-02-01,-0.0335763072051206,-0.0116621105136598,,0.0419641070088068,-0.1732720249501866,0.0882335508650257,0.0333364202675917,0.1193467576325662,0.0835106328731698,,,,-0.0652404764505134,0.0118344576470027,0.0603197902335226,-0.0623703359649693,,,-0.0289875471608522,0.0419223063862634,0.0809066386128005,,,,-0.0565122102633423,0.1000757718982892,-0.073150750201544,-0.0314491326825033,-0.0341913647482793,,,-0.0531098253139484,-0.0045977092486294,0.1597592194868678,0.0838376672714697,-0.0619916982064406,0.0683637380533054
1994-03-01,-0.0655145555614302,0.004389098087106,,-0.0230957256723893,-0.0385719383792909,-0.1180229876671328,-0.0628225859220553,-0.0984400728132525,-0.0548918275675171,,,,0.0,-0.0988458346366326,-0.0999550970909183,0.0073983695474145,,,-0.0439376844748273,-0.0480572949537792,-0.0104167608582557,,,,0.011560822401076,0.0465166963776461,-0.1009062334280377,-0.0660305815230859,-0.0721032939013439,,,0.0,-0.0568873744020513,-0.0272125635248847,0.0207619925447116,-0.0848993974643602,-0.0922312914353663
1994-04-01,-0.0425595225267568,0.0470508418198498,,0.050124427904364,-0.0342890674979214,0.0128757143600453,0.0074534506545809,-0.1809431968238333,-0.0157981168765911,,,,-0.0746266811688893,0.0,-0.038466280827796,-0.0098766795731546,,,0.0371272297437091,0.0273158106469629,-0.0482667409698345,,,,-0.0591888713903306,0.0224713068615729,0.0737552462369379,-0.0034188067487856,0.0611742233691536,,,-0.1053605156578262,0.0145281005629098,0.0272125635248847,0.0789884152874504,-0.012739049921083,-0.0244511714027268
1994-05-01,0.0477543284529954,-0.0225361943968905,,0.0219789161910187,0.0229891674015893,-0.0237335843320944,0.0171783365350845,-0.1323514514846739,-0.0624176295684335,,,,0.0587713321119676,0.0567975983931332,-0.0370941244062407,0.0389344207232108,,,0.0291827767024792,-0.036589447432292,0.0482667409698345,,,,0.0151288815963,-0.1177745162384045,-0.1012913265897642,-0.0137933221323358,-0.008830079448272,,,-0.0733312730855496,-0.0048192864359488,0.0586487270815076,-0.004758137676722,0.1005412292218774,-0.0718255778689247
1994-06-01,-0.0315815950061239,-0.0347861627466446,,0.0590889247552711,0.033522697754974,-0.0913877515894286,-0.0498856545108688,0.1198772772594981,-0.0702042586732485,,,,-0.0022857361149872,0.0242436116099928,0.0086831225734608,0.0374750945829266,,,-0.0663100064461885,0.0092736367853292,-0.0265267543334285,,,,-0.0273989741881143,-0.0512892588991037,0.0446724366676023,-0.1617022695912189,-0.0546833262740538,,,0.083381608939051,-0.1342217619995433,-0.1209526104176625,0.0297594881694477,0.0807113599837213,0.0314161937231594
1994-07-01,0.0520951779756298,-0.0178575211715045,,0.0401660581767395,0.010929404067594,0.0213025807038681,0.0177444452990719,0.0041753714104805,0.0735883566574891,,,,-0.090971814417432,0.0693919934239997,-0.0233246725664088,-0.0494800892069314,,,0.0707250153486991,0.0882926071456782,0.0725706928348353,,,,-0.0506437328187549,0.2335980365388723,0.065751234132857,-0.0040899852515251,0.0435349387914395,,,0.0246926125903714,0.0432499837938167,0.1335313926245225,0.0183491386681966,0.0315815133886635,0.0304592051251022
