Date,ABNB,AMCR,AMZN,APTV,AVY,AZO,BALL,BBWI,BBY,BKNG,BWA,CCL,CMG,CZR,DECK,DHI,DPZ,DRI,EBAY,ETSY,EXPE,F,GM,GPC,HAS,HD,HLT,IP,KMX,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,ORLY,PHM,PKG,RCL,RL,ROL,ROST,SBUX,SW,TJX,TPR,TSCO,TSLA,ULTA,WYNN,YUM
1991-01-01,,,,,0.0,,0.004640095672094825,0.21197028893307512,0.32047331194384665,,,0.17045198123857086,,,,,,,,,,0.050353926455721607,,-0.009917512447690858,0.1823215052955453,0.1130976925181452,,0.0957349209667414,,,,0.040005334613699206,,,,-0.021692824611259785,0.06213178110700618,,,0.17086900351763018,1.2237754316221157,,0.2468600779315258,,,,-0.02381032130414894,0.04082458851103136,,,0.09843937125997856,,,,,,
1991-02-01,,,,,0.1047789512331768,,0.004619227124256161,0.05465837006391204,0.07755777099633607,,,0.04380262265839284,,,,,,,,,,0.15287443699438655,,0.08590334780822119,0.262364165432081,0.11970778316892612,,0.04158606458202546,,,,0.13291819776798938,,,,0.10404385977307948,0.08096906253366709,,,0.005221624425410745,0.25782910930209985,,0.18924199963852834,,,,0.08650852867945105,0.18231896280317847,,,0.2559333741372007,,,,,,
1991-03-01,,,,,0.01558473101669833,,-0.02803921206625308,0.08656800982957129,0.029413140244174248,,,0.13353139262452257,,,,,,,,,,-0.007692336345576188,,-0.05001044741352747,0.0,0.10227890047211324,,-0.006128746489769182,,,,0.062390554552776374,,,,0.09423162496311692,0.20067069546215124,,,-0.03984607395414082,0.0,,0.0,,,,0.058999016648382696,0.1397610578072855,,,0.09237332013101507,,,,,,
1991-04-01,,,,,0.0,,0.05081895913011138,0.0660617203021895,0.19671200686241203,,,0.19268434382950114,,,,,,,,,,0.003853484254856498,,-0.009661763480382583,0.14310085684539528,0.06280089294621019,,0.030274754128986687,,,,0.06630084949986922,,,,-0.036634133179780384,0.035718082602079246,,,0.029374774086845436,0.0,,0.1442496088445467,,,,0.005194523361272324,-0.029412089666353794,,,0.007325594579884328,,,,,,
1991-05-01,,,,,0.03045920748470844,,0.07378642543642151,0.08739184229818571,0.4133700015934908,,,-0.020834086902842025,,,,,,,,,,0.1262938043660061,,0.08376987711326178,0.08515781534689389,0.13597416145172891,,0.11623554034967254,,,,0.04067127005229876,,,,0.04380262265839284,-0.03571808260207923,,,-0.178119486071421,-0.0953101798043249,,-0.05365271349232014,,,,-0.010417194486226154,0.43969736877834015,,,0.11697291476174561,,,,,,
1991-06-01,,,,,-0.01005033585350145,0.1173218873890459,0.05296528020272238,-0.05592845913627248,0.3375963003808131,,,-0.12306009275722725,,,,,,,,,,-0.024014919510252915,,0.020619207961577443,-0.09858078464457058,0.027142413231967425,,-0.0017714868266957833,,,,-0.09494768341744243,,,,-0.06263557099148506,-0.056089466651043585,,,-0.0956252897309128,-0.10536051565782628,,-0.2290665696173318,,,,-0.12237386922522604,0.009568869728779463,,,-0.06714009550168122,,,,,,
1991-07-01,,,,,-0.041242958534049134,0.10830819649516875,0.07268995859023097,0.05592845913627243,-0.1319277655940836,,,0.08552217343816193,,,,,,,,,,-0.07197341295357287,,-0.002919698981768371,0.02666814635624287,0.07212738202572697,,-0.014285898057743891,,,,0.0876753696003527,,,,-0.0038095284166677302,-0.09051400754083186,,,0.1886452703984798,-0.325422400434628,,0.10337835445383518,,,,0.1882205256658817,0.06453910242494261,,,0.12393727567950298,,,,,,
1991-08-01,,,,,-0.010582109330536972,0.07647036399183797,0.021898680429184303,-0.03838423077874699,0.2180023355908873,,,-0.02210034700066597,,,,,,,,,,-0.0735340727684101,,-0.03269233863601218,-0.05406713343184806,0.10510276916297409,,0.0017969528518494864,,,,0.003642767712508923,,,,-0.0038240964384033942,0.03109058707003118,,,0.1338898225435909,0.07410797215372183,,0.043675063502661635,,,,0.004890665884228578,0.1941560144409574,,,-0.05032506456113291,,,,,,
1991-09-01,,,,,-0.11247798342669033,0.09083840041293134,0.05956204080784311,-0.10536056205253863,0.25360261067458156,,,0.12582017320103242,,,,,,,,,,-0.03681401300205481,,0.0671785793630655,0.08004274435331715,0.011534188141008105,,-0.021779473144503753,,,,-0.02206016690724768,,,,0.07026919584655615,-0.020619287202735703,,,0.08177601718352125,-0.3364722366212129,,0.058107630807280757,,,,-0.07073732232488444,-0.13353087972418146,,,-0.16822772157610438,,,,,,
1991-10-01,,,,,0.06899287148695142,0.06768482682693608,-0.024097338913033412,-0.07002857311015899,0.0,,,0.04338029563022518,,,,,,,,,,-0.10074153688632698,,0.0,0.2041611069199294,0.04485047222543834,,0.1093890198488825,,,,-0.26199206458416885,,,,-0.007168489478612516,0.02061928720273561,,,0.020572571211148152,-0.2231435513142097,,-0.008097210232619362,,,,-0.010525756565469052,0.024898101833173605,,,-0.07940774794443137,,,,,,
1991-11-01,,,,,-0.05715841383994864,0.07073655109177827,-0.08732816417507314,0.030614594311154708,0.019803366449831335,,,-0.13623044959368766,,,,,,,,,,-0.12240214508520045,,-0.02865534259473274,-0.010507936846005228,0.05545131515805124,,-0.12977899711027624,,,,0.04255931956301219,,,,-0.03290973408879798,-0.08515780834030683,,,0.06354806534789077,0.3184537311185346,,0.15762894420358306,,,,0.03125274544341189,-0.03333638422992391,,,-0.042199850067470325,,,,,,
1991-12-01,,,,,0.17740754199152556,0.26984093481051125,0.14487343715564657,0.14477454085154293,-0.6584622548274581,,,0.1267517056391438,,,,,,,,,,0.15860514921997312,,0.1255051626164152,0.13176919368092307,0.11177150350730641,,0.05819823664817846,,,,0.23419316392876888,,,,0.12231632180438266,0.011049836186584935,,,0.20644435938503894,0.24116205681688804,,0.26662866325394863,,,,0.16072196633862168,0.09684966584242505,,,0.1516850394442311,,,,,,
1992-01-01,,,,,-0.055710607014005833,0.01662088123604028,-0.07512063046810806,0.07130902263329503,0.25299669232162186,,,0.018868484304382736,,,,,,,,,,0.08106781471148232,,-0.058063849276384735,-0.021841738906612406,-0.08920645810772738,,0.020979761302277012,,,,0.18354203677120992,,,,0.13517477836825254,0.01092907053219023,,,0.017123497038760996,0.6190392084062235,,0.17072980863016957,,,,0.0,0.2799590873559077,,,0.05055268670038346,,,,,,
1992-02-01,,,,,0.13157635778871926,0.12386948171278571,0.06520339658534703,-0.0669706409181448,0.02898735511412566,,,0.2023684887392454,,,,,,,,,,0.1864116224768761,,0.024162249031615138,-0.019108788044563334,0.03781551261145818,,0.022242238272767677,,,,-0.05644091712982775,,,,-0.07145896398214498,0.0425596144187959,,,-0.008525097198301211,-0.08004270767353637,,0.030907537463076704,,,,0.04691663072186631,-0.059897388060905304,,,0.061452323770196195,,,,,,
1992-03-01,,,,,-0.056352936551131744,-0.046365920557925655,-0.07948935383282359,-0.02631727173182981,0.16309071485001758,,,-0.05491575759611465,,,,,,,,,,0.04326778986040718,,0.013175371095529327,-0.08730373830176644,0.011650572947991959,,-0.0033898472724864046,,,,-0.0261452696731953,,,,-0.01555241300748477,0.030771658666753687,,,-0.08018529868146965,-0.2876820724517809,,-0.06280090123903036,,,,-0.012578846662653066,-0.13883763124792173,,,-0.013334344707721293,,,,,,
1992-04-01,,,,,0.03791923486229368,-0.027493140580198732,0.0035908868947056314,-0.19035369131558724,-0.29743900636073883,,,-0.05384323202082316,,,,,,,,,,0.16755509136739347,,0.035993642592380144,0.08085196154553864,-0.03736907146314275,,0.011814420672930225,,,,0.0033055853643873625,,,,0.10692668669057115,-0.08426034361773985,,,-0.07310970488855924,-0.49247648509779407,,-0.23947997063390317,,,,-0.017021461393241392,-0.10457189045436872,,,-0.1364105068559087,,,,,,
1992-05-01,,,,,0.04546237407675741,-0.021127546425875394,0.024779810234510043,-0.10178276807111762,-0.19415611060984383,,,-0.025863510589919352,,,,,,,,,,-0.022284902355571932,,-0.015267413443139732,0.1359556687209052,0.12421954990976627,,-0.0551864140118748,,,,0.14705339040967672,,,,0.05480823649499495,0.04301738508369086,0.0,,-0.07672142703194298,0.08701137698962969,,0.04598511324182344,,,,-0.004300787095082283,-0.09925490794665899,,,0.08122406804708067,,,,,,
1992-06-01,,,,,-0.05012438718256863,-0.22670861747870594,-0.01763692427916863,0.08004267249512786,0.16766519037005406,,,-0.013187004281953801,,,,,,,,,,0.03324390421929551,,-0.015504304828260608,-0.043296714348212494,-0.048967173356528185,,-0.00890481461976978,,,,-0.11139302268804999,,,,-0.018843087801479943,0.10956220251152624,-0.33024168395513226,,0.06870535106321049,-0.2876820724517809,,-0.25452986513488046,,,,-0.035091921821913445,-0.035401907925142855,,,0.06187665039338197,,,,,,
1992-07-01,,,,,0.05897400245955125,0.10178269430994238,-0.05862483023314386,-0.03922064138932906,-0.03413277595158626,,,-0.013363227812167141,,,,,,,,,,-0.0027284545781882646,,-0.039845848942552976,0.08885328600058226,0.1140586861990099,,-0.04575358099202223,,,,0.18550114388973546,,,,-0.04729671470306516,0.1405819506211894,0.1416504977000742,,0.14403970569612773,0.10536051565782635,,0.40062248363237635,,,,0.043675078424297464,-0.009049206298488648,,,0.08923031992619052,,,,,,
1992-08-01,,,,,-0.07309188400533617,-0.06669137449867228,0.0,0.028170855625129394,-0.0645389979746157,,,-0.06006424074265002,,,,-0.024097702759267668,,,,,,-0.11573587599419548,,-0.016393746722830872,-0.03292480039906393,0.06033188887473385,,-0.0697957258088108,,,,-0.2789022809178343,,,,-0.031840605855658774,0.07117627846789495,0.05505972657530843,,0.00867297400217377,-0.10536051565782628,,-0.1129404111805954,,,,0.05001067533426081,0.07864246113190373,-0.06798796556281356,,0.05342481386914683,,,,,,
1992-09-01,,,,,-0.0535407669280298,0.14051128673393967,-0.06630131014255786,-0.028170855625129308,0.34699834003847907,,,-0.014388737452099556,,,,-0.15822427733932468,,,,,,-0.031155261534054637,,-0.008298865867540604,0.12933849429577982,0.03678582699559911,,0.025769487111650776,,,,0.03436721668502446,,,,0.04317217186520878,0.037457562534900415,-0.13353138167673018,,0.09389598035235484,0.10536051565782635,,0.0425596144187959,,,,0.07439846177140648,-0.1541499211626527,0.19563209030000714,,0.005764759074457642,,,,,,
1992-10-01,,,,,0.06297479916138839,-0.011299555253933394,0.027835038346969324,0.13353139262452257,0.20304770344249837,,,0.1395518804061056,,,,-0.13762089756904283,,,,,,-0.07898839047508346,,0.02874935150950996,-0.007380079248377571,0.044157216640531974,,0.013605643414075915,,,,0.026668247082161273,,,,0.03324405857915443,0.07777770104268424,0.02020280365808812,,-0.02065194658292062,-0.2231435513142097,,0.10848064299406987,,,,0.011257299412341428,0.30950028738322105,-0.025104317558714655,,0.15415027893973343,,,,,,
1992-11-01,,,,,0.04138521616285428,0.16062319433287583,0.07186432187611878,0.07696105536383949,0.2551060470359388,,,0.08068891125014266,,,,0.21985951857130287,,,,,,0.14035739434374564,,0.07034149355438309,0.05055227244681503,0.05258841599127108,,0.007692376561113109,,,,0.1746168476303005,,,,0.06589999173589227,0.033447934067540125,0.32208349294949856,,0.10214515774758419,0.0,,0.045670036833188266,,,,0.014814884608442857,0.1531227165201088,0.24659451740605506,,0.09396576545279713,,,,,,
1992-12-01,,,,,0.035401927050916,0.012820688429061469,0.032319006927074276,0.0,0.032575970396152516,,,0.015384918839479456,,,,0.025974910143417813,,,,,,0.020619324025495933,,0.02607235398860078,-0.08445382412249633,0.10125370243716314,,0.020853796350094947,,,,0.06419313667259152,,,,-0.005115100666770377,0.0065574005461590396,0.20854463189106925,,-0.0384096250283519,0.0,,0.0731508816356152,,,,0.07777789787652038,-0.012423273518720785,-0.020067967257060323,,0.013363494245932533,,,,,,
1993-01-01,,,,,-0.06744128079553253,-0.11103831657450758,0.024433809665375048,0.01834905459535552,0.03774067644083099,,,0.08414467650755365,,,,0.05001074619364678,,,,,,0.0730660543321985,,0.04317216949485006,0.041281630924058864,-0.03581906851745078,,-0.032414665337979556,,,,0.13547247254572378,,,,-0.0025673955052458097,0.34020010673522727,0.023256973587475766,,-0.016705113668852873,0.4054651081081644,,0.06427915140456479,,,,0.04000487818735316,0.10097557250855156,0.039741121313566836,,-0.04989722739419592,,,,,,
1993-02-01,,,,,-0.03309994842634484,0.07207234804112396,-0.02797385204240618,-0.08535972966121011,0.015314098733845096,,,0.05793783710621908,,,,0.024097702759267703,,,,,,-0.005434790119918293,,-0.007067220951221704,-0.10863375823453385,-0.023302024512372593,,-0.0038834522216702936,,,,0.031182651259548493,,,,0.04030772348809281,-0.10794783922277727,0.1292116985946856,,-0.12373487507965386,-0.1823215567939546,,-0.10665837437342623,,,,-0.009851701733081116,-0.10097557250855152,-0.0602200735893082,,0.05431197434663669,,,,,,
1993-03-01,,,,,0.10054122922187746,0.14464490482755754,0.007067167223092353,-0.030153091535383866,0.08726476067973217,,,-0.13069719138864738,,,,0.0,,,,,,0.1253234354845649,,0.007067220951221694,0.016260458461841723,-0.0059113470853221295,,-0.02761521382443741,,,,0.17277341714721356,,,,0.04348511193973889,0.14895586295015423,0.346522620158429,,0.06052267564032449,0.09531017980432493,,-0.07644169549994201,,,,0.01474171196374203,0.0,0.04714719935790259,,0.135731344656821,,,,,,
1993-04-01,,,,,0.050858417233490945,-0.11527901002319303,-0.13958565442736356,-0.10196497482470154,-0.13392918580665775,,,-0.011385322225125352,,,,0.09097169604257353,,,,,,0.05153369004207744,,-0.035846241190277905,0.058725264694599294,-0.11580868636402945,,0.05069312823151169,,,,-0.10495082080845242,,,,-0.09412884475849377,0.0648175000764709,-0.1294580916602527,,-0.11574563705137077,-0.0953101798043249,,0.045670036833188266,,,,-0.12451299222608864,-0.20763842577628147,0.019544989848094316,,-0.07588495078281463,,,,,,
1993-05-01,,,,,-0.004140792666031388,0.1951012834403536,0.04743971362264131,0.08134568353875797,-0.04894981376044717,,,0.04112729142386279,,,,0.0833815399219971,,,,,,-0.051533690042077446,,0.06704461039578705,0.08732816607026216,0.09045705470091331,,0.015094625524451559,,,,0.2132587920816677,,,,0.03320867099665339,0.15474822988985495,-0.12083653140084583,,0.060408904223584074,-0.10536051565782628,0.125163142954006,0.06062462181643484,,-0.05595865364804449,,0.05377675075120409,-0.18540416233332574,0.21406986133341088,,0.07972349323877968,,,,,,
1993-06-01,,,,,-0.025211419346496056,-0.007968169649176845,-0.13629329808419802,-0.1158318120149956,-0.07642615176664376,,,0.1367313953551934,,,,-0.020202836900572382,,,,,,0.004796266998463895,,-0.056155209993388765,0.0509448986617383,-0.05556982994568314,,-0.04207119599268143,,,,0.03577636816576387,,,,-0.012642393415176468,-0.025409715525368325,0.2714968097041911,,-0.2739833664953435,-0.40546510810816444,0.12169693497751977,0.061118815056045536,,0.08940658771558471,,0.010416810365210106,0.12189088072082445,0.02061928720273561,,0.03759887263016165,,,,,,
1993-07-01,,,,,-0.03905051487187314,0.010610179112015469,0.04329680575332426,-0.04791336534336072,0.11255491363584522,,,0.034540325252176075,,,,0.0,,,,,,0.00952387013403411,,0.04930581607003678,-0.013333594196253174,0.0085349671962544,,-0.003913915089344471,,,,-0.03909291801717272,,,,0.047213737480265194,0.0,0.034367629715494064,,0.02020311698656829,0.0,-0.010471299867295366,0.027292142288007554,,0.20722809600831033,,0.02557696118141105,-0.10354056296507728,-0.031089944594908554,,-0.22684063841748928,,,,,,
1993-08-01,,,,,-0.08299691957096791,0.1239207138455907,0.06162137727409752,0.13735844251385967,0.27958491286670273,,,0.03338701603273698,,,,0.26784370615657493,,,,,,-0.03373820131191412,,0.023770168129920312,0.016639256266399758,-0.03165739551624363,,0.021339338540830283,,,,0.0612105282703116,,,,0.0427618593380817,0.33699730883070356,0.11326841145865836,,-0.043139622315060515,0.28768207245178085,-0.010582109330536972,0.13976194237515863,,0.015915455305899582,,0.029852459697602328,0.009049206298488582,0.020834073655936362,,0.045257131722101086,,,,,,
1993-09-01,,,,,0.009569451016150672,-0.06999237182003502,-0.04065599555117483,-0.03815179963155389,0.41758640331535085,,,0.04950064377303063,,,,0.032261049472419624,,,,,,0.08004271555633126,,0.00668903935478815,0.03883990885482643,-0.10471086739136934,,-0.0778059135189318,,,,0.12055713161154938,,,,-0.03550668845690976,-0.03200273108617383,0.09900539219513405,,-0.18000420026647357,-0.2876820724517809,-0.010695289116747919,0.013289232118682706,,0.03109058707003118,,-0.06584623124422355,0.0,0.12121322022426044,,0.06426114082644693,,,,,,
1993-10-01,,,,,0.07784248676393393,0.06297479916138839,-0.15207809862737984,-0.051293277538945053,0.14966572889715865,,0.009434089700891433,0.0765400771223344,,,,-0.03226104947241969,,,,,,0.1132479701159736,,0.009950330853168092,-0.07924929300059172,0.028801988442258532,,-0.012526310238990722,,,,0.03270045587160726,,,,0.1051195227659503,-0.12697146171078968,-0.07663323100166129,,0.07232081929319578,3.295836866004329,0.2795848622191615,0.01311494207782795,,0.07847161544149531,,0.0052219688635535555,0.11878249784247645,-0.02309542307209579,,0.012371545060488874,,,,,,
1993-11-01,,,,,0.03888178754420748,0.04363493589686988,0.10536022080204245,0.056833538682366756,-0.19149200210195041,,-0.0780886654143454,0.0130720815673527,,,,0.016260859848045196,,,,,,-0.018349159002443122,,-0.009950330853168092,0.05677641237777141,0.046233122293046235,,0.11497799629911817,,,,0.09457857642142473,,,,0.01720472544963076,-0.0602400803773567,0.06010399158647366,,-0.01038970220199684,-0.13176927763112334,-0.11170398958000129,-0.036488293263136795,,-0.028710105882431367,,0.06062426238067001,0.13453180805815868,-0.1841923493635874,,-0.09449029355480104,,,,,,
1993-12-01,,,,,-0.004246290881451097,0.02879490194794464,0.050858417233490945,-0.28584222472834714,-0.0675583411587123,,0.12844242367678813,-0.01570712920535788,,,-0.08004270767353637,0.12136054210354434,,,,,,0.05989815258484308,,0.0033277393990219697,-0.060218861530550366,-0.04939277889145517,,0.014870161802024133,,,,0.14926069453306645,,,,-0.028109958931893317,0.022618088587772364,0.13248912735706597,,-0.03453181298337539,0.09402894964827639,0.05310982531394833,-0.020478531343540676,,0.03809984623227038,,0.06637547198190911,-0.3184541579377181,0.0,,0.04836025987380504,,,,,,
1994-01-01,,,,,-0.030239885189718235,-0.01540184461150659,-0.13707930341451843,0.04317218081646659,-0.008097087177861262,,0.15669835739141905,0.04387800617205427,,,-0.07197355656087076,-0.05884058117596509,,,,,,0.038027350237863834,,0.029462034202067507,-0.07516956670403206,-0.012738977025822211,,0.10332894904609834,,,,0.024897551621727087,,,,0.06371581438610778,-0.166473364553931,-0.022141127123982557,,0.07796121155000281,0.12062798778861472,0.09059689535222665,-0.04225980928988261,,0.013921338518608014,,0.044850200963664925,0.01904941855208769,0.07571113594765913,,-0.030502652205939756,,,,,,
1994-02-01,,,,,0.09211528890780574,0.0022148403295528213,-0.0435907253409633,0.09402890629460459,0.1805130740569582,,-0.06301281291694218,-0.02298951822469872,,,-0.015037820428758966,0.044451890048243806,,,,,,-0.07554408522088582,,-0.019544597044455148,0.0471957612608258,0.06513926549118067,,-0.03384420369963242,,,,0.08067314138351271,,,,-0.002059732963010616,-0.03455238150665973,-0.2064917907915428,,0.034401721573116203,-0.1466034741918754,-0.056695343676545294,-0.02550229281093612,,0.00917437627604123,,0.030240036334323407,0.09873309543615748,-0.03174804202279301,,-0.04989722739419592,,,,,,
1994-03-01,,,,,-0.11428914640212766,-0.04063764573182627,0.014742579469628501,0.0681379651552373,0.14505981985009056,,-0.028868054759024625,-0.08630690355436597,,,0.0,-0.2087548169921357,,,,,,-0.05585739475508484,,-0.08223810253926252,-0.014286025565184438,-0.021245026703062084,,-0.06764141941295272,,,,-0.024881781755097136,,,,-0.06385147198653278,-0.14250006260728304,0.0,,0.02386718655085952,-0.2363887780642304,-0.06899287148695143,-0.155381449213391,,-0.09576690509200841,,-0.0796879682467896,0.04184869471542634,0.04725254155951059,,-0.018779889269902206,,0.06744128079553248,,,,
1994-04-01,,,,,0.035245939061674884,0.06684001812585044,0.047628035141236806,-0.08104124846574091,0.1232043175251567,,-0.12935617593859683,0.0467760647977307,,,-0.06252029545396064,-0.018018446601291118,,,,,,-0.006403384841333387,,0.017699631595077796,-0.021819027417119434,0.030213662626024956,,-0.039441706457508274,,,,0.09248731272162015,,,,0.05348868495098622,0.044059989794030495,0.018182249088747517,,0.011723321422957695,0.0,-0.11332868530700312,-0.07145896398214498,,0.109372557147787,,0.027274545201377686,0.10125312270555167,0.19927131500731673,,-0.09436305071438646,,0.05292240145434253,,,,
1994-05-01,,,,,0.00431966114451638,-0.062242308877220896,0.0674409969111251,-0.08819275759047482,-0.22400906347404484,,-0.07410797215372185,0.005361943141385373,,,-0.03278988435036427,-0.07786326058212831,,,,,,-0.010764398755815693,,-0.02127739844728485,-0.029852913426020266,0.07176682186244553,,0.059497094344715715,,,,-0.11999395851145377,,,,0.03278982282299097,-0.14842000511827333,-0.20972053098206903,,0.09552220893064002,-0.06899287148695143,-0.01005033585350145,-0.13353139262452263,,0.04836107169342106,,-0.045879898370303894,-0.2324458256668312,-0.042925557617375036,,0.010363416263763494,,-0.010362787035546547,,,,
1994-06-01,,,,,0.0,-0.11149550422534224,-0.1005412292218774,-0.02150617412663781,0.0,,-0.07450225276336388,-0.05495888428075747,,,-0.14310091700023864,0.040822227470884376,,,,,,0.021414069578361904,,0.035214853492487014,-0.10788895954194778,-0.06879506269179761,,-0.0442876768623382,,,,0.08767516725628627,,,,-0.07101103564318868,-0.06720874969344999,-0.251314401033069,,0.012632002283091016,-0.11332868530700312,0.049271049006782835,-0.026811257450656815,,-0.048361071693421076,,-0.0882923905929088,0.0893440082458535,-0.12107732724494091,,-0.10307246559577043,,0.05077232537342314,,,,
1994-07-01,,,,,0.11778303565638346,-0.015504186535965199,0.01432034304085005,0.13534124392212016,-0.16430300086507957,,0.2439206448458719,0.06559728248581327,,,0.091807622612688,-0.14502600156584722,,,,,,0.07743181829272397,,-0.020979791588599136,0.020877505706659197,-0.030122749174024493,,0.09531015177882383,,,,0.049832373747875754,,,,-0.06252035698133393,0.1301835488548384,-0.14999266526919366,,0.02886772862366173,-0.020202707317519466,0.03774032798284711,-0.010929070532190317,,0.03974032864951412,,-0.015504259651942649,0.03361662804421707,0.1384690699568101,,-0.08961250746194775,,0.05770831762064677,,,,
