Date,ALB,APD,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,LIN,LYB,MLM,MOS,NEM,NUE,PPG,SHW,STLD,VMC
1990-12-01,,0.0207619867081042,,,,0.0266682447946208,,0.0,,,0.0647999401104537,-0.0066890393547881,,,,0.0035906681307285,0.1445133235444889,0.0060666288786826,0.1065432479068756,0.0549964658460056,,0.0528424533251348
1991-01-01,,0.0747600123373107,,,,0.102461587998446,,0.0845573880280629,,,0.0863575978172921,0.0330063972136832,,,,0.092373320131015,-0.1304779518858578,0.1051589931995893,0.0492966215112273,0.0616079114549742,,-0.0223057581469879
1991-02-01,,0.0852443307256167,,,,0.0141511933226146,,0.0679112056162103,,,0.0627383500407355,0.073527977110821,,,,0.0032626456348163,0.0138410379375408,0.0356543966231799,0.0708476903308358,0.0668943245876089,,0.0898269870717281
1991-03-01,,0.0530427452209923,,,,-0.0906372970880307,,0.0962280320945537,,,0.0100840812972247,-0.0767801117416172,,,,0.122477032359662,-0.0278764095961717,0.0855507761914827,-0.081025895246592,0.0203789846321584,,-0.060195132938917
1991-04-01,,-0.0826599084935855,,,,0.0303052990293668,,0.0,,,0.17167428901411,0.0445934252457158,,,,-0.0472064045697963,0.0,0.015949301407678,-0.0285363072649343,0.0533086414014218,,0.1137196382060694
1991-05-01,,0.1277532203356514,,,,0.0993724997614244,,-0.0421608108242779,,,-0.0520348650054074,0.0321866864959012,,,,0.0030165935394257,0.0381328836792747,0.0110151557473493,0.1328732813799734,0.0987814690212212,,-0.0432680050999631
1991-06-01,,-0.0506437411305467,,,,-0.043735375781612,,0.0558284495529418,,,0.0435482835102765,-0.0719060157417046,,,,0.1056616751240386,0.078471604424849,-0.0530245638248922,0.0205252359447308,-0.0352680632988953,,0.0268472247732918
1991-07-01,,-0.0074487812266834,,,,0.0437353757816119,,0.0442550090040407,,,0.0444517234551098,0.0240203714153912,,,,0.1053605156578263,-0.0319516005855571,-0.0200006667066695,0.0267276489058148,0.0051150228158027,,-0.0234516099097996
1991-08-01,,0.0276514640621974,,,,-0.0390405017027606,,0.0547505147714083,,,0.0477544367455287,0.0433504891609221,,,,0.0683422533768179,-0.0811255334736393,0.1307920437049527,-0.0044052934679163,-0.0258410734439749,,0.0267574233071952
1991-09-01,,-0.0239201379221692,,,,-0.0213026399890073,,0.0863280834884972,,,-0.0156661493691638,0.0165292564704672,,,,-0.0045662179795811,0.0680534641287019,-0.0484209516436804,-0.0313927124078627,0.0309302982581929,,0.0260600821380494
1991-10-01,,0.0221003416294778,,,,0.0329441393330156,,-0.0580433696499151,,,0.0784219631275807,0.0663067491086819,,,,-0.1397619423751587,0.0575238803803045,-0.0109121280791273,-0.0930348659671893,-0.0309302982581928,,0.0032103001620638
1991-11-01,,-0.056194544449962,,,,-0.0920746434213476,,-0.0323914957912354,,,-0.1050902352358935,-0.0084034107963795,,,,0.0361796565775022,0.0092736130915575,0.0339015516756814,-0.0861026990534117,-0.0932182087210456,,-0.0594234204708007
1991-12-01,,0.1299121032650607,,,,0.0874343088817114,,-0.0207907696690737,,,0.0345320709444104,0.1438506424779587,,,,0.1417462887434142,-0.0061728827274977,0.0800427930373877,0.0960530299065798,0.2069206445045673,,-0.0206192872027357
1992-01-01,,0.0686543899233441,,,,0.0092593099018456,,0.0207907696690736,,,-0.0052356555287224,-0.0550827219135521,,,,0.1024929720583912,0.1358507060360304,0.0289474906710172,0.1122673018710812,0.0185191890644355,,0.1022306465654955
1992-02-01,,0.0774874799349706,,,,0.0250297610555308,,-0.1224234152128856,,,0.0130380060617886,0.0731882262127733,,,,0.0019860979716293,-0.0357672024877782,0.0477544312959,0.0218827112495075,-0.004597849560075,,-0.0383433542627967
1992-03-01,,-0.0088106279748888,,,,0.0673435808719189,,0.2424900782604074,,,-0.0342589432224883,0.0154306097309264,,,,-0.1541506798272583,-0.1607081142926165,-0.0342589498210153,0.034045841409717,-0.0046188755392917,,0.0225451891721734
1992-04-01,,0.1009259878776456,,,,0.0431721166680397,,0.0323187912551673,,,-0.018945045518815,0.038132869695444,,,,-0.0794641713542468,-0.0032949085280264,-0.0551103627105188,0.0706651126793136,0.0671393028376285,,0.0126584211693586
1992-05-01,,0.005319130909079,,,,-0.0182746065846001,,-0.0507355180413985,,,0.0838185984504906,-0.0252597022447944,,,,-0.0808784787209325,0.1210779790409271,0.1593979168920176,0.0475827149910149,-0.0218827787662756,,0.0785902524147487
1992-06-01,,-0.1032995767867547,,,,-0.0569173186799442,,-0.0301909722791456,,,0.0,-0.1040692850311304,,,,-0.070352491002991,0.1261945605891092,0.0,-0.0263668758407422,-0.0269074547612908,,0.078252219078221
1992-07-01,,0.0,,,,0.0150702104343774,,0.0301909722791457,,,-0.0358094678920019,0.1017410307570959,,,,0.051147511166941,0.0178804449412365,0.0699585886069104,0.0245064101878225,0.0786431325646865,,-0.0840831172105414
1992-08-01,,-0.0058996882535269,,,,-0.0392206829147333,,-0.0037243990909824,,,-0.0104712911863491,0.0034904049397685,0.064021858764931,,,-0.0395531783860216,-0.0256424306133376,-0.0993724738132037,-0.1101308244031035,-0.0606244895842819,,-0.0147277840710908
1992-09-01,,0.0490718505526001,,,,-0.0022247091893513,,0.0579872576503493,,,-0.0320882873763649,-0.0034904049397684,-0.0077821404420549,,,-0.0381837869701587,-0.0078227057089722,0.0414188313031167,-0.0252645016594818,0.0044542822297886,,-0.0331855950278576
1992-10-01,,0.0654184018761982,,,,-0.0044643216533308,,0.0209066848193136,,,-0.0247605526103967,0.058840533558733,-0.0157483569681391,,,0.0352977820810238,-0.0400587597357009,0.144213986794494,0.0499064055964107,0.0349381168496434,,0.056647059067703
1992-11-01,,0.0052632267025369,,,,-0.0481191865257541,,0.0339015516756814,,,0.1056390306124104,-0.0244728900545252,0.0465200156348929,,,-0.1294110736515025,-0.1850500922356993,0.1422740556646792,0.0378154509968176,0.0664143774106441,,0.0726576250116694
1992-12-01,,-0.018543602252761,,,,0.0724297893800219,,-0.0202027073175194,,,-0.0075471769076736,-0.0204785313435406,0.0150378773645405,,,0.114854775877295,0.0757460205372572,0.1165875782516096,0.0288759235018545,-0.0161946236392109,,0.0396352483607153
1993-01-01,,-0.0634695272063779,,,,-0.0747799816472441,,0.0135137191667228,,,-0.0152674133494784,-0.0162227998555116,-0.0074906717291576,,,0.0174423026633423,-0.0757460205372572,0.0126784582597708,-0.0446242804699937,0.0040732631068661,,0.0128703476316902
1993-02-01,,0.0028448888510884,,,,0.0255530872689162,,0.0100167782434712,,,-0.0472529808938281,0.0173716000967875,0.0296317976063711,,,-0.13559197443749,0.01948114783773,0.0874050002972115,0.0503007384747989,0.0630129095890794,,0.0833814590829134
1993-03-01,,0.0028369118672679,,,,-0.0614850937263008,,0.0229895182246987,,,0.0446854747558776,0.0349724743394825,0.0287789645500433,,,-0.1646567206141493,0.1238382728273713,0.0574790294246123,0.024232313387768,0.0151519206241238,,-0.0262231232930336
1993-04-01,,-0.0085349003137305,,,,0.0614850937263007,,-0.029656209582888,,,-0.1027931799401176,-0.0044443839432488,-0.1204461530758672,,,0.0928309860428938,0.1025155418511789,-0.0150998064557509,0.0830132169658296,-0.0344202218776279,,-0.1622347765528012
1993-05-01,,-0.0231224758483765,,,,0.0360399475810271,,0.0552986401962256,,,0.0308581348537449,0.0382350985612047,0.0,,,-0.1124779834266903,0.0717242172156026,-0.0294758181329535,-0.0153717800478538,-0.0396878694164367,,-0.0828876814801837
1993-06-01,,-0.0854176639097952,,,,0.0022099596308119,,0.0819882335790278,,,0.0,-0.0249605678006484,-0.0080321716972642,,,-0.0698435733672643,0.0023837549381193,-0.0274385444550211,-0.103259072530869,0.0474397279337911,,0.1327595104659256
1993-07-01,,0.0251585185248967,,,,0.057893931825416,,0.0343873423094759,,,0.0641931002249904,0.0043859050184189,0.0080321716972642,,,0.0168780377873517,0.0996298738341619,-0.0058737320120939,0.0556730024262415,-0.019493675692785,,-0.0163491376616396
1993-08-01,,0.0776508847705423,,,,-0.0210534077721755,,-0.0028208763416413,,,0.0230483979748522,0.0108815335765697,-0.0161293819298836,,,-0.0471179229770698,-0.1384696693811467,0.0669288872660999,-0.0200553668133483,0.0684677953019774,,0.0054794448047506
1993-09-01,,-0.1156301235820416,,,,-0.0042644259836042,,-0.0462510176507557,,,-0.0050761933787199,-0.1279809620938735,0.0080972102326193,,,0.1837824774336294,-0.0638786703873465,0.1693823744227573,-0.0394417320512967,0.0571583577414609,,0.0557913596284155
1993-10-01,,0.0745686776550121,,,,-0.0526437167687798,,0.1144903095994076,,,0.0,0.065460640271039,0.0395308387566352,,,0.0601951607834223,0.1003347109962119,0.0092593254127967,0.0666913744986721,0.0137932698762075,,-0.0288355293489446
1993-11-01,,0.0553270827034929,,,,0.0462128543714591,,-0.0598004233027873,,,-0.0630129139628944,0.0091743411175418,0.0,,,0.0535244804157046,-0.0095924361085963,-0.0351736141782671,0.0142351158218719,-0.1008046468658373,,-0.0269558302794709
1993-12-01,,0.0028287933693648,,,,-0.0239402200387901,,0.0083682496705165,,,0.0214485246901763,0.0380785421103038,0.0305367238600817,,,0.1675550866776537,0.1051194896666241,0.0118625353098199,0.0699347128563153,0.0800426543211256,,0.0242926925690444
1994-01-01,,0.1146393750650077,,,,0.1123842308501442,,0.0165293019512105,,,0.0235921846765858,-0.0010995388692164,0.1269307085931706,,,-0.0393309120624235,-0.0719410554010332,0.1072455303535975,0.0387770714817148,-0.0465199622824821,,0.0263173875838069
1994-02-01,,-0.0411368396935902,,,,0.0019665815350592,,0.0054496047675646,-0.0467921615067589,,0.0128702019443558,-0.0200006667066695,-0.0066445427186686,,,0.0530110159665036,0.0115876147626151,-0.0192519314993212,-0.0273109343940707,0.0324352757531539,,0.0154642244812169
1994-03-01,,-0.065063575884215,,,,-0.0565807167554801,,-0.1150693297847872,-0.036589447432292,,-0.0285363513135196,-0.0169783365344179,-0.076161360965564,,,-0.1523407245820187,0.0560056740451893,0.0464218368512491,-0.0314335226015127,-0.1006435257796874,,-0.0077022197586124
1994-04-01,-0.0170944333593,-0.0312970614720623,,,,0.0427328590431915,,0.0762833047496307,0.1003791853076222,,-0.0026350686494072,0.0,0.0959639882617437,,0.0444517625708337,-0.0653827592628517,-0.106814037529358,0.0122952368570373,0.0183185805236846,-0.0118344576470027,,-0.047502392018567
1994-05-01,0.1062222132553074,-0.0233928417750579,,,,0.0840188370435856,,0.0,0.0783126034357538,,0.0183012180185711,0.0533459807052927,0.0633122794143268,,-0.171510640689739,-0.073588356657489,0.0,0.089553966714344,-0.0132892321186827,0.0,,0.008075413839701
1994-06-01,0.0153849188394794,0.0029541462535571,,,,-0.0430374839726396,,-0.0056657375356773,-0.007822725681209,,0.1149004067479376,0.0161034075665786,-0.0438941935572252,,0.1270588781189051,0.0072464085207672,-0.0245411089161176,0.0202771924391508,0.0033389012655146,0.0,,-0.0162165712548451
1994-07-01,0.0592766099295403,0.1246425083094304,,,,0.0557764739589224,,0.0,0.0780269843544575,,0.0819949134485843,0.0709079694230509,0.1431008436406732,,0.0,0.1189856816221438,-0.0188093319574962,0.0072727593290798,0.042420715883952,0.0350913198112701,,0.0027210485937692
1994-08-01,-0.1469821903486458,0.0358094160014162,,,,0.0832370158506167,,0.0498718300401729,0.021557721074979,,-0.0042643575144723,0.0436750635026616,0.0110498361865849,,-0.1206279877886147,0.0284379353205334,0.0819882335790278,0.0,0.0619392994402905,0.015209361083191,,0.1392892616093976
1994-09-01,-0.0425596144187958,-0.0621961936858295,,,,0.0407553804847457,,-0.0613005258637957,0.0303407170526722,,0.0621317620841944,-0.052643733485422,0.0689928714869514,,0.0253178079842897,0.1034896077220145,0.0483735842842156,0.0090171936501886,-0.0492407161031632,-0.0622768719411768,,0.0187358402510214
1994-10-01,0.0590889163700065,0.0211647774793342,,,,-0.0626233973375632,,-0.0232568621642672,-0.0069204428445737,,-0.0202846891251199,0.0526437334854218,-0.052643733485422,,0.0307716586667536,-0.0459851132418233,-0.0839856560730928,-0.1200297227393615,0.027995607489427,0.0470675108579857,,-0.0450845958759843
1994-11-01,-0.1218898176090368,-0.0733028038053084,,,,-0.1384023224317858,,-0.0420482362434993,-0.1361804007960995,,-0.046129844140995,0.0028449521322313,-0.1327594898459407,,-0.13613217432458,-0.1119179162039853,-0.1219457663599956,-0.1248932738388881,-0.1239369012307617,-0.0591888713903306,,-0.0651861330175707
1994-12-01,0.0273989741881143,0.0056180526945201,,,,0.0495339428285746,,0.0242436116099928,0.0691696905131393,,-0.0086206600176987,0.0498718300401729,0.0122700925918144,,-0.0139862419747398,0.1409054530772377,-0.0172121288811214,0.0159275266961012,0.0307716586667536,0.0819171224678868,,0.0480497767027946
1995-01-01,-0.0555698511548107,0.0,,,,-0.0752525084981339,,0.06378973787533,-0.0149628726767123,,0.0021621801121207,0.0628479036596637,-0.0184620628397354,,0.0346055291774755,0.0419641990990322,-0.0461893824693745,-0.0823025956409739,-0.0553774694689538,0.0037382651748255,,-0.0224728558520586
1995-02-01,0.082238098236972,0.0986150456648912,,,,0.0715280857619569,,0.0385722747862396,0.0957669050920084,,0.0107412510874983,-0.0231075750101496,0.1170926662813627,,0.0135137191667228,0.0243584438320404,0.0496555904458609,0.0957557133380926,0.0452250980049358,0.0037245127508854,,0.0730251350148898
1995-03-01,-0.1112256351102243,0.0567353544661135,,,,0.0891856223623274,,0.0475023339850032,0.015855371789794,,0.0336165809733722,0.0702042586732485,0.0272496424473755,,0.0264916154469762,0.0571584138399486,0.1683840489501729,0.0022246950221111,0.026847250036188,0.0074073282482441,,0.0767872095563291
1995-04-01,0.0663750689448725,-0.0341497061804505,,,,-0.0561551222476529,,-0.0529224014543425,0.0156078976659909,,0.0143592623880328,-0.0048543784647981,0.0212773984472848,,0.0815498669641077,-0.0076045993852193,-0.0206802052375387,-0.1534102132995346,0.0421456214507635,0.0503704156944459,,0.0086579306299109
1995-05-01,0.1126731625041128,0.0531526229644728,,,,0.056155122247653,,0.0982702214328016,0.0601039240697055,,0.0477227302885874,-0.0422423051983007,0.0462807525640061,,0.0238106486937186,-0.0877055804191055,-0.002989538848366,-0.0104167608582557,0.0555698511548107,0.0310905870700311,,-0.0599513611942977
1995-06-01,0.0242926925690444,0.048229773349342,,,,-0.0189497587067527,,-0.03509131981127,-0.0083682496705165,,0.0436916059057568,0.0101010959865039,0.0,,-0.0606246218164348,0.1846336965523341,0.0029895388483659,0.1137025869752215,0.029587957185496,-0.0310905870700311,,-0.0022908119178357
1995-07-01,0.0,0.0044743286058764,,,,0.0308243348075183,,0.0925233688971455,0.0729067708080877,,0.0682491382316206,0.0490294272403186,0.1183412271305474,,0.0,0.1072063860481105,0.0206802052375388,0.0,0.0649028862354263,0.024264569743503,,-0.0092167250993668
1995-08-01,0.0468835858988504,-0.0433363282487538,,,,-0.001687774924567,,0.0184337016888379,0.0097182494689213,,0.0671393615457081,-0.0900608239181811,-0.0741079721537218,,-0.0512932943875505,0.0485925552368652,0.0173917427118692,-0.0878613557913342,-0.067822596338761,-0.0172714810860213,,-0.0257926820734224
1995-09-01,0.1354379708951041,-0.028370690490487,,,,0.0067340752070641,,0.0090909717012521,-0.0097182494689213,0.0919013622838215,-0.0130721852877459,0.0104167608582555,0.0284379353205334,,0.0323652845020317,0.0019743343037176,-0.0232568621642672,-0.0907288533897622,0.0813913255448299,-0.0246927202525592,,0.0071006210366874
1995-10-01,-0.0066889881507966,-0.0096386531650385,,,,-0.082142184861308,,0.0485746701485571,-0.0729067708080877,-0.1190032920616128,-0.0592891004094564,0.0,0.0093023926623134,,-0.0323652845020316,0.0994257801380118,-0.1185186002353374,0.0727103478870839,-0.087256444997228,0.0723206653816501,,0.0483408235376899
1995-11-01,-0.0135137191667228,0.0723769793659558,,,,0.0322608361807244,,-0.0086580627431145,0.0998833585062899,0.1758906664636642,0.0309303633461895,0.0578777865779708,0.0757600458815355,,0.069869679960486,0.1001684889554012,0.13311739965649,0.0357180826020792,0.0654572166546436,0.0517916079570376,,0.0200229145156156
1995-12-01,0.0529925301405103,-0.0508192628337859,,,,-0.0088575103567435,,0.0425596144187959,-0.0526951169861912,0.0362030486639606,-0.0883968144949145,-0.0630726034550749,0.1436729260361385,,0.0121952730938182,0.0519392892420569,0.0508584172334909,0.1357219740043413,0.0082304991365154,0.0279956061605471,,0.0153007115373145
1996-01-01,-0.0394788109737874,0.0117787482574341,,,,0.058738859037327,,0.0041580101486636,0.0583823361067807,0.0519597389307109,0.074767935952141,0.0433188747188422,0.0110906866941581,,0.0239532410224928,-0.0797871166178319,0.2103903981501344,0.0173540146931515,0.0216224640131657,0.0331854569012469,,0.0021669142837436
1996-02-01,0.03300629646817,-0.0023446921681065,,,,0.0743476921020935,,0.0082645098498934,0.0851192288375918,0.0964602661875623,0.0017137497648805,0.0,0.0145987994211526,,0.063058135967137,0.0919823897116502,0.0155041865359652,-0.0759293154836085,-0.0080537348070968,0.0059172223063954,,-0.0625204272983367
1996-03-01,0.1504332034271259,0.0254938178147195,,,,0.0807612918627588,,-0.0124225199985572,-0.0425596144187958,-0.0311309185951732,0.0286939424838173,-0.0459264381259231,0.1447902370676946,,0.0110498361865849,-0.1223388521922441,-0.0044052934679163,0.0929872983881852,0.0525054973779306,0.0461176391124601,,0.0428476616996318
1996-04-01,0.0437228110138315,0.0447502351133248,,,,0.0213228135349556,,0.0800427076735363,-0.0256894861153108,0.0387645434502443,-0.0796267833397688,0.0232268506098165,-0.0318498258870991,,0.0054794657646255,0.010221554071538,0.0218349286031999,-0.0498478057275675,0.0351795071211733,0.0521380917205218,,0.0153344303426656
1996-05-01,-0.0381517659643762,0.0407344768343817,,,,-0.0608883826575504,,0.0,-0.0037243990909824,0.0113422766039345,-0.0311096077924713,-0.0076824961720162,0.050483905431992,,0.0532040360634646,-0.0068027473227525,0.0402170599643661,-0.0224728558520586,0.0219789067187751,-0.0409334072215636,,0.0
1996-06-01,-0.2093502291818739,-0.0320198029661986,,,,-0.0956091800597967,,0.0152674721307883,-0.0958700379882121,-0.0422327636232729,-0.0301909472205572,-0.0207799684917453,0.0392207131532813,,0.0051679701584425,0.0269376557318083,-0.1990583491494784,-0.0828876598057677,-0.0597192347016223,0.0355714232812779,,0.0320883124564724
1996-07-01,-0.085766821757425,-0.076614034628121,,,,-0.0232956039255914,,-0.066560766518339,-0.1527826905578335,-0.0732034040232949,-0.0115607785077546,-0.1079886380640958,-0.0961981478958216,,-0.0693611277975023,0.0486319488380363,-0.0256424306133376,-0.0769610411361283,0.0102041701742416,-0.0300159382083803,,-0.0607562736686031
1996-08-01,-0.0380273955892392,0.0254348655740257,,,,0.0714590013243243,,-0.0163268932874287,0.0670771620888125,-0.0084746269909722,-0.007782133516365,0.0058309203107931,0.0692100031781747,,-0.028013036227674,0.0848994437864862,0.0941288447584937,-0.0026702285558789,0.0025348556031881,-0.0309447179847676,,0.0351685253853587
1996-09-01,0.0601685214664529,0.0619667337701156,,,,0.0062500599208999,,0.1053605156578263,0.0437706630553284,0.0618754037180874,0.0587846276890379,0.0144302648290288,0.0445839066080263,,-0.0288204385354919,-0.0944384668332452,-0.1124779834266903,0.0820973621872006,0.0964602661875623,0.0582689056562472,,0.036058983903009
1996-10-01,-0.0601685214664528,0.029600439984269,,,,-0.03164820708471,,0.078331843269907,-0.1013239436328854,-0.028399474521698,0.0813168888017848,-0.0529535468253642,0.0286552557603761,,0.1053605156578263,-0.0424207158839521,-0.0213911899813175,-0.0688169545193062,0.047146778425702,0.0777593616221657,,0.0124225199985571
1996-11-01,0.1169213380589022,0.1469821819430471,,,,0.0743375915533392,,0.0630391099109523,0.0796780768581928,0.0363676441708747,0.0480622480928377,0.0950354922596777,0.0942824304846718,,-0.0105821093305369,-0.0373557865437688,0.0345319835423759,0.1378098260062578,0.0719125815902861,0.1241356990732684,,0.0243914531241592
1996-12-01,0.0,-0.0054102916553065,,,,-0.0663311959455986,,-0.0326826474303584,-0.0333735088165065,-0.0529655355799126,-0.0967675464544739,-0.0110498361865849,-0.052782699577919,,-0.0106952891167479,0.079776502427721,-0.0675020027799456,-0.0640788566845224,-0.087382503362418,-0.0133039660764923,,-0.0223358912776336
1997-01-01,0.0339015516756814,0.0320312018651444,,,,-0.0160775155635959,,-0.0167508104248153,-0.0113766869821079,-0.0383842430083153,0.0,-0.0139862419747398,0.0054054185669079,,0.1355454919962239,-0.0258914139327415,-0.1153418836158557,0.0194180858571015,-0.0478996921604574,-0.0089686359229628,0.1953087523207657,-0.0228463956281604
1997-02-01,0.0456105112520522,0.0378052563723597,,,,0.049021678882411,,0.0233733511853088,0.0091116803512558,0.1677227573728019,-0.0198025946809936,0.0440842731320192,0.0499446765162568,,-0.0094340322333586,-0.089099994786046,0.1749801499355869,-0.077441925973479,0.0456700368331882,0.0111983592939689,-0.1505728584793743,0.0845573932263789
1997-03-01,-0.0934011750884007,-0.0880850956610439,,,,-0.0139862307896178,,0.0032948958968524,-0.0252596667592378,-0.1127406229554488,-0.1155129249851569,-0.0582689081239757,-0.0828243506354133,,-0.0239819646864854,0.0352149062910664,-0.2035989552412395,-0.0506100008864179,-0.0363676441708748,-0.0385973334820833,-0.1335313926245226,0.0019286998206508
1997-04-01,-0.0140847398817389,0.055520024945708,,,,0.0577667944462498,,0.069869679960486,-0.0525180342834463,-0.0420229897748479,0.0915927457946665,-0.0378502241310976,0.1401252044727538,,0.0566188939995079,0.0171530792262494,-0.1125547912918534,0.0863280834884972,0.0069204428445737,0.1136592869460972,0.1082135846402327,0.0076776392500423
1997-05-01,0.0618754037180874,0.080310681635561,,,,-0.0148812259994848,,0.0272331504583588,0.1541506798272583,0.0,0.0701095532185949,0.0520348591230541,0.0191852407213486,,0.0535842461341062,0.0626234232014715,0.1221856843528147,0.1680175686956918,0.0666913744986721,-0.0082987712882709,0.1431008436406732,0.1103194081561678
1997-06-01,0.1163004556961606,0.0440323302055958,,,,0.0411217784184397,,0.1312900767815087,0.0650635933470618,0.0664144428990071,0.098304398308129,0.1292970884857343,0.0621603987326037,,0.1187487527763423,-0.1114135873709036,-0.0032000027306709,-0.0432968057533241,0.0,0.0287494441742223,0.1053605156578263,0.0726392844909682
1997-07-01,0.1305596222353651,0.0819344365313981,,,,0.0894066260771445,,-0.0225026040337031,-0.0483965408618502,-0.0621317811070061,0.0764655085242222,0.0494971277902518,-0.0157483569681391,,0.0653827592628517,-0.103378354453835,0.0560894666510435,0.093901303652996,0.0962872194521514,0.0377402970946105,0.0582689081239758,0.0897940771592821
1997-08-01,0.0231670592815343,-0.0780956442788206,,,,-0.0708743515413175,,-0.0354260478478682,-0.0114286958236227,-0.0436750635026615,-0.0318426907539072,-0.0371968497086003,-0.0310905870700311,,0.0107914716327643,0.1087211988643306,0.0254314378918038,-0.090588213930036,-0.0157483569681391,-0.1557764668536604,-0.0483185772708076,0.0230226429988098
1997-09-01,0.0251269500774216,0.0167176440905197,,,,0.0244169547113147,,0.0748012130826983,0.0359197158319185,0.0286048105816634,0.0662301053065741,-0.0424533162523392,-0.0430173850836908,,0.0299581875407921,0.0017746233583684,0.0601900848087715,-0.0731754921132811,-0.0049726606693783,0.0703587156993085,-0.0718257345712555,-0.0100072748867394
1997-10-01,-0.0379312223234095,-0.0873539009054229,,,,-0.0006894218721875,,-0.0208069925059616,-0.0390594358365862,-0.1853630538160025,-0.0936917886880152,-0.0128371467606807,-0.1612986730925455,,-0.0317486983145803,-0.0453386805890617,-0.2499245739918518,-0.0083383449171538,-0.1017114819189562,-0.0590335315841929,-0.1006435257796874,0.020619330154991
1997-11-01,0.0304592074847084,0.0090053978389985,,,,0.0858613276687417,,0.0697809971024211,0.0125001627642314,-0.1339044573555795,-0.1008163571931331,-0.0038835000263976,0.0085714810501409,,-0.007194275634027,-0.0671393028376285,-0.1541506798272583,-0.0440168854167743,0.0229142595228758,0.0288587950729443,-0.1385861632861466,0.1353768986557558
1997-12-01,-0.0460439385014068,0.0700245654313246,,,,0.0274674083382715,,0.0834306273454724,-0.0135489305583159,-0.2847014443136431,-0.0819693045499576,0.0664821563461421,0.0238943201994361,,0.0544471604845726,0.0389154162496736,-0.0210534091978323,-0.0343326790805052,-0.0141229941117051,-0.0288587950729442,-0.1451820098444978,0.0042932430680524
1998-01-01,-0.0761236954728006,-0.0253956915455666,,,,-0.1202491338729321,,-0.012478891373188,0.0,-0.0698435733672643,-0.0009290091855328,-0.1979774538665076,-0.0824762218242385,,0.0385630347343105,-0.0153849188394794,-0.0302398851897182,-0.0143324929007756,0.0043668191663403,0.031044654998093,0.2231435513142097,-0.0361410810832316
1998-02-01,0.0968498259899176,0.045704821951795,,,,0.0165292301853567,,0.0511791326202023,0.0950239612267853,0.025211419346496,0.0734439354845554,0.0850370426859121,0.1431008436406732,,0.00164338574373,0.1689901936900326,0.0173917427118692,0.0782239742228253,0.1218898176090367,0.1553975009445873,-0.0512932943875505,0.0213442641986102
