Date,Healthcare,Industrials,Technology,Consumer Cyclical,Financial Services,Consumer Defensive,Utilities,Basic Materials,Real Estate,Energy,Communication Services
1991-12-01,0.14081199614088302,0.12027674361017839,0.13581360922610958,0.11410431121472993,0.10656674258665684,0.11833371480547723,0.06872359185233891,0.07935535837834395,0.11615916694131945,-0.017266384472708115,0.09867816603508964
1992-01-01,-0.0009961059474514452,0.029520556891352617,0.10002138970466094,0.08144747732696794,0.02558538962680878,-0.042634506961274556,-0.044949249757334664,0.04897221802894907,0.06210381434703304,-0.05479866990034402,0.008205496226702653
1992-02-01,-0.0408889861129851,0.03864801685895793,0.0018530146240955047,0.03210141528497258,0.03542327102408139,0.006350171671233589,-0.01950329710217419,0.005384990205324106,0.001264984727605443,-0.015305945449247496,0.046323710345272065
1992-03-01,-0.04598279475173789,-0.010604483575413912,-0.05038445184623963,-0.03646477480473178,-0.00910593226083258,-0.03291693054557402,0.0013894468058709968,-0.0013591719302196105,-0.012359076705617264,-0.017053782032836924,-0.03665951273633446
1992-04-01,-0.05090650918607358,0.010351060408129371,0.0007995630755034748,-0.06529354973459027,0.021018476264028536,-0.029138018754869485,0.012489244699845477,0.018927101279180906,0.004669602285348068,0.08399257310125478,0.029766254000690964
1992-05-01,0.011561722976667733,0.004331333193840467,-0.00613113706954538,0.008265294553705158,0.008973141996813573,0.024842407050414104,0.0031898217181006282,0.027159591667297943,0.01953183590150982,0.05643049274423909,-0.002818135897699306
1992-06-01,-0.050579773613017326,-0.040309741189165325,-0.06116045763053399,-0.046496072909569135,0.0013481865881998312,-0.019992287429380348,-0.009269607547056176,-0.01942338133769721,-0.005872203897164858,-0.051515403931630184,0.017296212135340664
1992-07-01,0.07113868806347393,0.023120062608925726,-0.004424517972362485,0.06306262302935046,0.033873362309851385,0.06727378459202707,0.0655878433178752,0.024476883257788476,0.02973864145388841,0.10907652794456907,0.0392631304268517
1992-08-01,-0.04783280144149435,-0.0433757294168335,-0.03421696237952794,-0.03108158496520085,-0.024444630477863993,-0.01994068469989902,-0.015423070449332327,-0.028487914884327687,0.013721240318365982,0.03269366187318043,-0.006734963961429595
1992-09-01,-0.005368316180635227,0.02864073371949771,0.04608008299045614,0.02888045348292657,0.027257117940436167,0.02670197570009303,0.006611722915899078,0.00024084086848709038,0.03827459075703217,0.006799615940418216,0.03717267664408772
1992-10-01,0.026040163703808877,0.03295196616230993,0.08527015010103602,0.0387193742015119,0.03055511434314365,0.02921065038958732,-0.005748693088513526,0.031761414972996005,-0.003581730692863825,-0.04564305791493266,0.013741456702523604
1992-11-01,0.058297728014142694,0.038184121203835276,0.07416684881402692,0.1078426766279047,0.0629990171648698,0.059117152737958305,0.003128383422105346,0.010286007603487553,0.013836364647974539,-0.04140393997615568,0.05433335899952738
1992-12-01,0.0013254425198146796,0.03944647690456873,0.03535888493907437,0.0263649674287802,0.03314745621299351,-0.01807258667819579,0.0303608108275487,0.03168338098438236,0.020758344705771665,0.02199693704113345,0.08186206704983257
1993-01-01,-0.021764109012229176,0.01686823932021293,0.06661958243581756,0.05242222325003182,0.027081879099131307,-0.013622892809041446,0.021688095962347238,-0.019751883663885687,0.06192693584923692,0.04544589129062267,0.03839778213966195
1993-02-01,-0.1271579445716608,0.010595412091308756,0.014882220665458645,-0.02443603196265266,0.016699377848813285,-0.018282936731162592,0.052399118096363884,0.017179537668087504,0.035410473516267145,0.08444961226523726,0.008110994380410226
1993-03-01,-0.0008290833804489553,0.024090803265839723,0.023441812913373907,0.05576264178846982,0.0491998684731156,0.009505468405952299,0.0030176541487358655,0.008549995197313505,0.05189747054442118,0.07118974655385908,-0.012904429922512553
1993-04-01,-0.022739422773605134,-0.013778460804524686,-0.012627388862805834,-0.05080931716206181,-0.044212309600073774,-0.0698561887862664,0.004647204320921098,-0.011482066096319127,-0.01854646493113601,0.020827576931158095,-0.09170166022386485
1993-05-01,0.05121162761837424,0.017392590806515718,0.13137834554145197,0.045244731056640966,-0.011260935770268876,0.010021050466305468,-0.010651379181827118,-0.005905630828724101,-0.008077208609036393,0.01598971558220221,0.11760981994023192
1993-06-01,-0.018739307030396304,0.0028708687104425923,0.027312419658176913,-0.011629463187378255,0.02840779498562901,-0.003320192397970427,0.023810583164138543,-0.00434753393443222,0.006190120189607045,-0.0028590202951172443,0.04772625488315844
1993-07-01,-0.03591111108098458,0.008598756959525432,-0.019798864021368996,0.004600072298038723,0.014243645083064574,-0.03463807980965759,0.02705966112056703,0.027042944856808235,0.023384798904734213,-0.0110300796840066,0.07384534369166836
1993-08-01,0.029606644717813973,0.05877719149252138,0.11418320370956368,0.0746376453194685,0.02665328890422758,0.040783412852783016,0.023920984869016785,0.000567526539960611,0.018042672242713474,0.07072315574398122,0.10362295034092092
1993-09-01,0.019599956102968774,-0.007923101934103612,0.01603659748707521,0.005634070194145115,0.02230437751238236,-0.013478262607878797,-0.01184511453129253,0.0059740545276036755,0.06766981989477086,-0.010673507289338264,-0.0075781992925719344
1993-10-01,0.041368633068112365,0.0203283026219105,-0.009848766109226676,0.15337978545516615,-0.02745751421379443,0.04260805483106272,-0.011248497438507483,0.03857042181097337,-0.016753328808529228,-0.07689251106755865,0.061696213027375685
1993-11-01,-0.013412738878237615,0.0038346186981349306,-0.00255722087497222,-0.003722689616121676,-0.05511637396789412,0.009372215142422287,-0.06805601102405272,-0.009738832522315262,-0.06467896953396934,-0.09867243977717018,-0.0984985074817569
1993-12-01,0.033944277698522034,0.038424317233632134,0.022343103543765484,0.0017522891485123521,0.010632935546164412,0.009374137441032741,0.02005053376181361,0.04467731542185305,0.026339293349036084,0.004598721806223399,-0.023715770975863186
1994-01-01,0.03616793664004898,0.04142523723031315,0.05996297033975255,0.010184469537505103,0.01529213356177949,-0.01583324170418145,-0.01827589460449623,0.03396036016167358,0.05019515860354544,0.04916574433923672,-0.00045670845559668116
1994-02-01,-0.011190403226760652,-0.011914405677374926,0.030895333712255175,-0.0017863944756138063,-0.04395143880800842,0.01089613712794963,-0.06472641363884514,-0.002180965946816141,0.03904761805984227,-0.04461789074345334,-0.034957596051374475
1994-03-01,-0.08521052097507902,-0.04515353754818656,-0.04221242120451708,-0.04278591593003313,-0.03818334738839438,-0.04508523547379444,-0.04651724039825886,-0.04760435953601049,-0.05424644487326942,-0.05571043196262993,-0.030267721975975964
1994-04-01,0.029525837124483426,-0.012935181434991455,-0.026800452836007044,0.015710435113870887,0.033675988252392264,-0.00730412963127331,0.01883204037715456,0.007190980491679618,0.013218401006774195,0.07532155926077448,-0.04346392116324735
1994-05-01,0.029101089594143374,-0.009510832163866752,0.0044396269323351105,-0.04457143156460359,0.037297460136080596,-0.007498980604444284,-0.06379845386098593,0.01462409607906093,0.02581417174694606,0.0023211888896481478,0.017302294731411417
1994-06-01,-0.03687116240842141,-0.011431459868852203,-0.022310981269412732,-0.04394315508076928,-0.031482697900644674,-0.013888871845622295,-0.04486064211957038,0.011072429255611799,-0.035085506977920886,0.012813616857180313,-0.03157821828650496
1994-07-01,0.021542045843459885,0.018631791575931925,0.057116553547995524,0.023351809817096485,0.023284697583842485,0.03497545935636044,0.04022602213696899,0.05342723308982524,0.006010499050083257,0.00694448242752369,0.0007076221299967358
1994-08-01,0.09624024339100856,0.032828649724357804,0.09188445340094424,0.044529045516174016,0.033745594235015976,0.05639744804800381,0.006588038615162395,0.020012695869142606,-0.002073753000200055,-0.021719736540788757,0.033035380226563035
1994-09-01,0.009177014000683893,-0.03291867573818351,0.011708169173376597,-0.03212255640541613,-0.04608443883821468,-0.013059836049014662,-0.026555809999390233,0.005129140633474016,-0.020456631385310366,-0.020466147775767052,-0.03429903719914628
1994-10-01,0.02329843784035747,0.05701190115536432,0.08783736280464194,0.0016887572068724726,-0.0012253837496446708,0.002242608636022038,0.016503859952807454,-0.014805467235885253,-0.03835251606624646,0.06358030771597571,0.04458127155065795
1994-11-01,-0.007957792622713717,-0.06164727176346707,-0.019082414426328142,-0.03123870556221881,-0.06774580511345142,-0.017766421064166395,0.006947121715597044,-0.09540459994043642,-0.03883134342282277,-0.08253634849181393,-0.020367792650725042
1994-12-01,0.016333365234352807,0.02614381049552975,-0.0020536501580214832,-0.02366976429497821,0.017394592557491564,-0.0032039121227843796,-0.004020208271854595,0.034390580080236176,0.04894018950339146,-0.03298937193210404,-0.004837483379428223
1995-01-01,0.06469898809316,0.009264074003288719,-0.001809381453428732,-0.008970236427804215,0.04250517016628809,0.013002787949132165,0.05809651175892779,-0.010765452233487061,-0.01919838474805789,-0.013006210677306649,0.004502273761287105
1995-02-01,0.05338970963859653,0.04735918795763113,0.07692590248856754,0.02499808457869405,0.061990550050833794,0.02806642864468869,0.0008065284370449092,0.05311366429694717,0.028705067270844924,0.05453613508943274,0.04785798487456186
1995-03-01,0.01232576053909902,0.028584114280172625,0.08850326679485868,0.01289419091570907,0.011931305171471564,0.012561942243567185,-0.033553681093504546,0.03962827271246539,-0.0010745912577150758,0.06904213108044159,0.01770030291489782
1995-04-01,0.027432617762158048,0.034555719833514166,0.05142384983028401,0.00039137858183105524,0.010383220169769919,0.008957207176449001,0.01613426439863647,-0.001962210938941901,-0.008048980076138017,0.02133552403650988,0.014243752800828988
1995-05-01,0.00912364500932924,0.01161189715958986,0.046085751734353454,0.025839821777065865,0.04649192190063456,0.01845965425296906,0.05843144340940656,0.025434938431438275,0.037779637348702454,0.028705297804595322,0.0794887098979121
1995-06-01,0.059692682205645116,0.011955838478497807,0.12411472770955492,0.018382934516972777,0.023699798074687826,0.02389960637533614,-0.005011088345076603,0.02005423989194829,0.009652816276801562,-0.0386669860687291,0.049749920401400916
1995-07-01,0.07108601127586156,0.0672942938169793,0.07335532861925322,0.023590731435916026,0.033375676961173446,0.02289928956461911,-0.005514018562056235,0.042945727859088435,0.006292540731630399,0.026889699892951015,0.06668692691209883
1995-08-01,0.04578653247547741,-0.009221463967662677,-0.005072298780354484,0.004456028209684861,0.05013910327377972,-0.00051863841811208,-0.00550798887628333,-0.016738340824750755,0.007923072931499221,0.0022978362383115278,0.12111543399400054
1995-09-01,0.05486512506435,0.01094778220864493,-0.01079416781530188,0.010876896844295854,0.05268563430691659,0.03830377261984165,0.05602426353050241,0.01343819253747218,0.005258264400179361,-0.005449673316913362,-0.0027490960881627192
1995-10-01,-0.01597207610462923,-0.026549145499342147,0.016477070257427805,-0.041964907898046265,-0.02650367364071964,-0.02554224862711412,0.023582730403542928,-0.01482091496472444,-0.0330922463563863,-0.024586347573807312,-0.026085240348199448
1995-11-01,0.07504697400909839,0.06024103944480153,-0.005054672327572129,0.05487062654063315,0.0574962704375103,0.015509532889962976,-0.003383666116239733,0.062434602794640394,0.017690470506628298,0.04103420531565116,0.028850443063838226
1995-12-01,0.060449540787168195,0.0004798762551058532,-0.060106897860798265,0.006824221339933556,0.01882165234861257,0.0030853797415155903,0.055000871411325626,0.01961428634629872,0.049898687216495916,0.06572214943080101,-0.004903711018745362
1996-01-01,0.0364423352331311,0.02920273717606876,-0.09161188443211414,0.015481986078380413,0.03193149653298806,0.0358129503972193,0.016555744838160868,0.03147510945739837,0.007767089831184964,-0.0011825917980545111,-0.007536651070135868
1996-02-01,-0.013584028796471682,0.03394774389732999,0.043431989215959574,0.021801971289216147,0.014865660523039786,0.007701737692070755,-0.037939296169038385,0.02132026921220896,0.01191126758149677,0.008207457140806717,0.003942166392182255
1996-03-01,0.016140646630713004,0.015278323426843139,-0.02761410725312193,0.0699978427422507,-0.0006937254805393789,0.01489045147791798,-0.023485387854410778,0.026056049288893702,-0.005243427037837964,0.052551430608622655,0.013584458911538096
1996-04-01,0.037715708711361706,0.04209642393833673,0.11399899613456436,0.04096413059074147,-0.015079066180606972,0.01977658426537722,-0.05262283582351419,0.012812752371855475,0.013511831637263572,0.056057238911377795,-0.014770089507021245
1996-05-01,0.04509397858499831,0.0010496964427825035,0.021745026498761602,0.04412384193439668,0.01581912160159176,0.0376995566960148,0.006803070278679033,0.0003871874714464038,0.009195075229211465,-0.005453134955285918,0.0233290813385285
1996-06-01,-0.013802299294329407,0.005007781275253915,-0.0943758457738452,-0.01904242280770703,0.005200162424035387,0.02563719968879595,0.06056074718997145,-0.044591539142278404,0.020279968898122433,-0.0038215278114709225,-0.007912523333194523
1996-07-01,-0.09468381311689926,-0.06258887390006959,-0.11023591051620658,-0.08871255814279383,-0.02690115361087249,-0.05768420462523889,-0.077212951934877,-0.05611697364312196,0.004680553896816628,-0.06641362600911302,-0.09408048584462464
1996-08-01,0.05362691102247392,0.039339670574938986,0.04471698333531047,0.04700952026351449,0.03415642456482682,0.012965760212925202,0.01668946625921019,0.02021903686608323,0.038569711706388836,0.031777144637212394,0.033613035159712965
1996-09-01,0.06371473661543371,0.04497005730897209,0.08622852790414062,0.033023419090485305,0.049606733398177644,0.05050014016900474,0.0037640466912542622,0.030896207865837234,0.034801583758354196,0.01567052675970161,0.04115258760853859
1996-10-01,-0.03942197175237273,0.006430757892284541,-0.0052873546184439915,-0.01704247828545564,0.05707949303533774,0.006750506938218513,0.031217178715607603,0.0033419406003063843,0.0214586091720762,0.07326234201696612,0.002735314771393226
1996-11-01,0.03187148511041966,0.06601278687782558,0.13721760709606876,0.029022839838970214,0.0695487554792979,0.05765485958652075,0.015883078535734643,0.06872186004965859,0.04142777701850341,0.04939208346096389,0.04797876538929177
1996-12-01,0.029286723681420164,-0.011006886361992199,0.005508694892679783,-0.020045796636263637,-0.004242404054715692,-0.015120314585822602,-0.002864863183163855,-0.03355532928229371,0.0660344647543565,-0.013583145326517212,-0.03070726565535457
1997-01-01,0.034185295818825005,0.02968727550525674,0.08002768487763455,-0.0011855911115218234,0.05307356805348697,0.02579774624898422,0.007424817513022483,0.006122763709886589,-0.00707195126136612,0.05810553426239542,0.02139059565780753
1997-02-01,-0.003321265215502275,0.0023769198215532507,-0.0832424428934905,0.022619603971706943,0.04506828983811439,0.032066354864442086,-0.004399880250869278,0.023336983423549226,0.0017534725785098158,-0.0711506782435809,0.0384854678265946
1997-03-01,-0.09076048589559473,-0.021729287530083612,-0.03460790030864004,-0.00834861285366154,-0.053279358684531306,-0.02108725162587113,-0.052006967488841864,-0.06096045671066758,-0.02762051032760233,0.024865725505131546,-0.05255626255457868
1997-04-01,0.011815995432258265,0.051879712317443,0.02903092116153083,0.019192904355576444,0.058543893012803494,0.045308364408962826,-0.020717009835357406,0.032494981214828286,-0.02196788751039412,-0.012427485399244178,0.02560365947803532
1997-05-01,0.1016690776858244,0.07702747134479188,0.11894631227532945,0.048286506367540116,0.056746330893637814,0.05368172157116949,0.0356993288874308,0.06872012471141792,0.04210625710641191,0.06239666700399058,0.10924789547054095
1997-06-01,0.04047202746273022,0.04437905359964364,0.025075445355198345,0.03986975841121856,0.06758321120994024,0.04297969328058446,0.031642716489645666,0.05421012730110011,0.03865815717616305,0.0023029473851927202,0.0572441044637815
1997-07-01,0.03447484978350097,0.0768561009543587,0.12826489455371912,0.07012913812985633,0.08690928389915845,0.07238733930684596,0.03248620485511205,0.039598218537103505,0.032409176650700845,0.08600856520770292,0.03226690049325717
1997-08-01,0.005527591782170138,-0.04126170315119291,0.030311064424940592,0.004785970283211857,-0.04725096188160165,-0.04264254137548886,-0.016748333479404413,-0.026995749110601732,-0.007901016037522109,0.023816478640746562,-0.030902388859282655
1997-09-01,0.0656585451597672,0.041442841108386336,0.04730151388705387,0.09354657562172432,0.09307895592489443,0.05517665405436494,0.03525346138101556,0.011096890677215672,0.057107257358009186,0.044534676615525993,0.10960270449297532
1997-10-01,-0.04027297741902186,-0.05668903625688215,-0.11627824882954307,-0.015123450239637558,-0.02610427069103861,-0.019472141142133272,0.012042741028873663,-0.07147947898478266,-0.06552383652221322,0.010665255075540428,-0.03368234815266672
1997-11-01,0.02569083331452483,0.0325623733151651,-0.00797466388016536,-0.005198715760833124,0.0370547406832153,0.061736159634524425,0.06630092691538195,-0.014491946730360422,0.02392373974636971,-0.040817241297771104,0.05826782348074062
1997-12-01,0.004567743288214432,0.01304673430336086,-0.06022486241939803,0.004177818311163192,0.07226969372502531,0.011978452574669497,0.0728042190967756,-0.017697565162815475,-0.004760700768748108,0.006850328268410817,0.04477901242478443
1998-01-01,0.0187951248611406,-0.0032769028126570406,0.0352399007502678,0.020196349978022946,-0.028545781389552414,-0.012487101918877265,-0.040804744008823286,-0.022614940488722497,0.0029204069652474744,-0.06447026154405805,0.021936387479674205
1998-02-01,0.0771974684463485,0.07475070172656786,0.09913193158471709,0.104246900873051,0.07773478967582992,0.06009961997130633,0.013795287274374384,0.06739222340381386,-0.01335783299556204,0.05038814297184131,0.07578430838233817
1998-03-01,0.030320828814524258,0.04599611627065245,0.013825320842111228,0.07300317608476875,0.056269369682937075,0.05500964112022873,0.08312359316885133,0.06564002992346571,0.025192491688717327,0.047561551605608314,0.06774459104026503
1998-04-01,0.027398578731004104,-0.0023775637964284606,0.04970724219800533,0.019011715971001257,0.021852512066194194,-0.019729408700161,-0.03293861139787972,0.024845291842198178,-0.010399466147029886,0.01212326077629616,-0.001223234828898065
1998-05-01,-0.027591518815036114,-0.03794955441740927,-0.10572041159859219,0.00012006460786890341,-0.0300786000620107,0.005196876487564144,-0.0031769286376964,-0.05841623606244182,0.003805933542926845,-0.06339556085592433,-0.049112147574702864
1998-06-01,0.028221771651310876,-0.0011503197749717427,-0.013083719461287715,0.0599735549723261,0.029585669690025133,0.04426267897098767,0.033179363115101834,-0.07808341975485639,-0.015110060901717952,-0.01487265266781698,0.02053123141076453
1998-07-01,-0.033720887212125225,-0.07034636625401099,-0.04487813912465551,-0.017958300675394133,-0.026640572904104435,-0.0244317141930764,-0.053224619371651835,-0.04973777720329719,-0.05801673736367558,-0.1429285787952599,0.030255034903566028
1998-08-01,-0.23429770079216822,-0.1860889456408066,-0.26134138420247716,-0.18554745945557094,-0.2161032441017028,-0.1269706183842344,0.023556436960027065,-0.19331250395576097,-0.1240380766286944,-0.2006146399543874,-0.16613651940413374
1998-09-01,0.12104532503419413,0.0454723001969339,0.1346099071950077,0.0005221774576526686,0.03681712968028789,0.0175896296830401,0.0646770503856435,0.043503926128947885,0.08978609827580389,0.1618282387161621,0.06102136992725952
1998-10-01,0.07973697632518419,0.0959203029667874,0.13500791692523756,0.08047640017640369,0.11182232922500583,0.138883422073605,-0.023984626574314685,0.09964774702279919,0.001680371249290222,0.027317033953993076,0.06428512865166496
1998-11-01,0.04094000888509804,0.04071127292638281,0.11226917100705186,0.09108113724160104,0.046116364978200416,0.0407230889850264,0.01552380004112739,0.015522824945369273,0.017375982688099204,-0.06562415401149381,0.09197497633768725
1998-12-01,0.07580746177586352,0.015282779916585457,0.1186819819145814,0.09943413197777859,0.038748356256211564,0.042248872763295794,0.0175560762730788,-0.00952276100778814,0.04688405665727277,0.0005921182951398457,0.11110712618546816
1999-01-01,-0.004098350497655738,-0.003116850725564993,0.1018889647202765,0.04322086370348398,-0.019258603409606934,-0.00640125748712819,-0.07738409755919948,-0.030191295871007027,-0.018230578903107728,-0.09685841189436391,0.07538511870456141
1999-02-01,-0.07924790077529582,-0.010659243232019536,-0.0939995161662503,-0.004118535109203435,0.012944996406705546,-0.03329531262937205,-0.061352585999796365,-0.002026467419681208,-0.050762177081989546,-0.02877403899483819,-0.01281007072336292
1999-03-01,0.01188871463148376,-0.005562134565138292,0.03836116757634788,0.025437241625698742,0.023560052335492476,-0.03115081224731176,-0.021913722096289858,-0.003280393958887699,-0.012679264860897101,0.16836348752864752,-0.04853066736232525
1999-04-01,-0.02115857522009796,0.15477775571520333,0.012431853191767239,0.07741024128588907,0.05851737213128882,0.040680224170915255,0.07295867188560107,0.2101138985574485,0.07635317003039453,0.11514708428916577,0.05431370496968194
1999-05-01,0.022096594941454564,-0.016189568490397294,0.02455557821321387,-0.049621008846929916,-0.023397364709552445,-0.01845940184281717,0.05465640772643578,-0.06621740362788699,0.015324333348213067,0.02278255590851737,-0.030909770702018897
1999-06-01,0.04227010482049062,0.041843027943356384,0.12705671411835537,0.032688090791399144,0.014945633172972218,0.02758333498439437,-0.04881001042600371,0.0066203111279012645,0.010130067470503311,0.033074077262983066,0.07369397870219946
1999-07-01,-0.030901635476756093,-0.0464129107900054,0.019784690388942903,-0.09925173078099364,-0.06802752392055857,-0.0031801027708582095,-0.01961918214772696,-0.03589754256168007,-0.04738595398284325,-0.0019183542166518153,-0.004098163788241559
1999-08-01,-0.02195676336022624,-0.06331847016760948,0.06026935172375379,-0.0534120239949758,-0.051666496240563534,-0.03734277038627482,-0.0026840969913113333,-0.06014961084127481,-0.0487789206954369,0.02826092055073215,-0.015707486019674477
1999-09-01,-0.0737740806052896,-0.026828824228436327,-0.02053164130903567,0.0014071245315894908,-0.060782921734093026,-0.03246410138422469,-0.06103402705445813,-0.06255449705103265,-0.012245709457519334,-0.05126741890910764,0.053409044148300305
1999-10-01,-0.023486720986336668,-0.03451187508239089,0.10495283289754746,-0.0064062742571721985,0.12228863091832029,0.05563284391330926,0.006488140715858687,-0.020495494676276767,-0.032857552430754694,-0.038527981109705456,0.03980977923233268
1999-11-01,0.05496042159677707,-0.02700498938393223,0.15251708699759597,0.001558392126133717,-0.04014144437726075,-0.0007943613208625101,-0.08642413901468325,0.027046097941308713,0.01033584892427039,-0.035216265508455885,0.07036347649717148
1999-12-01,0.046090857900048736,0.03659599417091321,0.20774221805112925,-0.017845017658078846,-0.003924630064041171,-0.012647424716368977,-0.028382126795811115,0.08747083494437369,0.07241333922975757,-0.03781327372095223,0.056218236597918754
2000-01-01,0.02679554738575369,-0.07761064907895177,-0.05337890402672143,-0.11632812766969797,-0.04581646636745231,-0.08196972809363451,0.025680786532197873,-0.09724372457265107,0.004874714613181025,0.010215794103113648,-0.05289939658737808
2000-02-01,0.0977245579712097,-0.07207670347992622,0.20615936039024013,-0.05392796492100198,-0.1018632119826011,-0.10779276364488663,-0.1353353588402393,-0.10579813143144695,0.013582372453543242,-0.010363752565187982,-0.05919805019359497
2000-03-01,-0.02076191529463125,0.10281657973416329,0.038589949568349595,0.16554802156869833,0.1878773456412914,0.061130761761612605,0.033747178867311885,0.10632977687793543,0.02359365967394115,0.17265331519395674,0.04899843088015357
2000-04-01,0.01996079960529884,0.049892925077634265,-0.07732601859261025,-0.04965494471938716,-0.019510847214825752,-0.007314285262917564,0.11520672646942505,0.016988204398323138,0.04235038066933061,-0.003179565886945712,-0.06801591993287393
2000-05-01,0.01223646388872474,-0.006582618261138732,-0.09390239997424273,-0.046033296673372553,0.05693055087088432,0.05573720816689103,0.028064002061710915,-0.03632109775325076,-0.03382848325272143,0.12987901202257418,-0.048435277538675575
