Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Close,Volume,Returns,excess_return
1992-07-01,3.77,-0.62,-0.56,1.3,-0.91,0.31,424.2099914550781,4265220000,0.038618306803876776,0.03551830680387678
1992-08-01,-2.38,-0.42,-1.1,3.72,-1.65,0.26,414.0299987792969,3653820000,-0.024290163475819793,-0.026890163475819795
1992-09-01,1.19,0.48,-0.26,1.64,-0.59,0.26,417.79998779296875,4023850000,0.009064387885347568,0.006464387885347568
1992-10-01,1.02,2.07,-1.98,1.24,-0.79,0.23,418.67999267578125,4507010000,0.002104067588025682,-0.00019593241197431817
1992-11-01,4.13,3.94,-1.35,-0.68,-1.59,0.23,431.3500061035156,4148770000,0.029812952179299218,0.027512952179299218
1992-12-01,1.53,1.68,2.62,-0.48,0.84,0.28,435.7099914550781,4876150000,0.010057025148320268,0.007257025148320268
1993-01-01,0.93,1.93,5.94,-1.84,2.91,0.23,438.7799987792969,5280850000,0.007021280908169157,0.004721280908169157
1993-02-01,0.12,-3.45,6.42,-0.42,4.13,0.22,443.3800048828125,5442450000,0.010429055449634723,0.008229055449634723
1993-03-01,2.3,0.09,1.18,-0.15,0.9,0.25,451.6700134277344,5766950000,0.018524653242830477,0.016024653242830478
1993-04-01,-3.05,-0.85,2.49,-3.61,1.38,0.24,440.19000244140625,5853170000,-0.025745396987600266,-0.028145396987600265
1993-05-01,2.89,1.9,-3.42,-0.12,-1.04,0.22,450.19000244140625,5108640000,0.022463263865183974,0.020263263865183973
1993-06-01,0.31,0.13,2.75,-0.92,1.21,0.25,450.5299987792969,5544400000,0.0007549434975973471,-0.001745056502402653
1993-07-01,-0.34,0.95,2.85,-1.87,2.06,0.24,448.1300048828125,5308530000,-0.005341285007793978,-0.007741285007793978
1993-08-01,3.71,0.1,0.13,-1.54,-0.04,0.25,463.55999755859375,5506200000,0.03385244141081636,0.031352441410816355
1993-09-01,-0.12,2.98,-0.31,0.24,-0.16,0.26,458.92999267578125,5552720000,-0.010038144175098181,-0.012638144175098181
1993-10-01,1.41,1.89,-2.76,0.57,0.6,0.22,467.8299865722656,5940460000,0.019207276337299777,0.017007276337299777
1993-11-01,-1.89,-1.27,-0.74,2.23,-0.94,0.25,461.7900085449219,5876610000,-0.012994692567740804,-0.015494692567740805
1993-12-01,1.65,1.4,0.32,1.16,-0.34,0.23,466.45001220703125,5791210000,0.010040598783038786,0.007740598783038786
1994-01-01,2.87,-0.06,1.15,-1.66,1.43,0.25,481.6099853515625,6627390000,0.03198376790603728,0.029483767906037284
1994-02-01,-2.55,2.67,-1.54,2.14,-1.0,0.21,467.1400146484375,5853100000,-0.030505597516048102,-0.0326055975160481
1994-03-01,-4.78,-1.04,1.6,0.69,1.28,0.27,445.7699890136719,7225010000,-0.04682593067640036,-0.04952593067640036
1994-04-01,0.68,-1.01,1.66,1.07,1.11,0.27,450.9100036621094,5735010000,0.011464671878566653,0.008764671878566652
1994-05-01,0.58,-2.56,0.67,0.6,0.68,0.31,456.5,5675970000,0.012320928865823515,0.009220928865823515
1994-06-01,-3.03,-0.5,1.67,1.21,1.47,0.31,444.2699890136719,5852670000,-0.02715623904644618,-0.030256239046446178
1994-07-01,2.82,-1.85,0.58,-0.65,0.14,0.28,458.260009765625,4980100000,0.031004268952847046,0.028204268952847045
1994-08-01,4.01,1.37,-2.51,0.95,-1.47,0.37,475.489990234375,6398750000,0.03690910079063622,0.03320910079063622
1994-09-01,-2.31,2.8,-1.89,0.52,0.93,0.37,462.7099914550781,6152870000,-0.027245341243997485,-0.030945341243997483
1994-10-01,1.34,-2.3,-1.62,0.23,-0.68,0.38,472.3500061035156,6344700000,0.02061975964867581,0.016819759648675808
1994-11-01,-4.04,0.07,-0.7,0.42,-0.5,0.37,453.69000244140625,6251240000,-0.04030609832475872,-0.04400609832475872
1994-12-01,0.86,0.0,-0.13,0.37,0.38,0.44,459.2699890136719,6351530000,0.012224097678835127,0.007824097678835126
1995-01-01,1.8,-3.06,2.57,0.17,-0.75,0.42,470.4200134277344,6852060000,0.023987692740722114,0.019787692740722115
1995-02-01,3.63,-0.54,1.08,0.59,-0.33,0.4,487.3900146484375,6330100000,0.035438712774815286,0.03143871277481529
1995-03-01,2.19,-0.51,-2.15,-0.17,0.22,0.46,500.7099914550781,7792400000,0.02696242010364243,0.02236242010364243
1995-04-01,2.11,-0.22,1.71,0.41,0.9,0.44,514.7100219726562,6307030000,0.027576603842838925,0.023176603842838924
1995-05-01,2.9,-2.19,2.29,0.39,0.04,0.54,533.4000244140625,7555690000,0.03566797956572486,0.030267979565724856
1995-06-01,2.72,3.06,-2.54,-0.33,-2.44,0.47,544.75,7555650000,0.021055316306170482,0.016355316306170483
1995-07-01,3.72,2.09,-1.62,0.3,-1.65,0.45,562.0599975585938,7307960000,0.03128162759251219,0.02678162759251219
1995-08-01,0.55,1.75,2.79,-1.24,1.62,0.47,561.8800048828125,7146620000,-0.0003202887643984275,-0.005020288764398427
1995-09-01,3.35,-1.88,-0.04,1.03,0.36,0.43,584.4099731445312,7052830000,0.03931443269158869,0.035014432691588694
1995-10-01,-1.52,-4.04,-0.5,1.91,-0.05,0.47,581.5,8043320000,-0.004991773385712522,-0.009691773385712522
1995-11-01,3.96,-1.07,0.51,-0.62,1.12,0.42,605.3699951171875,7602150000,0.04022886132135168,0.03602886132135168
1995-12-01,1.03,0.72,0.22,-1.37,3.1,0.49,615.9299926757812,7697540000,0.017293475541394994,0.012393475541394994
1996-01-01,2.26,-2.56,0.38,0.18,2.31,0.43,636.02001953125,9188050000,0.0320967312736511,0.0277967312736511
1996-02-01,1.33,1.77,-1.08,0.24,-1.9,0.39,640.4299926757812,8749960000,0.006909774215232251,0.0030097742152322506
1996-03-01,0.73,1.61,0.35,1.42,-0.95,0.39,645.5,8984200000,0.007885395976348094,0.003985395976348094
1996-04-01,2.06,4.71,-4.02,-0.14,-2.11,0.46,654.1699829101562,8875580000,0.01334202010570647,0.00874202010570647
1996-05-01,2.36,3.21,-0.83,0.12,-0.3,0.42,669.1199951171875,8921140000,0.02259617855050066,0.01839617855050066
1996-06-01,-1.14,-3.65,2.35,3.51,1.22,0.4,670.6300048828125,7930840000,0.0022541674267919786,-0.0017458325732080215
1996-07-01,-5.97,-3.81,5.14,2.95,2.6,0.45,639.9500122070312,8849860000,-0.04682750899291917,-0.05132750899291917
1996-08-01,2.77,2.57,-0.74,-0.37,-2.42,0.41,651.989990234375,7380320000,0.01863914203076116,0.014539142030761159
1996-09-01,5.01,-1.39,-2.72,1.27,-2.22,0.44,687.3300170898438,8064070000,0.05278534169307636,0.04838534169307636
1996-10-01,0.86,-3.77,4.94,1.4,3.25,0.42,705.27001953125,9703670000,0.025766184810720273,0.021566184810720274
1996-11-01,6.25,-3.8,1.39,2.12,-0.79,0.41,757.02001953125,8763850000,0.07080896305654677,0.06670896305654678
1996-12-01,-1.7,3.25,1.31,0.37,1.49,0.46,740.739990234375,9089170000,-0.021740025620189604,-0.026340025620189604
1997-01-01,4.99,-1.82,-1.42,1.19,-0.02,0.45,786.1599731445312,11635830000,0.059510626546169565,0.05501062654616956
1997-02-01,-0.49,-2.59,5.67,0.67,3.47,0.39,790.8200073242188,9715930000,0.005910091189056064,0.002010091189056064
1997-03-01,-5.03,-0.43,3.39,0.5,1.66,0.43,757.1199951171875,10120760000,-0.04354863618214284,-0.047848636182142835
1997-04-01,4.04,-5.7,0.07,3.26,-0.72,0.43,801.3400268554688,10454880000,0.05676360503236183,0.05246360503236183
1997-05-01,6.74,4.75,-4.13,-1.02,-2.96,0.49,848.280029296875,10106650000,0.05692544457452352,0.052025444574523516
1997-06-01,4.1,1.19,1.58,0.56,0.66,0.37,885.1400146484375,10857950000,0.04253503662890388,0.03883503662890388
1997-07-01,7.33,-2.76,0.26,0.07,-2.58,0.43,954.3099975585938,11958120000,0.07524272255849243,0.07094272255849243
1997-08-01,-4.15,7.61,1.18,-1.11,-0.04,0.41,899.469970703125,10606100000,-0.05918289529406516,-0.06328289529406517
1997-09-01,5.35,2.49,0.37,-1.63,-0.91,0.44,947.280029296875,11383000000,0.05178908254907495,0.04738908254907495
1997-10-01,-3.8,-0.52,2.27,1.0,1.94,0.42,914.6199951171875,14017260000,-0.03508607782077327,-0.03928607782077327
1997-11-01,2.98,-5.11,1.2,2.81,1.84,0.39,955.4000244140625,10173620000,0.04362145338032799,0.03972145338032799
1997-12-01,1.32,-2.03,3.84,0.74,1.92,0.48,970.4299926757812,11958880000,0.015609138181524677,0.010809138181524677
1998-01-01,0.15,-1.36,-1.63,0.87,-0.73,0.43,980.280029296875,12733830000,0.010099010336863458,0.0057990103368634575
1998-02-01,7.04,0.2,-0.85,-0.31,-2.54,0.39,1049.3399658203125,11656550000,0.06807836648858762,0.06417836648858762
1998-03-01,4.76,-0.65,1.39,-0.26,-0.37,0.39,1101.75,13719590000,0.048738462205499475,0.044838462205499474
1998-04-01,0.73,0.0,0.94,-1.69,-0.36,0.43,1111.75,13656060000,0.009035525668709443,0.004735525668709443
1998-05-01,-3.07,-2.95,3.44,1.1,2.61,0.4,1090.8199462890625,11477140000,-0.01900569265965794,-0.02300569265965794
1998-06-01,3.18,-3.66,-1.96,-0.26,-2.97,0.41,1133.8399658203125,13551970000,0.03868041398243032,0.03458041398243032
1998-07-01,-2.46,-5.27,-1.78,1.74,0.45,0.4,1120.6700439453125,14194800000,-0.01168331178413525,-0.015683311784135248
1998-08-01,-16.08,-5.17,3.53,3.37,5.91,0.43,957.280029296875,15071550000,-0.15758607868343158,-0.16188607868343158
1998-09-01,6.15,-0.78,-3.42,-1.88,-2.99,0.46,1017.010009765625,16714080000,0.06052627819818775,0.05592627819818775
1998-10-01,7.13,-3.43,-2.23,0.93,0.31,0.32,1098.6700439453125,18001650000,0.0772334378916789,0.0740334378916789
1998-11-01,6.1,0.75,-3.25,-0.86,-1.18,0.31,1163.6300048828125,13451280000,0.05744403620469628,0.05434403620469628
1998-12-01,6.16,-1.56,-4.19,-0.76,-3.39,0.38,1229.22998046875,15181450000,0.05484350764671907,0.05104350764671907
1999-01-01,3.5,-0.75,-4.6,-2.77,-6.8,0.35,1279.6400146484375,16213500000,0.04019085861548223,0.03669085861548223
1999-02-01,-4.08,-5.22,1.92,-1.23,4.1,0.35,1238.3299560546875,14555860000,-0.03281513760025149,-0.036315137600251485
1999-03-01,3.45,-4.23,-2.74,-4.07,-1.42,0.43,1286.3699951171875,18002500000,0.038060632258911854,0.033760632258911856
1999-04-01,4.33,4.52,2.46,-2.53,0.89,0.37,1335.1800537109375,18523200000,0.03724185997213077,0.033541859972130765
